date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-10-28,Adams,745.0,75.0,0.0,0.0,0.0,-,0.0,1172.0,0.0,-,-,2004.0
2020-10-28,Alexander,55.0,34.0,0.0,-,-,-,0.0,45.0,0.0,-,-,136.0
2020-10-28,Bond,198.0,10.0,0.0,0.0,-,-,14.0,293.0,0.0,-,-,518.0
2020-10-28,Boone,793.0,33.0,16.0,0.0,0.0,-,39.0,280.0,783.0,-,-,1953.0
2020-10-28,Brown,59.0,19.0,-,-,-,-,0.0,32.0,7.0,-,-,117.0
2020-10-28,Bureau,441.0,0.0,0.0,-,0.0,-,10.0,338.0,153.0,-,-,948.0
2020-10-28,Calhoun,20.0,0.0,-,0.0,-,-,0.0,38.0,0.0,-,-,64.0
2020-10-28,Carroll,205.0,30.0,0.0,0.0,0.0,-,0.0,183.0,12.0,-,-,437.0
2020-10-28,Cass,247.0,22.0,0.0,0.0,0.0,-,0.0,27.0,168.0,-,-,468.0
2020-10-28,Champaign,3941.0,919.0,344.0,0.0,0.0,-,187.0,83.0,909.0,-,-,6390.0
2020-10-28,Christian,351.0,14.0,0.0,0.0,0.0,-,14.0,459.0,7.0,-,-,846.0
2020-10-28,Clark,193.0,0.0,0.0,0.0,-,-,7.0,109.0,0.0,-,-,314.0
2020-10-28,Clay,277.0,0.0,0.0,0.0,0.0,-,6.0,41.0,0.0,-,-,324.0
2020-10-28,Clinton,950.0,39.0,0.0,0.0,0.0,-,63.0,741.0,33.0,-,-,1828.0
2020-10-28,Coles,1539.0,90.0,14.0,0.0,0.0,-,41.0,286.0,59.0,-,-,2030.0
2020-10-28,Cook,20325.0,10392.0,2449.0,163.0,208.0,-,4517.0,26098.0,18916.0,-,-,83068.0
2020-10-28,Crawford,367.0,149.0,0.0,0.0,0.0,-,13.0,96.0,36.0,-,-,663.0
2020-10-28,Cumberland,225.0,0.0,0.0,-,-,-,7.0,73.0,0.0,-,-,308.0
2020-10-28,De Witt,217.0,0.0,0.0,0.0,0.0,-,0.0,49.0,0.0,-,-,275.0
2020-10-28,DeKalb,1285.0,268.0,38.0,0.0,0.0,-,29.0,261.0,585.0,-,-,2469.0
2020-10-28,Douglas,371.0,0.0,0.0,0.0,0.0,-,24.0,158.0,174.0,-,-,733.0
2020-10-28,DuPage,9334.0,1020.0,1284.0,37.0,38.0,-,792.0,6059.0,5216.0,-,-,23780.0
2020-10-28,Edgar,126.0,0.0,0.0,0.0,0.0,-,0.0,29.0,0.0,-,-,159.0
2020-10-28,Edwards,93.0,0.0,0.0,-,-,-,0.0,20.0,0.0,-,-,114.0
2020-10-28,Effingham,508.0,0.0,0.0,0.0,0.0,-,99.0,605.0,9.0,-,-,1226.0
2020-10-28,Fayette,424.0,0.0,0.0,0.0,0.0,-,35.0,237.0,0.0,-,-,699.0
2020-10-28,Ford,150.0,0.0,0.0,0.0,0.0,-,6.0,41.0,8.0,-,-,208.0
2020-10-28,Franklin,731.0,0.0,0.0,0.0,-,-,9.0,279.0,6.0,-,-,1033.0
2020-10-28,Fulton,148.0,9.0,0.0,0.0,0.0,-,0.0,392.0,0.0,-,-,557.0
2020-10-28,Gallatin,94.0,0.0,0.0,-,-,-,0.0,14.0,0.0,-,-,110.0
2020-10-28,Greene,114.0,0.0,0.0,0.0,0.0,-,0.0,180.0,0.0,-,-,299.0
2020-10-28,Grundy,588.0,9.0,0.0,0.0,0.0,-,33.0,291.0,96.0,-,-,1019.0
2020-10-28,Hamilton,88.0,0.0,0.0,-,0.0,-,0.0,44.0,0.0,-,-,135.0
2020-10-28,Hancock,162.0,0.0,0.0,0.0,0.0,-,6.0,150.0,0.0,-,-,321.0
2020-10-28,Hardin,44.0,0.0,0.0,0.0,-,-,0.0,12.0,0.0,-,-,56.0
2020-10-28,Henderson,91.0,-,-,0.0,-,-,0.0,40.0,0.0,-,-,131.0
2020-10-28,Henry,305.0,13.0,0.0,0.0,0.0,-,13.0,498.0,32.0,-,-,863.0
2020-10-28,Iroquois,375.0,9.0,0.0,0.0,0.0,-,7.0,68.0,54.0,-,-,515.0
2020-10-28,Jackson,927.0,263.0,7.0,0.0,0.0,-,23.0,213.0,148.0,-,-,1584.0
2020-10-28,Jasper,211.0,0.0,0.0,-,-,-,0.0,55.0,0.0,-,-,272.0
2020-10-28,Jefferson,566.0,30.0,0.0,0.0,0.0,-,20.0,280.0,21.0,-,-,920.0
2020-10-28,Jersey,252.0,7.0,0.0,0.0,0.0,-,18.0,203.0,0.0,-,-,481.0
2020-10-28,Jo Daviess,289.0,0.0,0.0,0.0,0.0,-,0.0,233.0,11.0,-,-,536.0
2020-10-28,Johnson,243.0,31.0,0.0,-,0.0,-,0.0,73.0,27.0,-,-,376.0
2020-10-28,Kane,4695.0,622.0,331.0,10.0,15.0,-,346.0,4824.0,6578.0,-,-,17421.0
2020-10-28,Kankakee,1615.0,547.0,14.0,0.0,0.0,-,82.0,663.0,582.0,-,-,3505.0
2020-10-28,Kendall,1079.0,220.0,53.0,0.0,0.0,-,69.0,584.0,789.0,-,-,2797.0
2020-10-28,Knox,636.0,111.0,0.0,0.0,0.0,-,19.0,547.0,46.0,-,-,1362.0
2020-10-28,LaSalle,1611.0,46.0,0.0,0.0,0.0,-,109.0,536.0,248.0,-,-,2554.0
2020-10-28,Lake,6585.0,1559.0,513.0,44.0,69.0,-,885.0,3380.0,8338.0,-,-,21373.0
