date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-10-31,Adams,764.0,75.0,0.0,0.0,0.0,-,0.0,1366.0,0.0,-,-,2218.0
2020-10-31,Alexander,59.0,40.0,0.0,-,-,-,0.0,52.0,0.0,-,-,153.0
2020-10-31,Bond,206.0,10.0,0.0,0.0,-,-,14.0,306.0,0.0,-,-,539.0
2020-10-31,Boone,892.0,34.0,17.0,0.0,0.0,-,38.0,280.0,860.0,-,-,2130.0
2020-10-31,Brown,65.0,20.0,-,-,-,-,0.0,33.0,7.0,-,-,125.0
2020-10-31,Bureau,449.0,0.0,0.0,-,0.0,-,10.0,384.0,154.0,-,-,1003.0
2020-10-31,Calhoun,38.0,0.0,-,0.0,-,-,0.0,40.0,0.0,-,-,84.0
2020-10-31,Carroll,242.0,30.0,0.0,0.0,0.0,-,0.0,211.0,12.0,-,-,503.0
2020-10-31,Cass,251.0,23.0,0.0,0.0,0.0,-,0.0,29.0,169.0,-,-,476.0
2020-10-31,Champaign,4130.0,959.0,358.0,0.0,0.0,-,197.0,115.0,938.0,-,-,6705.0
2020-10-31,Christian,376.0,21.0,0.0,0.0,0.0,-,14.0,474.0,13.0,-,-,899.0
2020-10-31,Clark,220.0,0.0,0.0,0.0,-,-,7.0,102.0,0.0,-,-,334.0
2020-10-31,Clay,291.0,0.0,0.0,0.0,0.0,-,6.0,44.0,0.0,-,-,341.0
2020-10-31,Clinton,997.0,39.0,0.0,0.0,0.0,-,64.0,761.0,36.0,-,-,1899.0
2020-10-31,Coles,1648.0,91.0,14.0,0.0,0.0,-,44.0,295.0,62.0,-,-,2155.0
2020-10-31,Cook,21456.0,10750.0,2567.0,166.0,210.0,-,4701.0,27391.0,19781.0,-,-,87022.0
2020-10-31,Crawford,382.0,151.0,0.0,0.0,0.0,-,13.0,96.0,36.0,-,-,680.0
2020-10-31,Cumberland,234.0,0.0,0.0,-,-,-,7.0,74.0,0.0,-,-,318.0
2020-10-31,De Witt,229.0,0.0,0.0,0.0,0.0,-,0.0,56.0,0.0,-,-,295.0
2020-10-31,DeKalb,1412.0,280.0,39.0,0.0,0.0,-,31.0,326.0,610.0,-,-,2701.0
2020-10-31,Douglas,427.0,0.0,0.0,0.0,0.0,-,28.0,174.0,180.0,-,-,816.0
2020-10-31,DuPage,9858.0,1056.0,1342.0,38.0,37.0,-,832.0,6604.0,5434.0,-,-,25201.0
2020-10-31,Edgar,137.0,0.0,0.0,0.0,0.0,-,0.0,32.0,0.0,-,-,173.0
2020-10-31,Edwards,94.0,0.0,0.0,-,-,-,0.0,20.0,0.0,-,-,115.0
2020-10-31,Effingham,539.0,0.0,0.0,0.0,0.0,-,99.0,664.0,9.0,-,-,1316.0
2020-10-31,Fayette,432.0,0.0,0.0,0.0,0.0,-,36.0,260.0,0.0,-,-,731.0
2020-10-31,Ford,161.0,0.0,0.0,0.0,0.0,-,6.0,42.0,8.0,-,-,220.0
2020-10-31,Franklin,773.0,0.0,0.0,0.0,-,-,10.0,295.0,7.0,-,-,1093.0
2020-10-31,Fulton,160.0,9.0,0.0,0.0,0.0,-,0.0,463.0,0.0,-,-,641.0
2020-10-31,Gallatin,98.0,0.0,0.0,-,-,-,0.0,15.0,0.0,-,-,115.0
2020-10-31,Greene,127.0,0.0,0.0,0.0,0.0,-,0.0,204.0,0.0,-,-,336.0
2020-10-31,Grundy,640.0,10.0,0.0,0.0,0.0,-,34.0,319.0,99.0,-,-,1104.0
2020-10-31,Hamilton,96.0,0.0,0.0,-,0.0,-,0.0,49.0,0.0,-,-,148.0
2020-10-31,Hancock,164.0,0.0,0.0,0.0,0.0,-,6.0,186.0,0.0,-,-,359.0
2020-10-31,Hardin,45.0,0.0,0.0,0.0,-,-,0.0,14.0,0.0,-,-,59.0
2020-10-31,Henderson,92.0,-,-,0.0,-,-,0.0,44.0,0.0,-,-,136.0
2020-10-31,Henry,309.0,14.0,0.0,0.0,0.0,-,13.0,516.0,32.0,-,-,886.0
2020-10-31,Iroquois,404.0,10.0,0.0,0.0,0.0,-,9.0,73.0,58.0,-,-,556.0
2020-10-31,Jackson,959.0,278.0,8.0,0.0,0.0,-,27.0,222.0,149.0,-,-,1646.0
2020-10-31,Jasper,217.0,0.0,0.0,-,-,-,0.0,63.0,0.0,-,-,286.0
2020-10-31,Jefferson,594.0,30.0,0.0,0.0,0.0,-,20.0,317.0,24.0,-,-,990.0
2020-10-31,Jersey,260.0,7.0,0.0,0.0,0.0,-,18.0,206.0,0.0,-,-,492.0
2020-10-31,Jo Daviess,312.0,0.0,0.0,0.0,0.0,-,0.0,248.0,11.0,-,-,574.0
2020-10-31,Johnson,263.0,31.0,0.0,-,0.0,-,0.0,77.0,27.0,-,-,400.0
2020-10-31,Kane,5004.0,651.0,347.0,12.0,15.0,-,381.0,5094.0,6886.0,-,-,18390.0
2020-10-31,Kankakee,1771.0,575.0,15.0,0.0,0.0,-,93.0,728.0,614.0,-,-,3798.0
2020-10-31,Kendall,1164.0,237.0,56.0,0.0,0.0,-,72.0,649.0,845.0,-,-,3026.0
2020-10-31,Knox,674.0,116.0,0.0,0.0,0.0,-,21.0,586.0,47.0,-,-,1447.0
2020-10-31,LaSalle,1730.0,46.0,0.0,0.0,0.0,-,119.0,574.0,263.0,-,-,2736.0
2020-10-31,Lake,6886.0,1615.0,534.0,45.0,70.0,-,919.0,3533.0,8676.0,-,-,22278.0
2020-10-31,Lawrence,263.0,6.0,0.0,-,-,-,0.0,98.0,0.0,-,-,370.0
2020-10-31,Lee,548.0,38.0,0.0,0.0,0.0,-,24.0,276.0,18.0,-,-,907.0
2020-10-31,Livingston,473.0,24.0,0.0,0.0,0.0,-,16.0,202.0,36.0,-,-,753.0
2020-10-31,Logan,492.0,79.0,0.0,0.0,0.0,-,0.0,61.0,19.0,-,-,657.0
2020-10-31,Macon,1871.0,793.0,14.0,0.0,0.0,-,55.0,840.0,52.0,-,-,3629.0
2020-10-31,Macoupin,580.0,10.0,0.0,0.0,0.0,-,23.0,252.0,0.0,-,-,871.0
2020-10-31,Madison,3655.0,727.0,32.0,7.0,0.0,-,555.0,2415.0,248.0,-,-,7643.0
2020-10-31,Marion,968.0,31.0,0.0,0.0,0.0,-,13.0,160.0,13.0,-,-,1187.0
2020-10-31,Marshall,84.0,0.0,0.0,-,-,-,0.0,84.0,0.0,-,-,176.0
