,date,name,white,black,asian,american_indian,nh_pi,two_plus,other,race_unknown,hispanic,non-hispanic,eth_unknown,total_cases
0,2020-12-22,Adams,1108,8,7,7,-,-,36,92,63,945,250,1258
1,2020-12-22,Ashland,628,-,-,142,-,-,17,169,6,737,217,960
2,2020-12-22,Barron,3183,161,14,23,-,-,178,733,210,3390,692,4292
3,2020-12-22,Bayfield,596,-,-,90,-,-,23,172,7,643,236,886
4,2020-12-22,Brown,19192,900,724,1050,-,-,1771,1680,3716,18562,3039,25317
5,2020-12-22,Buffalo,894,8,-,-,-,-,16,20,24,889,27,940
6,2020-12-22,Burnett,816,-,-,48,-,-,15,82,10,854,102,966
7,2020-12-22,Calumet,3824,38,56,20,-,-,168,437,283,3448,812,4543
8,2020-12-22,Chippewa,4522,229,62,47,-,-,71,735,91,4664,911,5666
9,2020-12-22,Clark,1477,-,-,-,-,-,40,1142,267,1652,749,2668
10,2020-12-22,Columbia,3389,190,20,47,-,-,206,188,262,2916,862,4040
11,2020-12-22,Crawford,1253,175,11,10,-,-,34,34,46,1321,150,1517
12,2020-12-22,Dane,23202,2572,1199,253,-,-,3996,645,4947,24418,2502,31867
13,2020-12-22,Dodge,7248,952,77,92,-,-,628,1088,904,6592,2589,10085
14,2020-12-22,Door,1699,11,10,-,-,-,39,142,109,1597,199,1905
15,2020-12-22,Douglas,2371,38,19,29,-,-,54,396,47,2310,550,2907
16,2020-12-22,Dunn,2846,23,85,12,-,-,76,285,53,2874,400,3327
17,2020-12-22,Eau Claire,7609,136,320,26,-,-,206,560,238,7950,669,8857
18,2020-12-22,Florence,281,-,-,-,-,-,8,99,-,257,132,391
19,2020-12-22,Fond du Lac,8608,266,111,50,-,-,303,690,728,7761,1539,10028
20,2020-12-22,Forest,596,-,-,165,-,-,12,36,5,742,66,813
21,2020-12-22,Grant,3288,26,23,-,-,-,119,523,157,3120,705,3982
22,2020-12-22,Green,2034,10,7,-,-,-,67,40,130,1901,129,2160
23,2020-12-22,Green Lake,1217,6,-,6,-,-,51,81,113,1066,182,1361
24,2020-12-22,Iowa,1529,12,6,-,-,-,25,30,37,1490,77,1604
25,2020-12-22,Iron,329,-,-,5,-,-,6,68,8,278,124,410
26,2020-12-22,Jackson,1677,156,25,224,-,-,50,112,91,1996,157,2244
27,2020-12-22,Jefferson,4998,72,35,62,-,-,503,640,866,4443,1001,6310
28,2020-12-22,Juneau,1561,181,16,59,-,-,58,470,81,1625,639,2345
29,2020-12-22,Kenosha,8488,809,151,30,-,-,901,1314,1823,6753,3117,11693
30,2020-12-22,Kewaunee,1728,8,5,8,-,-,40,183,76,1590,306,1972
31,2020-12-22,La Crosse,7740,155,419,28,-,-,201,1065,157,7809,1642,9608
32,2020-12-22,Lafayette,1026,-,-,-,-,-,88,77,156,924,118,1198
33,2020-12-22,Langlade,1520,9,-,13,-,-,28,167,40,763,936,1739
34,2020-12-22,Lincoln,1851,15,13,6,-,-,37,411,34,1555,744,2333
35,2020-12-22,Manitowoc,4824,64,98,22,-,-,100,714,350,4448,1024,5822
36,2020-12-22,Marathon,9336,121,720,45,-,-,224,964,405,6779,4226,11410
37,2020-12-22,Marinette,3094,11,13,11,-,-,99,223,59,3001,391,3451
38,2020-12-22,Marquette,1041,9,-,-,-,-,40,33,81,790,256,1127
39,2020-12-22,Menominee,31,-,-,638,-,-,12,8,8,655,27,690
40,2020-12-22,Milwaukee,44410,18107,3256,578,-,-,8861,6314,19251,49637,12638,81526
41,2020-12-22,Monroe,2931,33,24,57,-,-,107,122,203,2870,201,3274
42,2020-12-22,Oconto,3339,-,5,57,-,-,50,172,122,3219,284,3625
43,2020-12-22,Oneida,2065,30,11,23,-,-,40,549,24,1986,708,2718
44,2020-12-22,Outagamie,11880,212,369,429,-,-,760,1907,889,11530,3138,15557
45,2020-12-22,Ozaukee,5182,103,86,18,-,-,152,377,199,4857,862,5918
46,2020-12-22,Pepin,565,-,-,-,-,-,15,30,16,562,34,612
47,2020-12-22,Pierce,2601,24,10,-,-,-,29,126,71,2489,233,2793
48,2020-12-22,Polk,2536,10,-,30,-,-,30,264,38,2336,499,2873
49,2020-12-22,Portage,4624,50,198,18,-,-,151,285,284,4350,692,5326
50,2020-12-22,Price,408,-,15,-,-,-,7,460,-,406,485,893
51,2020-12-22,Racine,12549,2538,148,89,-,-,959,353,3111,12567,958,16636
52,2020-12-22,Richland,750,-,11,-,-,-,35,232,65,681,285,1031
53,2020-12-22,Rock,9036,630,146,40,-,-,1032,645,1730,8598,1201,11529
54,2020-12-22,Rusk,479,7,-,-,-,-,9,568,19,628,420,1067
55,2020-12-22,Sauk,3605,39,29,82,-,-,335,192,468,3418,396,4282
56,2020-12-22,Sawyer,771,5,5,194,-,-,33,135,13,947,183,1143
57,2020-12-22,Shawano,2791,8,19,444,-,-,115,673,125,2791,1134,4050
58,2020-12-22,Sheboygan,8111,545,580,54,-,-,404,1220,1052,7659,2203,10914
59,2020-12-22,St. Croix,4492,31,38,8,-,-,85,629,136,4265,882,5283
60,2020-12-22,Taylor,1439,-,-,-,-,-,9,79,63,1371,100,1534
61,2020-12-22,Trempealeau,2417,21,11,8,-,-,149,252,391,2113,354,2858
62,2020-12-22,Vernon,1338,-,6,-,-,-,17,53,25,1308,86,1419
63,2020-12-22,Vilas,1061,-,-,170,-,-,25,270,20,1150,361,1531
64,2020-12-22,Walworth,5960,105,30,35,-,-,418,781,1100,5037,1192,7329
65,2020-12-22,Washburn,930,-,-,8,-,-,6,27,10,945,17,972
66,2020-12-22,Washington,10159,142,121,30,-,-,247,290,353,8177,2459,10989
67,2020-12-22,Waukesha,27504,572,570,82,-,-,1357,2612,2109,22860,7728,32697
68,2020-12-22,Waupaca,3252,18,12,26,-,-,200,507,133,2990,892,4015
69,2020-12-22,Waushara,1541,115,13,23,-,-,98,93,268,1338,277,1883
70,2020-12-22,Winnebago,12124,633,388,107,-,-,597,852,784,11559,2358,14701
71,2020-12-22,Wood,4394,34,84,49,-,-,139,645,212,4283,850,5345
