,date,name,white,black,asian,american_indian,nh_pi,two_plus,other,race_unknown,hispanic,non-hispanic,eth_unknown,total_cases
37,2020-12-04,Marinette,2736,11,13,10,-,-,90,196,49,2655,352,3056
38,2020-12-04,Marquette,968,9,-,-,-,-,37,30,81,731,235,1047
39,2020-12-04,Menominee,29,-,-,537,-,-,12,9,-,553,31,588
40,2020-12-04,Milwaukee,38732,15829,2723,514,-,-,7876,5659,17006,43282,11045,71333
41,2020-12-04,Monroe,2474,28,23,48,-,-,95,96,180,2424,160,2764
42,2020-12-04,Oconto,2970,-,6,54,-,-,43,161,114,2860,262,3236
43,2020-12-04,Oneida,1824,28,7,20,-,-,40,500,24,1734,661,2419
44,2020-12-04,Outagamie,10795,181,315,377,-,-,675,1757,815,10483,2802,14100
45,2020-12-04,Ozaukee,4361,91,72,14,-,-,138,339,175,4059,781,5015
46,2020-12-04,Pepin,469,-,-,-,-,-,11,27,12,468,29,509
47,2020-12-04,Pierce,2142,20,10,-,-,-,20,112,60,2051,195,2306
48,2020-12-04,Polk,2064,5,-,24,-,-,22,197,29,1893,393,2315
49,2020-12-04,Portage,4180,45,181,13,-,-,143,261,258,3942,623,4823
50,2020-12-04,Price,364,-,15,-,-,-,6,395,-,346,435,783
51,2020-12-04,Racine,10929,2270,122,78,-,-,866,291,2808,10940,808,14556
52,2020-12-04,Richland,651,-,10,-,-,-,32,213,55,596,258,909
53,2020-12-04,Rock,7623,493,128,35,-,-,921,609,1507,7184,1118,9809
54,2020-12-04,Rusk,415,7,-,-,-,-,7,493,17,531,378,926
55,2020-12-04,Sauk,3124,34,25,77,-,-,298,166,413,2980,331,3724
56,2020-12-04,Sawyer,642,5,5,152,-,-,26,113,9,777,157,943
57,2020-12-04,Shawano,2610,5,17,402,-,-,108,632,123,2595,1056,3774
58,2020-12-04,Sheboygan,6953,513,478,50,-,-,361,1116,955,6553,1963,9471
59,2020-12-04,St. Croix,3793,26,31,7,-,-,63,587,121,3591,795,4507
60,2020-12-04,Taylor,1210,-,-,-,-,-,8,52,62,1136,76,1274
61,2020-12-04,Trempealeau,2126,20,11,8,-,-,129,239,355,1854,324,2533
62,2020-12-04,Vernon,1151,-,5,-,-,-,14,48,24,1117,82,1223
63,2020-12-04,Vilas,925,-,-,148,-,-,21,228,16,996,315,1327
64,2020-12-04,Walworth,5104,94,23,27,-,-,371,680,946,4321,1032,6299
65,2020-12-04,Washburn,719,-,-,7,-,-,-,22,10,730,13,753
66,2020-12-04,Washington,8469,114,91,28,-,-,207,426,295,6650,2390,9335
67,2020-12-04,Waukesha,23047,496,436,77,-,-,1155,2391,1776,19068,6758,27602
68,2020-12-04,Waupaca,3045,15,11,22,-,-,195,470,123,2801,834,3758
69,2020-12-04,Waushara,1455,112,12,20,-,-,95,87,263,1259,259,1781
70,2020-12-04,Winnebago,11075,581,357,97,-,-,565,839,737,10567,2210,13514
71,2020-12-04,Wood,3793,26,57,41,-,-,129,503,184,3624,741,4549
