,date,name,white,black,asian,american_indian,nh_pi,two_plus,other,race_unknown,hispanic,non-hispanic,eth_unknown,total_cases
37,2020-12-23,Marinette,3098,11,13,11,-,-,99,223,59,3005,391,3455
38,2020-12-23,Marquette,1045,9,-,-,-,-,40,33,81,792,258,1131
39,2020-12-23,Menominee,31,-,-,639,-,-,12,8,8,657,26,691
40,2020-12-23,Milwaukee,44656,18202,3282,583,-,-,8924,6350,19358,49925,12714,81997
41,2020-12-23,Monroe,2953,33,24,57,-,-,107,124,205,2890,203,3298
42,2020-12-23,Oconto,3359,-,5,57,-,-,50,172,122,3239,284,3645
43,2020-12-23,Oneida,2076,30,11,23,-,-,40,549,24,1991,714,2729
44,2020-12-23,Outagamie,11919,213,370,429,-,-,763,1911,889,11568,3148,15605
45,2020-12-23,Ozaukee,5312,103,86,18,-,-,154,336,202,4990,817,6009
46,2020-12-23,Pepin,574,-,-,-,-,-,15,30,16,571,34,621
47,2020-12-23,Pierce,2615,24,10,-,-,-,29,126,71,2503,233,2807
48,2020-12-23,Polk,2551,10,-,31,-,-,30,265,38,2353,499,2890
49,2020-12-23,Portage,4659,50,198,18,-,-,151,284,285,4376,699,5360
50,2020-12-23,Price,409,-,15,-,-,-,7,465,-,409,488,899
51,2020-12-23,Racine,12642,2556,150,89,-,-,962,360,3125,12658,976,16759
52,2020-12-23,Richland,757,-,11,-,-,-,35,234,65,686,289,1040
53,2020-12-23,Rock,9080,636,147,40,-,-,1033,644,1734,8640,1206,11580
54,2020-12-23,Rusk,479,7,-,-,-,-,9,570,19,628,422,1069
55,2020-12-23,Sauk,3618,39,29,82,-,-,335,191,468,3430,396,4294
56,2020-12-23,Sawyer,775,5,5,196,-,-,33,135,13,953,183,1149
57,2020-12-23,Shawano,2803,8,19,448,-,-,116,675,125,2803,1141,4069
58,2020-12-23,Sheboygan,8162,549,584,54,-,-,404,1222,1053,7710,2212,10975
59,2020-12-23,St. Croix,4518,31,38,8,-,-,84,636,136,4291,888,5315
60,2020-12-23,Taylor,1444,-,-,-,-,-,9,80,63,1376,101,1540
61,2020-12-23,Trempealeau,2430,21,11,8,-,-,150,251,393,2125,353,2871
62,2020-12-23,Vernon,1359,-,6,-,-,-,17,53,25,1329,86,1440
63,2020-12-23,Vilas,1066,-,-,173,-,-,25,268,20,1158,359,1537
64,2020-12-23,Walworth,5990,105,31,35,-,-,418,782,1102,5066,1193,7361
65,2020-12-23,Washburn,938,-,-,8,-,-,7,27,10,953,18,981
66,2020-12-23,Washington,10315,144,126,30,-,-,252,265,362,8368,2402,11132
67,2020-12-23,Waukesha,27620,578,573,83,-,-,1360,2623,2110,22963,7764,32837
68,2020-12-23,Waupaca,3258,18,12,26,-,-,201,508,133,2998,892,4023
69,2020-12-23,Waushara,1542,115,13,23,-,-,98,93,268,1340,276,1884
70,2020-12-23,Winnebago,12146,635,388,107,-,-,597,852,783,11580,2362,14725
71,2020-12-23,Wood,4435,34,85,49,-,-,140,668,217,4334,860,5411
