,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
62,2020-11-06,HABERSHAM,1416,46,26,-,-,-,0,411,1125,453,405,1941
134,2020-11-06,HALL,6514,654,63,-,-,-,1,3576,5322,3940,2274,11172
111,2020-11-06,HANCOCK,75,279,0,-,-,-,0,3,316,68,103,422
65,2020-11-06,HARALSON,592,19,1,-,-,-,0,6,344,121,383,733
140,2020-11-06,HARRIS,530,217,6,-,-,-,0,28,672,125,178,878
114,2020-11-06,HART,356,135,10,-,-,-,1,39,451,121,133,623
66,2020-11-06,HEARD,179,41,0,-,-,-,0,2,190,34,62,254
10,2020-11-06,HENRY,1820,2876,120,-,-,-,9,415,3813,1827,2424,6652
141,2020-11-06,HOUSTON,1451,1233,46,-,-,-,4,198,2471,1122,1187,3856
63,2020-11-06,IRWIN,158,101,1,-,-,-,0,23,249,110,98,370
133,2020-11-06,JACKSON,1794,156,54,-,-,-,3,244,1711,610,662,2617
142,2020-11-06,JASPER,147,59,0,-,-,-,0,4,189,47,60,253
145,2020-11-06,JEFF DAVIS,536,78,4,-,-,-,0,109,516,200,193,818
19,2020-11-06,JEFFERSON,232,504,1,-,-,-,3,25,656,130,189,870
64,2020-11-06,JENKINS,209,222,1,-,-,-,0,23,397,45,57,477
144,2020-11-06,JOHNSON,248,172,0,-,-,-,0,6,376,22,60,442
143,2020-11-06,JONES,381,177,1,-,-,-,0,5,488,117,183,676
150,2020-11-06,LAMAR,236,129,1,-,-,-,1,5,322,86,126,453
68,2020-11-06,LANIER,123,61,0,-,-,-,0,33,179,140,112,324
69,2020-11-06,LAURENS,1075,855,10,-,-,-,2,31,1802,164,273,2106
151,2020-11-06,LEE,395,268,5,-,-,-,0,16,589,96,159,764
152,2020-11-06,LIBERTY,393,658,22,-,-,-,1,82,942,271,321,1345
126,2020-11-06,LINCOLN,96,81,0,-,-,-,0,2,149,74,100,251
67,2020-11-06,LONG,167,82,1,-,-,-,0,22,221,39,46,289
9,2020-11-06,LOWNDES,1652,1552,28,-,-,-,3,252,3110,1422,1295,4657
70,2020-11-06,LUMPKIN,938,19,4,-,-,-,0,43,914,127,131,1088
6,2020-11-06,MACON,54,129,1,-,-,-,0,24,185,79,54,263
104,2020-11-06,MADISON,504,87,6,-,-,-,0,87,495,256,271,853
146,2020-11-06,MARION,78,79,2,-,-,-,0,23,148,49,37,208
74,2020-11-06,MCDUFFIE,244,284,2,-,-,-,0,28,435,197,264,727
124,2020-11-06,MCINTOSH,167,130,0,-,-,-,0,3,279,29,44,326
71,2020-11-06,MERIWETHER,209,344,3,-,-,-,1,3,509,53,98,610
17,2020-11-06,MILLER,171,134,0,-,-,-,0,10,290,27,32,332
147,2020-11-06,MITCHELL,322,450,3,-,-,-,0,62,632,91,172,866
18,2020-11-06,MONROE,378,266,1,-,-,-,1,15,595,157,193,803
148,2020-11-06,MONTGOMERY,256,87,0,-,-,-,0,33,308,29,31,372
159,2020-11-06,MORGAN,270,184,0,-,-,-,1,8,367,98,178,553
125,2020-11-06,MURRAY,890,8,1,-,-,-,0,329,618,319,271,1218
72,2020-11-06,MUSCOGEE,2021,2856,71,-,-,-,8,440,4372,1573,1717,6529
149,2020-11-06,NEWTON,965,1309,13,-,-,-,3,223,1930,741,878,3031
73,2020-11-06,OCONEE,653,46,14,-,-,-,0,58,589,197,263,910
75,2020-11-06,OGLETHORPE,236,107,1,-,-,-,0,31,303,102,112,446
80,2020-11-06,PAULDING,1777,766,18,-,-,-,9,307,1596,825,1492,3395
76,2020-11-06,PEACH,236,389,5,-,-,-,0,42,559,201,230,831
7,2020-11-06,PICKENS,747,7,2,-,-,-,0,24,667,109,174,865
116,2020-11-06,PIERCE,472,91,0,-,-,-,0,33,521,149,158,712
112,2020-11-06,PIKE,280,44,1,-,-,-,0,15,298,81,93,406
153,2020-11-06,POLK,862,170,8,-,-,-,6,345,763,759,697,1805
12,2020-11-06,PULASKI,155,167,2,-,-,-,1,5,268,22,74,347
131,2020-11-06,PUTNAM,342,290,4,-,-,-,0,77,497,215,277,851
113,2020-11-06,QUITMAN,4,33,0,-,-,-,0,0,37,5,5,42
77,2020-11-06,RABUN,354,8,0,-,-,-,0,53,304,92,97,454
15,2020-11-06,RANDOLPH,63,197,1,-,-,-,1,5,281,79,55,341
78,2020-11-06,RICHMOND,2176,4279,71,-,-,-,2,255,5975,1858,2156,8386
79,2020-11-06,ROCKDALE,548,1172,27,-,-,-,1,273,1322,519,672,2267
81,2020-11-06,SCHLEY,61,44,1,-,-,-,0,2,107,9,6,115
82,2020-11-06,SCREVEN,170,200,6,-,-,-,0,8,358,83,93,459
87,2020-11-06,SEMINOLE,217,165,0,-,-,-,0,8,366,27,35,409
85,2020-11-06,SPALDING,773,567,12,-,-,-,1,84,1110,344,503,1697
155,2020-11-06,STEPHENS,957,133,9,-,-,-,0,24,1056,222,241,1321
86,2020-11-06,STEWART,49,131,4,-,-,-,0,299,180,388,93,572
11,2020-11-06,SUMTER,266,472,3,-,-,-,0,57,730,235,189,976
83,2020-11-06,TALBOT,53,115,0,-,-,-,0,0,163,22,27,190
84,2020-11-06,TALIAFERRO,11,19,0,-,-,-,0,1,28,1,2,31
88,2020-11-06,TATTNALL,487,144,1,-,-,-,0,128,529,339,314,971
156,2020-11-06,TAYLOR,89,117,0,-,-,-,1,3,211,38,31,245
94,2020-11-06,TELFAIR,303,125,1,-,-,-,1,32,367,76,107,506
157,2020-11-06,TERRELL,60,259,2,-,-,-,0,4,294,23,46,344
90,2020-11-06,THOMAS,759,787,9,-,-,-,2,59,1407,91,182,1648
91,2020-11-06,TIFT,905,571,12,-,-,-,1,303,1421,527,292,2016
93,2020-11-06,TOOMBS,606,273,7,-,-,-,2,160,861,657,524,1545
92,2020-11-06,TOWNS,418,4,4,-,-,-,1,16,402,55,64,482
89,2020-11-06,TREUTLEN,175,125,4,-,-,-,0,1,281,13,35,317
95,2020-11-06,TROUP,979,1467,14,-,-,-,1,96,2040,653,978,3114
128,2020-11-06,TURNER,114,167,4,-,-,-,0,12,274,66,65,351
96,2020-11-06,TWIGGS,50,145,1,-,-,-,0,3,172,34,55,230
123,2020-11-06,UNION,852,6,1,-,-,-,1,15,808,90,127,950
98,2020-11-06,UPSON,380,310,1,-,-,-,0,17,684,163,153,854
158,2020-11-06,WALKER,1322,104,12,-,-,-,1,65,1135,650,889,2089
23,2020-11-06,WALTON,1325,489,31,-,-,-,4,111,1588,608,758,2457
99,2020-11-06,WARE,801,535,8,-,-,-,1,75,1198,449,521,1794
108,2020-11-06,WARREN,31,108,0,-,-,-,0,1,127,32,43,171
160,2020-11-06,WASHINGTON,258,404,0,-,-,-,0,16,567,204,283,866
161,2020-11-06,WAYNE,610,158,6,-,-,-,1,48,692,521,556,1296
118,2020-11-06,WEBSTER,14,29,0,-,-,-,0,0,43,1,1,44
154,2020-11-06,WHEELER,148,71,2,-,-,-,0,6,205,148,158,369
16,2020-11-06,WHITE,919,20,1,-,-,-,0,17,872,115,166,1055
97,2020-11-06,WHITFIELD,3802,161,42,-,-,-,0,2886,1788,2117,1448,6122
8,2020-11-06,WILCOX,132,113,1,-,-,-,0,6,229,16,27,262
100,2020-11-06,WILKES,142,145,0,-,-,-,0,24,263,43,43,330
109,2020-11-06,WILKINSON,143,171,0,-,-,-,0,4,282,69,97,383
120,2020-11-06,WORTH,283,292,1,-,-,-,0,9,537,38,68,614
