,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
44,2020-12-14,DEKALB,7249,13725,1389,-,-,-,19,3868,18152,7449,7811,29831
45,2020-12-14,DODGE,440,262,2,-,-,-,0,11,636,57,114,761
46,2020-12-14,DOOLY,174,238,2,-,-,-,0,33,378,56,59,470
47,2020-12-14,DOUGHERTY,673,2625,19,-,-,-,1,84,3012,328,550,3646
48,2020-12-14,DOUGLAS,1900,2655,101,-,-,-,3,787,3961,1076,987,5735
49,2020-12-14,EARLY,174,388,1,-,-,-,0,6,527,89,119,652
50,2020-12-14,ECHOLS,132,7,2,-,-,-,0,132,95,154,68,295
51,2020-12-14,EFFINGHAM,1479,383,13,-,-,-,1,105,1725,338,384,2214
52,2020-12-14,ELBERT,478,356,6,-,-,-,0,52,754,179,213,1019
53,2020-12-14,EMANUEL,581,387,9,-,-,-,1,35,899,337,381,1315
54,2020-12-14,EVANS,243,139,1,-,-,-,0,87,348,154,102,537
55,2020-12-14,FANNIN,963,1,0,-,-,-,1,47,883,162,197,1127
56,2020-12-14,FAYETTE,1327,819,53,-,-,-,7,224,1894,912,1000,3118
57,2020-12-14,FLOYD,2989,735,39,-,-,-,7,744,2830,2007,2203,5777
58,2020-12-14,FORSYTH,4877,244,330,-,-,-,7,1037,4384,1989,2026,7447
59,2020-12-14,FRANKLIN,971,113,9,-,-,-,0,73,979,258,299,1351
60,2020-12-14,FULTON,14339,16694,1100,-,-,-,41,4425,27473,10532,10808,42706
61,2020-12-14,GILMER,1168,6,7,-,-,-,0,245,917,197,216,1378
62,2020-12-14,GLASCOCK,46,11,0,-,-,-,0,0,52,12,17,69
63,2020-12-14,GLYNN,2450,1086,49,-,-,-,2,583,3151,764,617,4351
64,2020-12-14,GORDON,2032,130,46,-,-,-,8,689,1585,1265,1207,3481
65,2020-12-14,GRADY,536,299,0,-,-,-,4,237,625,122,99,961
66,2020-12-14,GREENE,290,291,1,-,-,-,0,44,452,142,228,724
67,2020-12-14,GWINNETT,15201,7843,2429,-,-,-,39,10899,17788,17150,13975,42662
68,2020-12-14,HABERSHAM,2038,69,36,-,-,-,0,492,1679,624,596,2767
69,2020-12-14,HALL,8545,839,104,-,-,-,2,4200,7126,4924,3088,14414
70,2020-12-14,HANCOCK,86,300,0,-,-,-,0,3,351,144,176,530
71,2020-12-14,HARALSON,835,26,2,-,-,-,0,10,504,174,523,1037
72,2020-12-14,HARRIS,642,243,6,-,-,-,0,29,807,158,213,1049
73,2020-12-14,HART,538,197,11,-,-,-,1,43,686,136,154,883
74,2020-12-14,HEARD,266,51,1,-,-,-,0,2,269,47,94,365
75,2020-12-14,HENRY,2618,3969,173,-,-,-,16,591,5637,2254,2802,9030
76,2020-12-14,HOUSTON,1969,1560,79,-,-,-,7,249,3279,1265,1352,4880
77,2020-12-14,IRWIN,211,130,1,-,-,-,0,26,336,115,95,457
78,2020-12-14,JACKSON,2666,222,86,-,-,-,7,323,2464,931,1125,3912
79,2020-12-14,JASPER,196,76,0,-,-,-,0,5,251,62,78,334
80,2020-12-14,JEFF DAVIS,608,86,4,-,-,-,0,117,597,178,162,876
81,2020-12-14,JEFFERSON,287,611,1,-,-,-,3,26,802,126,200,1028
82,2020-12-14,JENKINS,220,232,1,-,-,-,0,24,416,43,56,496
83,2020-12-14,JOHNSON,274,194,0,-,-,-,0,7,420,23,64,491
84,2020-12-14,JONES,493,234,4,-,-,-,0,7,657,110,177,841
85,2020-12-14,LAMAR,325,179,2,-,-,-,1,8,447,136,188,643
86,2020-12-14,LANIER,149,74,0,-,-,-,0,34,216,136,109,359
87,2020-12-14,LAURENS,1249,954,13,-,-,-,2,38,2042,179,317,2397
88,2020-12-14,LEE,461,308,5,-,-,-,1,20,700,127,182,902
89,2020-12-14,LIBERTY,507,805,23,-,-,-,1,105,1124,295,402,1631
90,2020-12-14,LINCOLN,132,100,0,-,-,-,0,3,203,68,94,300
91,2020-12-14,LONG,197,98,1,-,-,-,0,24,262,60,70,356
92,2020-12-14,LOWNDES,2147,1991,53,-,-,-,4,329,3997,1452,1321,5647
93,2020-12-14,LUMPKIN,1246,28,4,-,-,-,1,52,1221,208,214,1487
94,2020-12-14,MACON,70,165,1,-,-,-,0,25,233,93,71,329
95,2020-12-14,MADISON,792,142,9,-,-,-,0,105,747,322,413,1265
96,2020-12-14,MARION,87,86,2,-,-,-,0,23,167,48,33,223
97,2020-12-14,MCDUFFIE,329,375,2,-,-,-,0,35,602,172,241,878
98,2020-12-14,MCINTOSH,208,158,0,-,-,-,0,4,341,43,64,409
99,2020-12-14,MERIWETHER,245,374,3,-,-,-,1,7,570,72,118,695
100,2020-12-14,MILLER,185,150,1,-,-,-,0,12,322,40,42,376
101,2020-12-14,MITCHELL,359,515,3,-,-,-,0,64,753,102,162,979
102,2020-12-14,MONROE,509,326,3,-,-,-,3,18,778,198,243,1039
103,2020-12-14,MONTGOMERY,282,99,0,-,-,-,0,38,345,36,34,417
104,2020-12-14,MORGAN,342,208,0,-,-,-,1,9,454,99,187,650
105,2020-12-14,MURRAY,1589,14,2,-,-,-,0,438,1226,526,467,2131
106,2020-12-14,MUSCOGEE,2429,3358,90,-,-,-,9,491,5210,1743,1928,7629
107,2020-12-14,NEWTON,1308,1905,18,-,-,-,3,277,2694,704,967,3938
109,2020-12-14,OCONEE,899,63,16,-,-,-,0,77,825,241,317,1219
110,2020-12-14,OGLETHORPE,317,138,1,-,-,-,0,38,400,118,136,574
111,2020-12-14,PAULDING,2566,991,24,-,-,-,10,385,2378,1168,1996,4759
112,2020-12-14,PEACH,330,474,4,-,-,-,0,52,738,226,244,1034
113,2020-12-14,PICKENS,1045,12,2,-,-,-,1,42,921,157,254,1217
114,2020-12-14,PIERCE,523,103,1,-,-,-,0,34,578,150,165,777
115,2020-12-14,PIKE,373,52,1,-,-,-,0,16,388,96,118,522
116,2020-12-14,POLK,1125,220,9,-,-,-,6,371,1058,817,748,2177
117,2020-12-14,PULASKI,190,185,3,-,-,-,1,5,307,24,91,403
118,2020-12-14,PUTNAM,440,332,4,-,-,-,0,81,620,215,290,991
119,2020-12-14,QUITMAN,5,34,0,-,-,-,0,0,40,7,6,46
120,2020-12-14,RABUN,630,11,1,-,-,-,0,72,548,137,159,779
121,2020-12-14,RANDOLPH,66,210,1,-,-,-,1,4,296,69,47,347
122,2020-12-14,RICHMOND,3130,5761,113,-,-,-,4,339,8158,1995,2506,11003
123,2020-12-14,ROCKDALE,752,1666,39,-,-,-,4,348,1966,587,734,3048
124,2020-12-14,SCHLEY,77,49,1,-,-,-,0,3,124,14,14,141
125,2020-12-14,SCREVEN,184,211,6,-,-,-,0,8,387,85,91,486
126,2020-12-14,SEMINOLE,281,197,0,-,-,-,0,8,458,32,44,510
127,2020-12-14,SPALDING,998,724,14,-,-,-,1,94,1402,440,681,2177
128,2020-12-14,STEPHENS,1335,172,13,-,-,-,0,28,1436,260,316,1780
129,2020-12-14,STEWART,51,136,4,-,-,-,0,299,187,398,103,589
130,2020-12-14,SUMTER,321,577,3,-,-,-,1,63,876,251,214,1153
131,2020-12-14,TALBOT,55,131,0,-,-,-,0,0,185,31,32,217
132,2020-12-14,TALIAFERRO,12,28,0,-,-,-,0,1,37,3,5,43
133,2020-12-14,TATTNALL,564,168,1,-,-,-,0,152,611,374,344,1107
134,2020-12-14,TAYLOR,104,151,0,-,-,-,1,5,257,53,47,309
135,2020-12-14,TELFAIR,323,137,1,-,-,-,1,33,400,78,107,540
136,2020-12-14,TERRELL,71,293,2,-,-,-,0,5,341,35,55,401
137,2020-12-14,THOMAS,866,932,11,-,-,-,2,75,1657,132,211,1943
138,2020-12-14,TIFT,1196,779,13,-,-,-,1,375,1897,603,320,2592
139,2020-12-14,TOOMBS,726,347,7,-,-,-,3,179,1040,676,540,1759
140,2020-12-14,TOWNS,550,4,4,-,-,-,1,17,526,66,82,625
141,2020-12-14,TREUTLEN,190,134,4,-,-,-,0,1,306,12,33,340
142,2020-12-14,TROUP,1192,1640,17,-,-,-,2,108,2371,700,1072,3551
143,2020-12-14,TURNER,137,188,4,-,-,-,0,14,325,76,66,405
144,2020-12-14,TWIGGS,74,170,1,-,-,-,0,3,220,37,59,282
145,2020-12-14,UNION,1060,6,6,-,-,-,0,21,1012,123,162,1195
147,2020-12-14,UPSON,451,360,3,-,-,-,0,18,801,177,172,991
148,2020-12-14,WALKER,1942,134,13,-,-,-,2,80,1717,975,1269,3066
149,2020-12-14,WALTON,1944,700,49,-,-,-,4,148,2365,802,986,3499
150,2020-12-14,WARE,915,590,9,-,-,-,1,82,1338,459,554,1974
151,2020-12-14,WARREN,42,130,0,-,-,-,1,2,158,28,41,201
152,2020-12-14,WASHINGTON,344,523,0,-,-,-,0,18,756,193,286,1060
153,2020-12-14,WAYNE,777,215,9,-,-,-,0,54,911,579,615,1580
154,2020-12-14,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
155,2020-12-14,WHEELER,151,73,2,-,-,-,0,7,210,149,158,375
156,2020-12-14,WHITE,1333,26,1,-,-,-,0,31,1277,223,275,1583
157,2020-12-14,WHITFIELD,5401,262,57,-,-,-,3,3696,3018,3389,2398,9112
158,2020-12-14,WILCOX,172,129,1,-,-,-,0,7,277,18,36,320
159,2020-12-14,WILKES,172,183,0,-,-,-,0,24,327,47,51,402
160,2020-12-14,WILKINSON,183,212,0,-,-,-,0,5,356,60,94,455
161,2020-12-14,WORTH,345,314,1,-,-,-,0,10,629,62,83,722
