,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
41,2020-12-20,COBB,14567,8077,865,-,-,-,28,6665,18665,9246,7453,32783
8,2020-12-20,COFFEE,1447,919,11,-,-,-,2,349,2028,758,760,3137
42,2020-12-20,COLQUITT,1344,467,15,-,-,-,1,772,1363,608,300,2435
14,2020-12-20,COLUMBIA,3458,1378,171,-,-,-,4,257,4430,1552,1876,6563
106,2020-12-20,COOK,481,256,2,-,-,-,0,55,720,188,152,927
49,2020-12-20,COWETA,2536,970,41,-,-,-,2,401,3084,1021,1085,4570
109,2020-12-20,CRAWFORD,160,94,0,-,-,-,0,4,236,52,66,306
48,2020-12-20,CRISP,317,400,8,-,-,-,1,42,647,164,201,890
45,2020-12-20,DADE,446,8,5,-,-,-,0,17,400,190,232,649
138,2020-12-20,DAWSON,1197,9,6,-,-,-,1,74,1123,226,242,1439
46,2020-12-20,DECATUR,678,613,2,-,-,-,1,134,1099,237,298,1531
116,2020-12-20,DEKALB,7680,14485,1422,-,-,-,21,4052,19316,8060,8300,31668
121,2020-12-20,DODGE,464,266,2,-,-,-,0,10,661,57,118,789
47,2020-12-20,DOOLY,185,253,2,-,-,-,0,33,400,57,64,497
55,2020-12-20,DOUGHERTY,699,2725,19,-,-,-,1,91,3144,344,553,3788
124,2020-12-20,DOUGLAS,2022,2857,105,-,-,-,3,833,4193,1155,1116,6142
50,2020-12-20,EARLY,178,397,1,-,-,-,0,6,543,92,119,668
52,2020-12-20,ECHOLS,141,8,2,-,-,-,0,134,103,153,67,304
104,2020-12-20,EFFINGHAM,1525,388,13,-,-,-,0,109,1779,368,406,2294
16,2020-12-20,ELBERT,515,377,7,-,-,-,0,52,794,186,239,1085
53,2020-12-20,EMANUEL,593,394,9,-,-,-,1,35,919,342,385,1339
51,2020-12-20,EVANS,253,142,1,-,-,-,0,91,360,166,111,562
136,2020-12-20,FANNIN,1027,2,0,-,-,-,1,49,942,157,196,1187
135,2020-12-20,FAYETTE,1406,863,61,-,-,-,8,240,2012,956,1042,3294
139,2020-12-20,FLOYD,3164,770,41,-,-,-,9,776,3036,2123,2295,6107
54,2020-12-20,FORSYTH,5277,260,362,-,-,-,7,1118,4758,2192,2222,8098
105,2020-12-20,FRANKLIN,1053,129,11,-,-,-,0,77,1067,261,310,1454
11,2020-12-20,FULTON,15379,17647,1201,-,-,-,41,4700,29329,11308,11547,45576
58,2020-12-20,GILMER,1229,6,8,-,-,-,0,255,975,219,232,1462
59,2020-12-20,GLASCOCK,51,14,0,-,-,-,0,0,58,13,20,78
56,2020-12-20,GLYNN,2521,1132,51,-,-,-,1,587,3269,780,629,4485
60,2020-12-20,GORDON,2188,140,50,-,-,-,9,723,1719,1335,1280,3722
57,2020-12-20,GRADY,554,316,0,-,-,-,4,239,659,127,103,1001
103,2020-12-20,GREENE,322,310,1,-,-,-,0,50,496,170,257,803
63,2020-12-20,GWINNETT,16074,8387,2615,-,-,-,49,11402,19208,18482,14997,45607
64,2020-12-20,HABERSHAM,2270,76,38,-,-,-,0,538,1891,695,650,3079
137,2020-12-20,HALL,9239,902,112,-,-,-,2,4444,7745,5370,3436,15625
108,2020-12-20,HANCOCK,88,307,0,-,-,-,0,3,360,149,181,544
66,2020-12-20,HARALSON,898,26,2,-,-,-,0,11,573,194,536,1120
141,2020-12-20,HARRIS,688,253,7,-,-,-,0,31,857,176,236,1124
107,2020-12-20,HART,591,221,11,-,-,-,1,44,761,159,178,983
61,2020-12-20,HEARD,287,51,1,-,-,-,0,3,286,44,94,383
10,2020-12-20,HENRY,2837,4190,183,-,-,-,16,631,6059,2461,2997,9687
144,2020-12-20,HOUSTON,2146,1683,87,-,-,-,7,267,3582,1348,1422,5271
65,2020-12-20,IRWIN,239,139,1,-,-,-,0,27,372,118,98,497
125,2020-12-20,JACKSON,2941,256,90,-,-,-,7,351,2722,1055,1276,4349
145,2020-12-20,JASPER,225,82,0,-,-,-,0,6,282,57,76,364
142,2020-12-20,JEFF DAVIS,631,91,4,-,-,-,0,119,620,175,162,901
21,2020-12-20,JEFFERSON,302,634,1,-,-,-,3,26,834,129,209,1069
62,2020-12-20,JENKINS,225,238,1,-,-,-,0,24,424,43,59,507
140,2020-12-20,JOHNSON,288,206,0,-,-,-,0,7,445,28,70,522
143,2020-12-20,JONES,509,261,4,-,-,-,0,7,700,124,191,898
147,2020-12-20,LAMAR,352,192,2,-,-,-,1,9,491,163,210,710
72,2020-12-20,LANIER,158,80,0,-,-,-,0,34,232,137,109,375
68,2020-12-20,LAURENS,1323,1012,14,-,-,-,2,37,2163,161,312,2512
148,2020-12-20,LEE,486,320,5,-,-,-,1,23,739,145,195,957
151,2020-12-20,LIBERTY,531,829,23,-,-,-,1,118,1166,303,403,1687
119,2020-12-20,LINCOLN,138,106,0,-,-,-,0,3,217,68,92,312
70,2020-12-20,LONG,214,99,1,-,-,-,0,26,278,77,87,391
5,2020-12-20,LOWNDES,2227,2055,53,-,-,-,4,344,4136,1481,1340,5820
69,2020-12-20,LUMPKIN,1353,28,5,-,-,-,1,54,1340,235,228,1622
6,2020-12-20,MACON,72,169,1,-,-,-,1,25,239,95,74,338
101,2020-12-20,MADISON,874,162,9,-,-,-,0,113,833,336,435,1381
149,2020-12-20,MARION,95,89,2,-,-,-,0,24,177,54,39,240
71,2020-12-20,MCDUFFIE,341,392,2,-,-,-,0,35,628,171,243,906
128,2020-12-20,MCINTOSH,212,165,0,-,-,-,0,4,354,44,63,421
67,2020-12-20,MERIWETHER,265,394,3,-,-,-,1,9,608,90,136,753
12,2020-12-20,MILLER,191,155,1,-,-,-,0,13,334,45,45,392
146,2020-12-20,MITCHELL,370,542,3,-,-,-,0,67,797,118,169,1033
15,2020-12-20,MONROE,547,347,4,-,-,-,3,19,838,209,253,1110
150,2020-12-20,MONTGOMERY,293,106,0,-,-,-,0,39,363,45,42,444
161,2020-12-20,MORGAN,376,217,1,-,-,-,1,12,492,109,200,704
123,2020-12-20,MURRAY,1724,16,2,-,-,-,0,453,1346,560,503,2302
73,2020-12-20,MUSCOGEE,2562,3506,97,-,-,-,9,514,5475,1836,2021,8010
155,2020-12-20,NEWTON,1409,2016,22,-,-,-,3,286,2906,762,1020,4212
77,2020-12-20,OCONEE,1004,70,23,-,-,-,1,84,931,269,352,1367
76,2020-12-20,OGLETHORPE,356,149,1,-,-,-,0,40,430,127,163,633
75,2020-12-20,PAULDING,2823,1060,27,-,-,-,10,402,2674,1267,2111,5187
74,2020-12-20,PEACH,350,489,4,-,-,-,0,55,770,237,255,1080
9,2020-12-20,PICKENS,1134,15,2,-,-,-,0,43,998,177,287,1328
122,2020-12-20,PIERCE,547,105,1,-,-,-,0,35,607,156,167,809
110,2020-12-20,PIKE,408,53,1,-,-,-,0,17,424,109,130,571
152,2020-12-20,POLK,1200,229,9,-,-,-,6,377,1137,833,763,2277
18,2020-12-20,PULASKI,198,193,4,-,-,-,1,5,325,23,89,419
130,2020-12-20,PUTNAM,476,345,4,-,-,-,0,82,660,229,312,1054
113,2020-12-20,QUITMAN,7,34,0,-,-,-,0,0,41,7,7,48
81,2020-12-20,RABUN,708,12,1,-,-,-,0,82,614,156,181,877
19,2020-12-20,RANDOLPH,67,212,1,-,-,-,1,4,298,68,47,349
82,2020-12-20,RICHMOND,3293,6071,119,-,-,-,5,360,8605,2123,2646,11611
78,2020-12-20,ROCKDALE,798,1771,43,-,-,-,4,356,2120,632,772,3248
80,2020-12-20,SCHLEY,80,51,1,-,-,-,0,3,128,16,17,148
83,2020-12-20,SCREVEN,187,221,6,-,-,-,0,8,401,87,92,501
79,2020-12-20,SEMINOLE,296,201,0,-,-,-,0,8,477,41,53,538
85,2020-12-20,SPALDING,1035,761,14,-,-,-,1,101,1504,522,728,2333
154,2020-12-20,STEPHENS,1468,186,13,-,-,-,0,34,1569,283,347,1950
86,2020-12-20,STEWART,51,139,4,-,-,-,0,299,191,406,110,600
7,2020-12-20,SUMTER,353,600,5,-,-,-,1,64,923,252,224,1211
89,2020-12-20,TALBOT,57,134,0,-,-,-,0,0,189,34,36,225
87,2020-12-20,TALIAFERRO,12,30,0,-,-,-,0,1,40,3,4,45
88,2020-12-20,TATTNALL,585,178,1,-,-,-,0,154,642,394,362,1158
156,2020-12-20,TAYLOR,111,155,1,-,-,-,1,5,270,53,46,321
84,2020-12-20,TELFAIR,331,146,1,-,-,-,1,33,420,82,108,561
153,2020-12-20,TERRELL,73,310,3,-,-,-,0,5,360,35,56,421
91,2020-12-20,THOMAS,932,1005,11,-,-,-,2,78,1784,158,246,2108
94,2020-12-20,TIFT,1263,811,12,-,-,-,1,386,1990,618,329,2705
93,2020-12-20,TOOMBS,764,365,9,-,-,-,2,180,1099,732,593,1872
90,2020-12-20,TOWNS,583,4,4,-,-,-,1,17,559,75,91,667
92,2020-12-20,TREUTLEN,194,143,4,-,-,-,0,1,318,20,42,361
95,2020-12-20,TROUP,1273,1693,17,-,-,-,3,112,2469,744,1149,3730
131,2020-12-20,TURNER,153,202,4,-,-,-,0,14,356,80,69,439
99,2020-12-20,TWIGGS,83,181,1,-,-,-,0,4,238,43,66,308
118,2020-12-20,UNION,1118,6,7,-,-,-,0,23,1070,130,168,1261
100,2020-12-20,UPSON,475,376,3,-,-,-,0,18,843,194,187,1048
159,2020-12-20,WALKER,2086,145,14,-,-,-,3,86,1866,1100,1396,3348
17,2020-12-20,WALTON,2133,741,51,-,-,-,4,158,2600,878,1049,3807
98,2020-12-20,WARE,949,601,10,-,-,-,1,84,1385,464,556,2025
117,2020-12-20,WARREN,44,132,0,-,-,-,0,3,163,31,41,207
157,2020-12-20,WASHINGTON,357,540,0,-,-,-,0,18,785,193,287,1090
158,2020-12-20,WAYNE,816,226,9,-,-,-,0,60,958,603,636,1654
120,2020-12-20,WEBSTER,17,37,0,-,-,-,0,0,53,1,2,55
160,2020-12-20,WHEELER,153,75,2,-,-,-,0,7,213,149,159,379
20,2020-12-20,WHITE,1456,28,2,-,-,-,0,33,1408,254,299,1740
96,2020-12-20,WHITFIELD,5804,292,63,-,-,-,4,3866,3380,3660,2577,9823
13,2020-12-20,WILCOX,179,133,1,-,-,-,0,7,288,20,38,333
97,2020-12-20,WILKES,180,193,0,-,-,-,0,26,340,48,55,421
114,2020-12-20,WILKINSON,194,215,0,-,-,-,0,5,372,71,103,480
112,2020-12-20,WORTH,369,331,1,-,-,-,0,10,669,75,97,776
