,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
1,2020-12-03,APPLING,672,236,6,-,-,-,2,119,746,349,400,1265
2,2020-12-03,ATKINSON,275,83,0,-,-,-,0,154,283,189,110,547
3,2020-12-03,BACON,422,96,4,-,-,-,0,107,476,153,92,675
4,2020-12-03,BAKER,50,51,0,-,-,-,0,10,83,9,17,110
5,2020-12-03,BALDWIN,1290,796,22,-,-,-,1,71,1859,499,678,2608
6,2020-12-03,BANKS,666,26,9,-,-,-,1,53,611,172,210,874
7,2020-12-03,BARROW,2155,433,106,-,-,-,1,429,2187,853,932,3548
8,2020-12-03,BARTOW,2926,483,43,-,-,-,7,586,2564,1561,1870,5020
9,2020-12-03,BEN HILL,457,302,4,-,-,-,0,48,715,239,239,1002
10,2020-12-03,BERRIEN,450,81,0,-,-,-,2,41,513,98,77,631
11,2020-12-03,BIBB,2113,4439,87,-,-,-,0,183,6131,1120,1445,7759
12,2020-12-03,BLECKLEY,358,176,3,-,-,-,0,17,484,29,65,566
13,2020-12-03,BRANTLEY,451,23,1,-,-,-,0,4,455,97,113,572
14,2020-12-03,BROOKS,214,284,1,-,-,-,0,51,438,161,171,660
15,2020-12-03,BRYAN,980,241,18,-,-,-,2,65,1147,270,299,1511
16,2020-12-03,BULLOCH,1881,819,24,-,-,-,1,140,2492,661,754,3386
17,2020-12-03,BURKE,312,563,4,-,-,-,0,32,781,159,225,1038
18,2020-12-03,BUTTS,506,261,3,-,-,-,0,13,648,185,294,955
19,2020-12-03,CALHOUN,68,174,3,-,-,-,0,8,218,56,75,301
20,2020-12-03,CAMDEN,1124,391,18,-,-,-,0,92,1405,334,370,1867
21,2020-12-03,CANDLER,304,118,0,-,-,-,0,80,373,161,130,583
22,2020-12-03,CARROLL,2564,954,21,-,-,-,2,303,2277,909,1870,4450
23,2020-12-03,CATOOSA,1584,62,15,-,-,-,3,60,1396,743,951,2407
24,2020-12-03,CHARLTON,255,152,5,-,-,-,0,101,316,316,311,728
25,2020-12-03,CHATHAM,4733,4439,218,-,-,-,14,775,8362,1698,1965,11102
26,2020-12-03,CHATTAHOOCHEE,1442,260,35,-,-,-,0,132,676,342,1271,2079
27,2020-12-03,CHATTOOGA,679,90,5,-,-,-,4,89,608,441,522,1219
28,2020-12-03,CHEROKEE,7011,527,97,-,-,-,4,1624,5871,2320,2464,9959
29,2020-12-03,CLARKE,4118,1256,263,-,-,-,5,878,4698,1493,1559,7135
30,2020-12-03,CLAY,27,82,0,-,-,-,1,4,107,17,16,127
31,2020-12-03,CLAYTON,1302,6033,346,-,-,-,8,1556,5982,2978,3129,10667
32,2020-12-03,CLINCH,229,146,0,-,-,-,1,20,365,121,112,497
33,2020-12-03,COBB,12980,7176,775,-,-,-,26,6099,16605,7698,5951,28655
34,2020-12-03,COFFEE,1320,803,9,-,-,-,2,315,1805,724,738,2858
35,2020-12-03,COLQUITT,1299,446,13,-,-,-,1,762,1291,564,270,2323
36,2020-12-03,COLUMBIA,3034,1225,153,-,-,-,4,219,3877,1346,1666,5762
37,2020-12-03,COOK,428,222,1,-,-,-,0,52,630,172,141,823
38,2020-12-03,COWETA,2176,888,34,-,-,-,2,357,2669,852,926,3952
39,2020-12-03,CRAWFORD,130,80,0,-,-,-,0,2,196,41,53,251
40,2020-12-03,CRISP,266,357,8,-,-,-,1,40,576,136,152,768
41,2020-12-03,DADE,408,8,5,-,-,-,0,16,367,161,199,582
42,2020-12-03,DAWSON,1061,9,6,-,-,-,1,72,988,168,185,1245
43,2020-12-03,DECATUR,640,588,2,-,-,-,1,127,1042,205,267,1436
44,2020-12-03,DEKALB,6942,13025,1360,-,-,-,16,3773,17202,6778,7146,28121
45,2020-12-03,DODGE,428,256,2,-,-,-,0,10,622,58,112,744
46,2020-12-03,DOOLY,163,235,1,-,-,-,0,33,364,55,57,454
47,2020-12-03,DOUGHERTY,655,2554,19,-,-,-,0,80,2925,301,524,3529
48,2020-12-03,DOUGLAS,1813,2519,94,-,-,-,3,761,3755,993,906,5422
49,2020-12-03,EARLY,172,381,1,-,-,-,0,6,519,83,112,637
50,2020-12-03,ECHOLS,122,7,2,-,-,-,0,132,85,153,67,284
51,2020-12-03,EFFINGHAM,1448,379,13,-,-,-,0,104,1680,320,376,2160
