,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
133,2020-11-11,CLAY,26,80,0,-,-,-,1,4,105,17,15,124
39,2020-11-11,CLAYTON,1022,4861,252,-,-,-,7,1288,4666,2742,2930,8884
40,2020-11-11,CLINCH,205,137,0,-,-,-,0,20,332,133,123,475
37,2020-11-11,COBB,10359,5947,597,-,-,-,19,5223,13440,6479,4738,23401
0,2020-11-11,COFFEE,1073,605,7,-,-,-,2,294,1386,699,706,2386
46,2020-11-11,COLQUITT,1186,417,11,-,-,-,1,744,1151,568,288,2183
17,2020-11-11,COLUMBIA,2372,942,114,-,-,-,3,174,3002,1304,1559,4735
101,2020-11-11,COOK,322,161,1,-,-,-,0,50,471,175,138,659
48,2020-11-11,COWETA,1556,697,23,-,-,-,1,308,1938,843,874,3120
109,2020-11-11,CRAWFORD,93,69,0,-,-,-,0,1,146,42,57,204
44,2020-11-11,CRISP,217,311,8,-,-,-,1,35,497,148,153,685
45,2020-11-11,DADE,277,7,5,-,-,-,0,15,237,132,169,421
132,2020-11-11,DAWSON,821,9,2,-,-,-,1,59,753,124,145,957
49,2020-11-11,DECATUR,608,530,2,-,-,-,1,122,956,208,271,1349
117,2020-11-11,DEKALB,5363,10392,1141,-,-,-,13,3343,13047,6018,6537,22927
113,2020-11-11,DODGE,377,237,2,-,-,-,0,8,557,59,110,675
47,2020-11-11,DOOLY,126,204,1,-,-,-,0,32,303,60,56,391
52,2020-11-11,DOUGHERTY,603,2431,17,-,-,-,0,77,2649,306,631,3357
126,2020-11-11,DOUGLAS,1423,2025,80,-,-,-,1,642,2985,876,778,4405
53,2020-11-11,EARLY,145,353,1,-,-,-,0,6,454,76,115,575
54,2020-11-11,ECHOLS,91,7,1,-,-,-,0,117,68,150,64,249
102,2020-11-11,EFFINGHAM,1251,343,12,-,-,-,0,89,1456,325,386,1931
19,2020-11-11,ELBERT,358,326,4,-,-,-,0,46,632,133,143,821
50,2020-11-11,EMANUEL,532,364,9,-,-,-,1,33,831,347,389,1253
51,2020-11-11,EVANS,214,127,1,-,-,-,0,72,299,152,123,494
136,2020-11-11,FANNIN,758,2,0,-,-,-,0,36,695,105,134,865
134,2020-11-11,FAYETTE,944,592,36,-,-,-,2,151,1311,722,834,2296
135,2020-11-11,FLOYD,2232,514,30,-,-,-,5,657,2034,1646,1736,4427
55,2020-11-11,FORSYTH,3468,179,197,-,-,-,3,810,2989,1334,1382,5181
103,2020-11-11,FRANKLIN,702,94,5,-,-,-,0,62,718,222,243,1023
12,2020-11-11,FULTON,10382,13196,684,-,-,-,27,3541,20427,8810,9131,33099
60,2020-11-11,GILMER,943,4,6,-,-,-,0,218,718,144,161,1097
61,2020-11-11,GLASCOCK,35,9,0,-,-,-,0,0,40,10,14,54
62,2020-11-11,GLYNN,2134,956,40,-,-,-,0,553,2718,776,635,3906
56,2020-11-11,GORDON,1489,93,29,-,-,-,6,568,1139,1043,953,2660
58,2020-11-11,GRADY,486,279,0,-,-,-,2,230,556,125,106,892
105,2020-11-11,GREENE,242,236,0,-,-,-,0,30,372,124,200,602
59,2020-11-11,GWINNETT,12039,5792,1738,-,-,-,30,9111,12962,13049,10575,32648
57,2020-11-11,HABERSHAM,1427,48,26,-,-,-,0,414,1136,459,410,1960
144,2020-11-11,HALL,6591,660,64,-,-,-,1,3605,5387,3975,2299,11291
108,2020-11-11,HANCOCK,77,280,0,-,-,-,0,3,319,69,104,426
65,2020-11-11,HARALSON,604,19,1,-,-,-,0,6,352,125,391,749
142,2020-11-11,HARRIS,532,218,6,-,-,-,0,28,676,131,183,887
111,2020-11-11,HART,367,137,9,-,-,-,1,39,461,122,136,636
64,2020-11-11,HEARD,179,41,0,-,-,-,0,2,190,36,64,256
8,2020-11-11,HENRY,1856,2908,122,-,-,-,9,418,3875,1841,2443,6736
140,2020-11-11,HOUSTON,1478,1248,49,-,-,-,4,201,2514,1116,1180,3895
67,2020-11-11,IRWIN,163,101,1,-,-,-,0,23,254,110,98,375
127,2020-11-11,JACKSON,1842,158,56,-,-,-,3,245,1750,621,685,2680
141,2020-11-11,JASPER,151,59,0,-,-,-,0,4,191,46,61,256
143,2020-11-11,JEFF DAVIS,546,78,4,-,-,-,0,109,530,192,181,820
24,2020-11-11,JEFFERSON,238,512,1,-,-,-,3,25,669,131,191,885
68,2020-11-11,JENKINS,210,223,1,-,-,-,0,23,399,45,57,479
139,2020-11-11,JOHNSON,249,173,0,-,-,-,0,6,378,22,60,444
149,2020-11-11,JONES,385,177,1,-,-,-,0,5,491,116,183,679
146,2020-11-11,LAMAR,241,133,1,-,-,-,1,6,327,89,132,465
66,2020-11-11,LANIER,124,61,0,-,-,-,0,33,180,141,113,326
63,2020-11-11,LAURENS,1084,862,10,-,-,-,2,38,1813,161,268,2119
147,2020-11-11,LEE,397,271,5,-,-,-,0,16,594,95,158,768
145,2020-11-11,LIBERTY,409,675,23,-,-,-,1,86,957,268,333,1376
125,2020-11-11,LINCOLN,96,84,0,-,-,-,0,2,152,75,101,255
72,2020-11-11,LONG,169,82,1,-,-,-,0,22,223,38,45,290
11,2020-11-11,LOWNDES,1680,1571,28,-,-,-,3,256,3156,1426,1296,4708
70,2020-11-11,LUMPKIN,954,20,4,-,-,-,0,44,930,131,135,1109
6,2020-11-11,MACON,55,131,1,-,-,-,0,24,188,78,53,265
106,2020-11-11,MADISON,518,90,7,-,-,-,0,89,504,259,281,874
150,2020-11-11,MARION,80,79,2,-,-,-,0,23,150,50,38,211
71,2020-11-11,MCDUFFIE,249,287,2,-,-,-,0,28,443,199,266,737
124,2020-11-11,MCINTOSH,168,131,0,-,-,-,0,3,281,29,44,328
74,2020-11-11,MERIWETHER,210,350,3,-,-,-,1,3,516,54,99,618
13,2020-11-11,MILLER,173,135,0,-,-,-,0,10,293,28,33,336
148,2020-11-11,MITCHELL,324,454,3,-,-,-,0,62,638,91,172,872
14,2020-11-11,MONROE,382,269,1,-,-,-,1,15,602,159,195,812
153,2020-11-11,MONTGOMERY,259,87,0,-,-,-,0,33,310,26,29,372
161,2020-11-11,MORGAN,273,183,0,-,-,-,1,8,369,97,177,554
128,2020-11-11,MURRAY,915,8,1,-,-,-,0,332,640,328,280,1252
69,2020-11-11,MUSCOGEE,2033,2872,71,-,-,-,8,443,4397,1590,1734,6574
154,2020-11-11,NEWTON,994,1336,14,-,-,-,3,225,1960,721,883,3068
73,2020-11-11,OCONEE,657,46,14,-,-,-,0,61,593,203,266,920
80,2020-11-11,OGLETHORPE,240,107,1,-,-,-,0,34,305,101,110,449
81,2020-11-11,PAULDING,1808,770,19,-,-,-,9,309,1623,836,1510,3442
76,2020-11-11,PEACH,240,398,4,-,-,-,0,41,573,197,225,839
7,2020-11-11,PICKENS,757,7,2,-,-,-,0,24,673,111,180,877
114,2020-11-11,PIERCE,476,91,0,-,-,-,0,33,525,148,157,715
107,2020-11-11,PIKE,284,44,1,-,-,-,0,15,301,80,93,409
157,2020-11-11,POLK,883,175,8,-,-,-,6,345,787,762,702,1834
15,2020-11-11,PULASKI,158,172,2,-,-,-,1,5,274,18,72,351
131,2020-11-11,PUTNAM,347,292,4,-,-,-,0,77,504,216,278,859
110,2020-11-11,QUITMAN,4,33,0,-,-,-,0,0,37,6,6,43
79,2020-11-11,RABUN,361,8,0,-,-,-,0,53,311,94,99,463
16,2020-11-11,RANDOLPH,64,197,1,-,-,-,1,5,282,80,56,343
77,2020-11-11,RICHMOND,2243,4356,75,-,-,-,2,258,6091,1882,2209,8558
78,2020-11-11,ROCKDALE,557,1195,28,-,-,-,1,272,1348,516,677,2297
75,2020-11-11,SCHLEY,63,44,1,-,-,-,0,2,109,9,6,117
84,2020-11-11,SCREVEN,171,200,6,-,-,-,0,8,359,83,93,460
85,2020-11-11,SEMINOLE,229,168,0,-,-,-,0,8,378,28,39,425
82,2020-11-11,SPALDING,783,575,13,-,-,-,1,84,1124,351,515,1723
152,2020-11-11,STEPHENS,971,136,9,-,-,-,0,25,1074,225,242,1341
83,2020-11-11,STEWART,49,131,4,-,-,-,0,299,180,387,92,571
9,2020-11-11,SUMTER,268,473,3,-,-,-,0,57,733,233,187,977
87,2020-11-11,TALBOT,53,116,0,-,-,-,0,0,164,24,29,193
86,2020-11-11,TALIAFERRO,11,19,0,-,-,-,0,1,28,2,3,32
88,2020-11-11,TATTNALL,492,144,1,-,-,-,0,129,533,340,315,977
151,2020-11-11,TAYLOR,90,120,0,-,-,-,1,3,215,39,32,250
92,2020-11-11,TELFAIR,304,126,1,-,-,-,1,32,369,76,107,508
155,2020-11-11,TERRELL,60,261,2,-,-,-,0,4,296,23,46,346
93,2020-11-11,THOMAS,760,793,9,-,-,-,2,60,1414,94,184,1658
91,2020-11-11,TIFT,917,575,12,-,-,-,1,303,1437,530,295,2035
90,2020-11-11,TOOMBS,611,274,7,-,-,-,2,162,868,660,524,1554
89,2020-11-11,TOWNS,426,4,4,-,-,-,1,16,410,57,66,492
97,2020-11-11,TREUTLEN,175,126,4,-,-,-,0,1,282,14,36,319
98,2020-11-11,TROUP,985,1473,14,-,-,-,1,97,2051,656,981,3129
129,2020-11-11,TURNER,114,168,4,-,-,-,0,12,275,67,66,353
94,2020-11-11,TWIGGS,51,146,1,-,-,-,0,3,172,34,57,232
122,2020-11-11,UNION,861,6,1,-,-,-,1,15,816,92,130,961
96,2020-11-11,UPSON,386,314,1,-,-,-,0,17,691,164,157,865
156,2020-11-11,WALKER,1369,106,11,-,-,-,1,68,1179,652,892,2139
22,2020-11-11,WALTON,1351,497,32,-,-,-,4,112,1614,612,770,2496
99,2020-11-11,WARE,809,539,8,-,-,-,1,75,1206,449,525,1806
118,2020-11-11,WARREN,32,109,0,-,-,-,0,1,129,32,43,173
158,2020-11-11,WASHINGTON,263,412,0,-,-,-,0,17,579,231,310,906
159,2020-11-11,WAYNE,620,162,6,-,-,-,1,49,705,515,550,1304
121,2020-11-11,WEBSTER,14,29,0,-,-,-,0,0,43,2,2,45
160,2020-11-11,WHEELER,148,71,2,-,-,-,0,6,205,149,159,370
18,2020-11-11,WHITE,937,20,1,-,-,-,0,17,890,115,166,1073
100,2020-11-11,WHITFIELD,3888,167,44,-,-,-,0,2934,1859,2147,1453,6246
10,2020-11-11,WILCOX,132,113,1,-,-,-,0,6,229,16,27,262
95,2020-11-11,WILKES,143,148,0,-,-,-,0,24,267,42,42,333
119,2020-11-11,WILKINSON,145,171,0,-,-,-,0,4,284,71,99,387
116,2020-11-11,WORTH,285,293,1,-,-,-,0,9,541,37,66,616
