,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
53,2020-11-10,ECHOLS,95,7,1,-,-,-,0,118,70,149,64,252
106,2020-11-10,EFFINGHAM,1319,356,12,-,-,-,0,92,1525,288,358,1975
20,2020-11-10,ELBERT,394,339,5,-,-,-,0,48,675,150,165,888
57,2020-11-10,EMANUEL,559,375,9,-,-,-,1,33,868,321,364,1265
52,2020-11-10,EVANS,224,130,1,-,-,-,0,83,321,148,99,503
137,2020-11-10,FANNIN,814,1,0,-,-,-,0,37,747,103,134,918
138,2020-11-10,FAYETTE,1083,671,42,-,-,-,3,163,1534,618,720,2417
133,2020-11-10,FLOYD,2518,600,32,-,-,-,5,685,2362,1552,1660,4707
54,2020-11-10,FORSYTH,3854,202,227,-,-,-,4,851,3403,1259,1292,5546
102,2020-11-10,FRANKLIN,784,100,6,-,-,-,0,65,799,195,221,1085
14,2020-11-10,FULTON,11688,14123,803,-,-,-,30,3786,22710,7915,8063,34559
55,2020-11-10,GILMER,973,4,6,-,-,-,0,223,746,151,165,1134
56,2020-11-10,GLASCOCK,39,9,0,-,-,-,0,0,43,9,14,57
61,2020-11-10,GLYNN,2240,981,41,-,-,-,1,561,2845,714,571,3977
60,2020-11-10,GORDON,1680,103,35,-,-,-,7,599,1303,992,915,2817
59,2020-11-10,GRADY,499,276,0,-,-,-,2,230,567,113,93,890
105,2020-11-10,GREENE,250,247,1,-,-,-,0,30,392,113,189,611
58,2020-11-10,GWINNETT,13038,6367,1911,-,-,-,35,9576,14448,12400,9727,33751
62,2020-11-10,HABERSHAM,1547,54,29,-,-,-,0,429,1240,448,409,2078
144,2020-11-10,HALL,7021,703,75,-,-,-,0,3730,5785,3966,2250,11765
111,2020-11-10,HANCOCK,81,290,0,-,-,-,0,3,334,58,92,429
65,2020-11-10,HARALSON,680,24,1,-,-,-,0,9,400,95,391,800
141,2020-11-10,HARRIS,553,220,6,-,-,-,0,27,704,122,170,901
108,2020-11-10,HART,407,144,9,-,-,-,1,40,508,114,127,675
66,2020-11-10,HEARD,198,45,0,-,-,-,0,2,211,26,56,269
6,2020-11-10,HENRY,2088,3227,138,-,-,-,10,455,4494,1592,2106,7055
143,2020-11-10,HOUSTON,1657,1368,63,-,-,-,5,221,2817,981,1036,4074
67,2020-11-10,IRWIN,174,104,1,-,-,-,0,24,268,105,92,384
132,2020-11-10,JACKSON,2036,167,59,-,-,-,5,258,1922,566,653,2833
142,2020-11-10,JASPER,167,63,0,-,-,-,0,5,211,41,55,271
139,2020-11-10,JEFF DAVIS,578,79,4,-,-,-,0,113,562,169,155,830
21,2020-11-10,JEFFERSON,249,544,1,-,-,-,3,25,709,115,178,912
63,2020-11-10,JENKINS,216,224,1,-,-,-,0,24,405,37,49,478
140,2020-11-10,JOHNSON,253,175,0,-,-,-,0,6,385,21,58,449
147,2020-11-10,JONES,426,189,2,-,-,-,0,6,548,89,152,706
149,2020-11-10,LAMAR,262,148,1,-,-,-,1,6,363,70,113,482
68,2020-11-10,LANIER,134,69,0,-,-,-,0,34,196,127,100,330
64,2020-11-10,LAURENS,1098,880,10,-,-,-,2,38,1849,153,256,2143
146,2020-11-10,LEE,400,274,5,-,-,-,0,17,615,94,141,773
148,2020-11-10,LIBERTY,430,697,23,-,-,-,1,93,997,257,318,1408
123,2020-11-10,LINCOLN,111,91,0,-,-,-,0,2,175,61,86,263
70,2020-11-10,LONG,170,89,1,-,-,-,0,22,232,38,44,298
7,2020-11-10,LOWNDES,1838,1779,36,-,-,-,4,277,3477,1165,1068,4822
74,2020-11-10,LUMPKIN,1011,23,4,-,-,-,0,44,984,120,130,1158
10,2020-11-10,MACON,57,135,1,-,-,-,0,23,195,76,51,269
100,2020-11-10,MADISON,562,101,8,-,-,-,0,96,548,237,264,908
145,2020-11-10,MARION,85,82,2,-,-,-,0,23,160,43,29,212
71,2020-11-10,MCDUFFIE,274,329,2,-,-,-,0,32,503,157,227,762
122,2020-11-10,MCINTOSH,181,135,0,-,-,-,0,3,296,30,47,346
73,2020-11-10,MERIWETHER,216,354,3,-,-,-,1,5,527,48,90,622
12,2020-11-10,MILLER,177,138,1,-,-,-,0,11,302,21,24,337
154,2020-11-10,MITCHELL,327,459,3,-,-,-,0,62,655,83,155,872
11,2020-11-10,MONROE,415,287,1,-,-,-,1,16,651,133,170,837
151,2020-11-10,MONTGOMERY,265,89,0,-,-,-,0,38,317,30,29,384
159,2020-11-10,MORGAN,292,193,0,-,-,-,1,8,397,80,161,566
121,2020-11-10,MURRAY,1077,10,1,-,-,-,0,360,777,316,267,1404
72,2020-11-10,MUSCOGEE,2154,2988,78,-,-,-,8,451,4637,1439,1579,6667
152,2020-11-10,NEWTON,1068,1517,16,-,-,-,2,234,2171,543,741,3146
69,2020-11-10,OCONEE,719,49,14,-,-,-,0,61,659,170,232,952
80,2020-11-10,OGLETHORPE,250,108,1,-,-,-,0,38,315,96,102,455
78,2020-11-10,PAULDING,1951,812,24,-,-,-,9,328,1805,789,1452,3585
79,2020-11-10,PEACH,275,428,4,-,-,-,0,43,635,175,204,882
9,2020-11-10,PICKENS,804,7,2,-,-,-,0,27,714,102,174,915
118,2020-11-10,PIERCE,493,94,1,-,-,-,0,33,543,133,145,721
115,2020-11-10,PIKE,307,49,1,-,-,-,0,15,331,68,79,425
153,2020-11-10,POLK,978,192,7,-,-,-,6,351,896,712,648,1895
16,2020-11-10,PULASKI,167,174,2,-,-,-,1,5,275,19,83,363
131,2020-11-10,PUTNAM,373,313,4,-,-,-,0,79,549,196,258,886
110,2020-11-10,QUITMAN,4,34,0,-,-,-,0,0,39,5,4,43
75,2020-11-10,RABUN,426,8,0,-,-,-,0,58,365,79,90,513
17,2020-11-10,RANDOLPH,64,205,1,-,-,-,1,4,293,72,46,343
76,2020-11-10,RICHMOND,2416,4675,82,-,-,-,4,271,6527,1605,1984,8782
77,2020-11-10,ROCKDALE,611,1304,33,-,-,-,1,283,1529,436,573,2385
86,2020-11-10,SCHLEY,63,44,1,-,-,-,0,2,108,10,8,118
83,2020-11-10,SCREVEN,175,206,6,-,-,-,0,8,368,75,86,462
84,2020-11-10,SEMINOLE,246,173,0,-,-,-,0,8,402,20,29,439
85,2020-11-10,SPALDING,843,617,13,-,-,-,1,85,1246,312,455,1786
150,2020-11-10,STEPHENS,1050,141,10,-,-,-,0,26,1157,213,231,1414
81,2020-11-10,STEWART,49,132,4,-,-,-,0,299,181,384,89,569
8,2020-11-10,SUMTER,276,487,3,-,-,-,0,56,762,221,169,987
82,2020-11-10,TALBOT,54,121,0,-,-,-,0,0,172,22,25,197
87,2020-11-10,TALIAFERRO,11,19,0,-,-,-,0,1,28,2,3,32
91,2020-11-10,TATTNALL,517,149,1,-,-,-,0,137,557,320,293,987
155,2020-11-10,TAYLOR,91,125,0,-,-,-,1,3,220,39,33,256
89,2020-11-10,TELFAIR,308,128,1,-,-,-,1,32,376,76,106,514
158,2020-11-10,TERRELL,59,261,2,-,-,-,0,5,303,22,36,344
88,2020-11-10,THOMAS,767,800,9,-,-,-,2,60,1438,88,168,1666
90,2020-11-10,TIFT,955,603,12,-,-,-,1,313,1501,515,272,2086
96,2020-11-10,TOOMBS,670,302,7,-,-,-,2,169,944,605,473,1586
97,2020-11-10,TOWNS,459,4,4,-,-,-,1,16,441,56,67,524
93,2020-11-10,TREUTLEN,185,127,4,-,-,-,0,1,293,8,30,324
94,2020-11-10,TROUP,1038,1526,14,-,-,-,1,101,2167,593,904,3172
130,2020-11-10,TURNER,116,170,4,-,-,-,0,13,283,66,60,356
92,2020-11-10,TWIGGS,56,153,1,-,-,-,0,3,186,27,48,237
124,2020-11-10,UNION,916,6,2,-,-,-,0,17,870,106,143,1030
95,2020-11-10,UPSON,403,322,3,-,-,-,0,17,723,157,145,885
156,2020-11-10,WALKER,1627,118,12,-,-,-,2,73,1431,759,1014,2518
22,2020-11-10,WALTON,1482,544,39,-,-,-,4,118,1796,533,688,2602
99,2020-11-10,WARE,850,568,9,-,-,-,1,75,1269,408,492,1836
114,2020-11-10,WARREN,36,118,0,-,-,-,1,2,141,24,36,179
160,2020-11-10,WASHINGTON,296,467,0,-,-,-,0,18,662,168,251,931
161,2020-11-10,WAYNE,689,188,7,-,-,-,0,51,799,456,490,1340
119,2020-11-10,WEBSTER,15,29,0,-,-,-,0,0,44,1,1,45
157,2020-11-10,WHEELER,148,71,2,-,-,-,0,7,205,146,155,367
18,2020-11-10,WHITE,992,21,1,-,-,-,0,21,942,109,160,1123
98,2020-11-10,WHITFIELD,4213,192,49,-,-,-,1,3127,2114,2270,1484,6725
15,2020-11-10,WILCOX,136,117,1,-,-,-,0,7,233,15,29,269
101,2020-11-10,WILKES,151,153,0,-,-,-,0,24,279,45,46,349
112,2020-11-10,WILKINSON,158,193,0,-,-,-,0,3,317,49,80,400
116,2020-11-10,WORTH,286,287,1,-,-,-,0,9,542,37,60,611
