,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
103,2020-12-26,FRANKLIN,1145,138,12,-,-,-,0,83,1154,296,354,1591
12,2020-12-26,FULTON,16764,18671,1354,-,-,-,45,4995,31469,12459,12829,49293
56,2020-12-26,GILMER,1298,7,9,-,-,-,0,259,1041,251,265,1565
55,2020-12-26,GLASCOCK,56,14,0,-,-,-,0,0,63,15,22,85
58,2020-12-26,GLYNN,2661,1178,54,-,-,-,2,606,3450,812,651,4707
57,2020-12-26,GORDON,2333,146,51,-,-,-,10,744,1852,1415,1359,3955
61,2020-12-26,GRADY,573,330,0,-,-,-,4,241,691,135,110,1042
104,2020-12-26,GREENE,364,349,1,-,-,-,0,52,551,177,288,891
65,2020-12-26,GWINNETT,17027,8926,2845,-,-,-,55,11869,20536,20518,16966,49371
62,2020-12-26,HABERSHAM,2444,80,43,-,-,-,0,556,2045,812,778,3379
140,2020-12-26,HALL,9974,953,121,-,-,-,2,4638,8329,5799,3882,16849
113,2020-12-26,HANCOCK,95,320,0,-,-,-,0,3,379,163,196,578
63,2020-12-26,HARALSON,945,30,3,-,-,-,0,12,622,213,557,1191
141,2020-12-26,HARRIS,739,263,7,-,-,-,0,32,912,205,270,1214
108,2020-12-26,HART,652,240,12,-,-,-,1,45,838,184,206,1089
64,2020-12-26,HEARD,304,54,1,-,-,-,0,3,308,53,101,412
9,2020-12-26,HENRY,3159,4481,208,-,-,-,18,706,6578,2755,3337,10621
142,2020-12-26,HOUSTON,2338,1790,94,-,-,-,7,282,3854,1612,1705,5841
60,2020-12-26,IRWIN,270,147,1,-,-,-,0,27,410,122,103,540
130,2020-12-26,JACKSON,3215,286,98,-,-,-,8,368,2952,1234,1521,4841
139,2020-12-26,JASPER,240,83,0,-,-,-,0,7,296,65,85,388
144,2020-12-26,JEFF DAVIS,657,98,4,-,-,-,0,119,653,180,167,939
18,2020-12-26,JEFFERSON,324,654,2,-,-,-,3,26,874,138,221,1121
69,2020-12-26,JENKINS,231,239,1,-,-,-,0,24,429,42,60,513
147,2020-12-26,JOHNSON,309,208,0,-,-,-,0,7,462,22,70,539
145,2020-12-26,JONES,546,298,4,-,-,-,0,7,761,138,218,986
146,2020-12-26,LAMAR,379,206,2,-,-,-,1,9,531,176,224,764
70,2020-12-26,LANIER,168,85,0,-,-,-,0,35,244,133,107,386
67,2020-12-26,LAURENS,1393,1053,14,-,-,-,2,37,2266,190,349,2652
143,2020-12-26,LEE,522,334,5,-,-,-,1,25,781,175,231,1037
153,2020-12-26,LIBERTY,561,866,24,-,-,-,1,126,1218,324,432,1776
124,2020-12-26,LINCOLN,147,112,0,-,-,-,0,3,229,68,95,327
68,2020-12-26,LONG,237,105,2,-,-,-,0,29,306,77,86,421
6,2020-12-26,LOWNDES,2315,2123,53,-,-,-,5,356,4272,1508,1376,6004
66,2020-12-26,LUMPKIN,1473,29,5,-,-,-,1,57,1467,269,253,1777
5,2020-12-26,MACON,78,176,1,-,-,-,0,25,249,99,80,354
99,2020-12-26,MADISON,965,178,10,-,-,-,0,115,909,362,491,1515
149,2020-12-26,MARION,98,92,2,-,-,-,0,24,183,57,42,249
71,2020-12-26,MCDUFFIE,373,407,2,-,-,-,0,39,665,179,257,961
123,2020-12-26,MCINTOSH,222,172,0,-,-,-,0,4,371,47,66,441
75,2020-12-26,MERIWETHER,296,408,3,-,-,-,1,9,642,105,162,813
14,2020-12-26,MILLER,206,165,1,-,-,-,0,14,359,58,57,430
150,2020-12-26,MITCHELL,397,583,3,-,-,-,0,70,858,126,181,1109
11,2020-12-26,MONROE,621,365,5,-,-,-,3,21,920,221,274,1215
151,2020-12-26,MONTGOMERY,318,116,0,-,-,-,0,41,398,73,68,507
159,2020-12-26,MORGAN,406,224,1,-,-,-,1,12,527,123,216,755
126,2020-12-26,MURRAY,1873,18,3,-,-,-,0,482,1470,614,556,2508
72,2020-12-26,MUSCOGEE,2721,3668,107,-,-,-,9,538,5768,2043,2242,8548
152,2020-12-26,NEWTON,1512,2128,22,-,-,-,3,298,3087,824,1104,4489
73,2020-12-26,OCONEE,1139,75,26,-,-,-,0,89,1028,326,449,1566
74,2020-12-26,OGLETHORPE,382,160,1,-,-,-,0,41,457,153,198,696
76,2020-12-26,PAULDING,3112,1128,34,-,-,-,14,416,2976,1399,2295,5687
79,2020-12-26,PEACH,386,513,4,-,-,-,0,58,825,258,278,1161
7,2020-12-26,PICKENS,1226,15,2,-,-,-,1,47,1081,183,299,1427
119,2020-12-26,PIERCE,583,108,1,-,-,-,0,36,641,177,192,869
111,2020-12-26,PIKE,424,55,1,-,-,-,0,17,442,126,147,606
148,2020-12-26,POLK,1325,250,10,-,-,-,6,386,1256,862,811,2453
17,2020-12-26,PULASKI,204,196,5,-,-,-,1,6,334,23,89,429
128,2020-12-26,PUTNAM,515,360,4,-,-,-,0,83,698,245,343,1124
112,2020-12-26,QUITMAN,8,34,0,-,-,-,0,0,42,7,7,49
81,2020-12-26,RABUN,765,13,1,-,-,-,0,87,662,199,229,978
21,2020-12-26,RANDOLPH,69,215,1,-,-,-,1,4,303,70,49,356
80,2020-12-26,RICHMOND,3476,6402,129,-,-,-,4,372,9050,2256,2845,12267
77,2020-12-26,ROCKDALE,837,1888,49,-,-,-,6,373,2254,699,852,3479
78,2020-12-26,SCHLEY,82,52,1,-,-,-,0,3,130,18,20,153
87,2020-12-26,SCREVEN,187,228,6,-,-,-,0,8,409,97,101,518
85,2020-12-26,SEMINOLE,308,207,0,-,-,-,0,9,494,38,50,553
84,2020-12-26,SPALDING,1087,802,14,-,-,-,1,105,1586,601,814,2505
155,2020-12-26,STEPHENS,1577,193,13,-,-,-,0,35,1676,306,378,2089
82,2020-12-26,STEWART,55,141,4,-,-,-,0,299,196,404,109,604
8,2020-12-26,SUMTER,380,629,5,-,-,-,1,66,973,272,248,1287
83,2020-12-26,TALBOT,60,137,0,-,-,-,0,0,194,38,41,235
86,2020-12-26,TALIAFERRO,12,30,0,-,-,-,0,2,40,3,3,45
92,2020-12-26,TATTNALL,617,183,1,-,-,-,0,155,672,432,406,1233
154,2020-12-26,TAYLOR,120,159,3,-,-,-,1,6,282,53,48,336
91,2020-12-26,TELFAIR,333,150,1,-,-,-,1,35,423,84,111,569
156,2020-12-26,TERRELL,74,328,3,-,-,-,1,5,379,37,59,443
89,2020-12-26,THOMAS,1028,1044,11,-,-,-,4,85,1913,177,266,2264
90,2020-12-26,TIFT,1319,853,14,-,-,-,1,395,2076,639,355,2826
88,2020-12-26,TOOMBS,843,391,9,-,-,-,3,186,1196,783,647,2029
94,2020-12-26,TOWNS,610,4,4,-,-,-,1,18,586,87,102,706
98,2020-12-26,TREUTLEN,198,156,4,-,-,-,0,1,334,29,52,387
97,2020-12-26,TROUP,1359,1749,17,-,-,-,4,120,2569,800,1240,3929
131,2020-12-26,TURNER,163,204,4,-,-,-,0,14,369,80,68,451
95,2020-12-26,TWIGGS,95,193,1,-,-,-,0,4,257,51,79,340
125,2020-12-26,UNION,1181,6,8,-,-,-,0,23,1128,145,189,1340
96,2020-12-26,UPSON,518,397,4,-,-,-,0,19,897,219,222,1138
158,2020-12-26,WALKER,2245,152,15,-,-,-,4,89,2004,1201,1524,3617
19,2020-12-26,WALTON,2383,802,54,-,-,-,4,171,2831,1048,1289,4291
93,2020-12-26,WARE,989,608,10,-,-,-,1,84,1433,525,616,2133
114,2020-12-26,WARREN,47,137,0,-,-,-,0,3,171,33,43,217
160,2020-12-26,WASHINGTON,375,555,0,-,-,-,0,19,813,199,297,1129
161,2020-12-26,WAYNE,866,232,9,-,-,-,0,60,1017,652,682,1759
116,2020-12-26,WEBSTER,20,40,0,-,-,-,0,0,59,1,2,61
157,2020-12-26,WHEELER,155,78,2,-,-,-,0,7,218,150,160,385
20,2020-12-26,WHITE,1596,30,2,-,-,-,0,35,1545,283,331,1911
102,2020-12-26,WHITFIELD,6206,322,71,-,-,-,4,4019,3678,3893,2799,10496
15,2020-12-26,WILCOX,188,132,1,-,-,-,0,7,296,47,65,368
100,2020-12-26,WILKES,186,213,0,-,-,-,0,26,366,50,57,449
110,2020-12-26,WILKINSON,206,226,0,-,-,-,0,5,389,78,116,510
117,2020-12-26,WORTH,391,357,2,-,-,-,0,11,712,92,119,842
