,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
51,2020-11-29,ECHOLS,97,7,2,-,-,-,0,118,74,153,67,259
105,2020-11-29,EFFINGHAM,1380,369,12,-,-,-,0,95,1609,331,388,2092
22,2020-11-29,ELBERT,417,346,5,-,-,-,0,51,690,157,184,925
53,2020-11-29,EMANUEL,560,374,9,-,-,-,1,33,866,334,379,1278
54,2020-11-29,EVANS,232,134,1,-,-,-,0,80,333,154,108,521
136,2020-11-29,FANNIN,856,1,0,-,-,-,0,38,785,132,166,989
141,2020-11-29,FAYETTE,1127,728,48,-,-,-,4,186,1603,767,885,2674
138,2020-11-29,FLOYD,2574,629,33,-,-,-,5,699,2431,1807,1918,5048
56,2020-11-29,FORSYTH,4136,209,253,-,-,-,6,914,3617,1589,1662,6193
103,2020-11-29,FRANKLIN,842,101,7,-,-,-,0,65,855,230,260,1180
13,2020-11-29,FULTON,12359,14765,866,-,-,-,38,3933,23742,9323,9676,37351
58,2020-11-29,GILMER,1035,4,6,-,-,-,0,224,798,171,194,1216
55,2020-11-29,GLASCOCK,41,8,0,-,-,-,0,0,45,14,18,63
57,2020-11-29,GLYNN,2302,1020,47,-,-,-,2,568,2941,775,637,4146
59,2020-11-29,GORDON,1763,119,34,-,-,-,9,629,1342,1145,1099,3070
60,2020-11-29,GRADY,512,286,0,-,-,-,2,231,588,117,98,917
106,2020-11-29,GREENE,259,257,1,-,-,-,0,38,405,126,200,643
64,2020-11-29,GWINNETT,13538,6749,2066,-,-,-,39,9852,15179,14186,11547,36578
63,2020-11-29,HABERSHAM,1671,59,33,-,-,-,1,447,1355,538,500,2302
139,2020-11-29,HALL,7313,727,80,-,-,-,0,3785,6041,4232,2526,12352
107,2020-11-29,HANCOCK,84,290,0,-,-,-,0,3,337,105,139,479
61,2020-11-29,HARALSON,732,21,2,-,-,-,0,8,432,129,444,884
142,2020-11-29,HARRIS,580,226,6,-,-,-,0,27,736,143,192,955
108,2020-11-29,HART,434,159,10,-,-,-,1,41,547,124,140,728
62,2020-11-29,HEARD,213,46,0,-,-,-,0,2,223,30,64,289
8,2020-11-29,HENRY,2215,3409,153,-,-,-,13,498,4673,1854,2473,7644
137,2020-11-29,HOUSTON,1689,1387,66,-,-,-,4,228,2867,1156,1207,4302
65,2020-11-29,IRWIN,183,120,1,-,-,-,0,24,293,111,98,415
125,2020-11-29,JACKSON,2204,186,64,-,-,-,5,280,2037,692,834,3151
140,2020-11-29,JASPER,169,67,0,-,-,-,0,5,212,46,65,282
146,2020-11-29,JEFF DAVIS,573,80,4,-,-,-,0,113,557,179,166,836
19,2020-11-29,JEFFERSON,258,554,1,-,-,-,3,25,725,136,202,952
66,2020-11-29,JENKINS,215,227,1,-,-,-,0,24,406,44,57,487
147,2020-11-29,JOHNSON,262,182,0,-,-,-,0,7,399,21,59,465
148,2020-11-29,JONES,448,195,3,-,-,-,0,5,571,100,170,746
145,2020-11-29,LAMAR,286,151,1,-,-,-,1,7,382,114,164,553
68,2020-11-29,LANIER,135,68,0,-,-,-,0,34,197,135,107,338
69,2020-11-29,LAURENS,1144,906,13,-,-,-,2,38,1916,156,267,2221
143,2020-11-29,LEE,424,285,5,-,-,-,1,16,635,104,168,819
144,2020-11-29,LIBERTY,440,737,23,-,-,-,1,94,1029,280,358,1481
123,2020-11-29,LINCOLN,114,94,0,-,-,-,0,2,179,73,100,281
67,2020-11-29,LONG,176,95,1,-,-,-,0,23,241,42,50,314
5,2020-11-29,LOWNDES,1949,1845,39,-,-,-,4,295,3647,1368,1263,5205
70,2020-11-29,LUMPKIN,1080,23,4,-,-,-,0,47,1045,159,174,1266
9,2020-11-29,MACON,63,145,1,-,-,-,0,23,210,84,60,293
102,2020-11-29,MADISON,612,105,9,-,-,-,0,99,582,285,330,1011
149,2020-11-29,MARION,87,84,2,-,-,-,0,23,162,47,35,220
75,2020-11-29,MCDUFFIE,280,329,2,-,-,-,0,33,507,177,248,788
129,2020-11-29,MCINTOSH,191,141,0,-,-,-,0,3,311,30,48,362
76,2020-11-29,MERIWETHER,226,359,3,-,-,-,1,3,538,47,95,636
14,2020-11-29,MILLER,181,142,1,-,-,-,0,11,306,30,37,354
153,2020-11-29,MITCHELL,331,469,3,-,-,-,0,62,659,89,171,892
11,2020-11-29,MONROE,455,299,1,-,-,-,1,16,699,154,195,910
154,2020-11-29,MONTGOMERY,267,92,0,-,-,-,0,38,322,33,32,392
159,2020-11-29,MORGAN,302,188,0,-,-,-,1,9,401,94,175,585
127,2020-11-29,MURRAY,1295,11,1,-,-,-,0,403,957,457,404,1764
74,2020-11-29,MUSCOGEE,2207,3040,83,-,-,-,8,458,4715,1585,1750,6923
152,2020-11-29,NEWTON,1122,1588,17,-,-,-,4,252,2273,662,868,3393
73,2020-11-29,OCONEE,767,54,14,-,-,-,0,67,699,198,267,1033
72,2020-11-29,OGLETHORPE,280,116,1,-,-,-,0,38,349,103,113,500
71,2020-11-29,PAULDING,2175,866,23,-,-,-,9,336,1945,945,1737,4018
80,2020-11-29,PEACH,288,445,4,-,-,-,0,46,666,205,230,942
10,2020-11-29,PICKENS,884,9,2,-,-,-,0,28,773,132,226,1027
124,2020-11-29,PIERCE,506,94,1,-,-,-,0,34,554,139,152,740
110,2020-11-29,PIKE,328,50,1,-,-,-,0,15,342,86,108,465
151,2020-11-29,POLK,1014,201,8,-,-,-,6,358,929,780,722,2009
12,2020-11-29,PULASKI,176,179,2,-,-,-,1,5,288,23,88,381
130,2020-11-29,PUTNAM,378,311,4,-,-,-,0,79,550,210,274,903
112,2020-11-29,QUITMAN,4,34,0,-,-,-,0,0,38,6,6,44
81,2020-11-29,RABUN,471,9,0,-,-,-,0,60,404,98,114,578
17,2020-11-29,RANDOLPH,67,199,1,-,-,-,1,5,287,78,54,346
82,2020-11-29,RICHMOND,2659,4927,90,-,-,-,4,287,6924,1804,2273,9484
78,2020-11-29,ROCKDALE,641,1397,34,-,-,-,4,291,1616,495,664,2571
79,2020-11-29,SCHLEY,69,44,1,-,-,-,0,3,113,10,8,124
77,2020-11-29,SCREVEN,179,204,6,-,-,-,0,8,370,80,91,469
84,2020-11-29,SEMINOLE,260,184,0,-,-,-,0,8,424,32,44,476
85,2020-11-29,SPALDING,894,655,13,-,-,-,1,89,1243,360,591,1923
150,2020-11-29,STEPHENS,1118,158,11,-,-,-,0,28,1228,223,254,1510
87,2020-11-29,STEWART,50,131,4,-,-,-,0,299,180,389,95,574
7,2020-11-29,SUMTER,283,513,3,-,-,-,0,57,784,234,192,1033
86,2020-11-29,TALBOT,54,123,0,-,-,-,0,0,173,24,28,201
83,2020-11-29,TALIAFERRO,11,24,0,-,-,-,0,1,33,2,3,37
88,2020-11-29,TATTNALL,526,151,1,-,-,-,0,142,561,339,314,1017
156,2020-11-29,TAYLOR,99,133,0,-,-,-,1,4,237,43,35,276
93,2020-11-29,TELFAIR,307,133,1,-,-,-,1,32,379,76,107,518
157,2020-11-29,TERRELL,59,266,2,-,-,-,0,4,301,24,46,351
94,2020-11-29,THOMAS,801,827,9,-,-,-,2,66,1488,103,188,1742
89,2020-11-29,TIFT,1055,681,12,-,-,-,1,327,1670,549,301,2298
90,2020-11-29,TOOMBS,662,302,7,-,-,-,2,171,939,668,531,1641
91,2020-11-29,TOWNS,478,4,4,-,-,-,1,17,460,64,74,551
92,2020-11-29,TREUTLEN,186,130,4,-,-,-,0,1,297,11,33,331
95,2020-11-29,TROUP,1085,1558,17,-,-,-,1,102,2216,635,978,3296
126,2020-11-29,TURNER,125,173,4,-,-,-,0,13,295,72,66,374
96,2020-11-29,TWIGGS,63,154,1,-,-,-,0,3,190,31,56,249
119,2020-11-29,UNION,948,6,4,-,-,-,0,17,899,107,149,1065
100,2020-11-29,UPSON,427,340,3,-,-,-,0,17,756,170,167,940
158,2020-11-29,WALKER,1658,122,12,-,-,-,2,73,1449,787,1059,2581
21,2020-11-29,WALTON,1588,578,42,-,-,-,4,124,1922,653,819,2865
98,2020-11-29,WARE,879,580,9,-,-,-,1,78,1298,441,534,1910
117,2020-11-29,WARREN,35,122,0,-,-,-,1,1,142,29,44,187
155,2020-11-29,WASHINGTON,307,472,0,-,-,-,0,18,667,201,295,980
161,2020-11-29,WAYNE,699,198,8,-,-,-,1,52,820,557,591,1463
122,2020-11-29,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
160,2020-11-29,WHEELER,151,71,2,-,-,-,0,7,208,147,156,371
18,2020-11-29,WHITE,1119,23,1,-,-,-,0,25,1065,151,204,1294
97,2020-11-29,WHITFIELD,4598,207,48,-,-,-,1,3295,2418,2772,1913,7626
15,2020-11-29,WILCOX,150,120,1,-,-,-,0,7,248,17,33,288
99,2020-11-29,WILKES,159,165,0,-,-,-,0,24,298,43,45,367
113,2020-11-29,WILKINSON,159,193,0,-,-,-,0,4,318,62,92,414
115,2020-11-29,WORTH,309,290,1,-,-,-,0,9,560,45,76,645
