,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
38,2020-11-04,CHATHAM,3943,3873,159,-,-,-,10,638,7104,1739,1982,9724
41,2020-11-04,CHATTAHOOCHEE,1262,226,31,-,-,-,0,108,606,312,1117,1831
42,2020-11-04,CHATTOOGA,517,81,3,-,-,-,4,83,462,422,482,1027
130,2020-11-04,CHEROKEE,5378,415,74,-,-,-,2,1306,4403,1787,1947,7656
2,2020-11-04,CLARKE,3401,953,219,-,-,-,1,741,3781,1446,1498,6020
139,2020-11-04,CLAY,26,80,0,-,-,-,1,4,105,17,15,124
43,2020-11-04,CLAYTON,995,4756,250,-,-,-,5,1270,4544,2706,2898,8712
39,2020-11-04,CLINCH,202,134,0,-,-,-,0,20,324,130,122,466
40,2020-11-04,COBB,10135,5867,582,-,-,-,20,5155,13109,6422,4762,23026
0,2020-11-04,COFFEE,1062,594,7,-,-,-,2,294,1368,702,705,2367
46,2020-11-04,COLQUITT,1173,417,11,-,-,-,1,743,1137,567,289,2169
13,2020-11-04,COLUMBIA,2310,905,110,-,-,-,3,170,2926,1288,1520,4616
103,2020-11-04,COOK,309,159,1,-,-,-,0,50,456,175,138,644
47,2020-11-04,COWETA,1532,693,22,-,-,-,1,305,1911,835,867,3083
105,2020-11-04,CRAWFORD,88,69,0,-,-,-,0,1,141,44,59,201
45,2020-11-04,CRISP,213,311,8,-,-,-,1,35,493,147,152,680
44,2020-11-04,DADE,264,7,5,-,-,-,0,15,226,134,169,410
135,2020-11-04,DAWSON,815,9,2,-,-,-,1,59,747,121,142,948
48,2020-11-04,DECATUR,605,525,2,-,-,-,1,122,948,205,268,1338
119,2020-11-04,DEKALB,5246,10188,1128,-,-,-,11,3303,12771,5882,6381,22455
115,2020-11-04,DODGE,377,230,2,-,-,-,0,8,552,53,102,662
49,2020-11-04,DOOLY,121,203,1,-,-,-,0,31,298,60,56,385
50,2020-11-04,DOUGHERTY,599,2422,16,-,-,-,0,76,2635,303,629,3340
132,2020-11-04,DOUGLAS,1409,2002,76,-,-,-,1,640,2952,868,764,4356
55,2020-11-04,EARLY,143,348,1,-,-,-,0,6,449,77,114,569
52,2020-11-04,ECHOLS,89,7,1,-,-,-,0,117,66,149,63,246
106,2020-11-04,EFFINGHAM,1234,339,12,-,-,-,0,88,1430,323,390,1908
21,2020-11-04,ELBERT,348,318,4,-,-,-,0,46,612,138,150,808
51,2020-11-04,EMANUEL,531,363,9,-,-,-,1,33,829,347,389,1251
53,2020-11-04,EVANS,213,127,1,-,-,-,0,72,298,151,122,492
137,2020-11-04,FANNIN,755,2,0,-,-,-,0,36,692,99,128,856
138,2020-11-04,FAYETTE,931,583,36,-,-,-,2,150,1290,713,825,2265
136,2020-11-04,FLOYD,2158,489,29,-,-,-,5,646,1956,1634,1713,4315
54,2020-11-04,FORSYTH,3390,172,187,-,-,-,3,799,2908,1327,1372,5079
101,2020-11-04,FRANKLIN,686,91,5,-,-,-,0,61,700,225,246,1007
14,2020-11-04,FULTON,10177,13015,667,-,-,-,26,3491,20072,8706,9028,32591
56,2020-11-04,GILMER,938,4,6,-,-,-,0,217,715,141,157,1089
59,2020-11-04,GLASCOCK,35,9,0,-,-,-,0,0,40,10,14,54
60,2020-11-04,GLYNN,2120,943,39,-,-,-,0,545,2689,760,628,3862
61,2020-11-04,GORDON,1453,90,29,-,-,-,6,566,1103,1025,934,2603
57,2020-11-04,GRADY,484,275,0,-,-,-,2,228,548,124,109,885
102,2020-11-04,GREENE,236,234,0,-,-,-,0,30,366,127,201,597
58,2020-11-04,GWINNETT,11881,5704,1705,-,-,-,28,8981,12759,12750,10328,32068
62,2020-11-04,HABERSHAM,1416,46,26,-,-,-,0,411,1125,453,405,1941
134,2020-11-04,HALL,6504,652,62,-,-,-,1,3567,5314,3925,2263,11144
111,2020-11-04,HANCOCK,75,279,0,-,-,-,0,3,316,66,101,420
65,2020-11-04,HARALSON,589,19,1,-,-,-,0,6,342,121,382,730
140,2020-11-04,HARRIS,529,217,6,-,-,-,0,28,671,125,178,877
114,2020-11-04,HART,355,135,9,-,-,-,1,39,448,120,133,620
66,2020-11-04,HEARD,177,41,0,-,-,-,0,2,189,34,61,252
10,2020-11-04,HENRY,1812,2873,119,-,-,-,9,412,3803,1820,2418,6633
141,2020-11-04,HOUSTON,1451,1230,46,-,-,-,4,198,2469,1118,1182,3849
63,2020-11-04,IRWIN,157,101,1,-,-,-,0,23,248,110,98,369
133,2020-11-04,JACKSON,1792,156,54,-,-,-,3,244,1709,606,658,2611
142,2020-11-04,JASPER,147,59,0,-,-,-,0,4,189,47,60,253
145,2020-11-04,JEFF DAVIS,535,78,4,-,-,-,0,108,516,200,193,817
19,2020-11-04,JEFFERSON,232,503,1,-,-,-,3,25,655,130,189,869
64,2020-11-04,JENKINS,209,222,1,-,-,-,0,23,397,45,57,477
144,2020-11-04,JOHNSON,247,172,0,-,-,-,0,6,376,22,59,441
143,2020-11-04,JONES,381,177,1,-,-,-,0,5,488,117,183,676
150,2020-11-04,LAMAR,236,128,1,-,-,-,1,5,321,86,126,452
68,2020-11-04,LANIER,121,61,0,-,-,-,0,33,177,140,112,322
69,2020-11-04,LAURENS,1072,855,9,-,-,-,2,30,1799,164,273,2102
151,2020-11-04,LEE,395,268,5,-,-,-,0,16,589,96,159,764
152,2020-11-04,LIBERTY,392,658,22,-,-,-,1,82,941,271,321,1344
126,2020-11-04,LINCOLN,95,81,0,-,-,-,0,2,148,74,100,250
67,2020-11-04,LONG,167,81,1,-,-,-,0,22,221,39,45,288
9,2020-11-04,LOWNDES,1638,1545,28,-,-,-,3,252,3087,1413,1288,4627
70,2020-11-04,LUMPKIN,937,19,4,-,-,-,0,43,912,126,131,1086
6,2020-11-04,MACON,54,129,1,-,-,-,0,24,185,79,54,263
104,2020-11-04,MADISON,502,86,6,-,-,-,0,87,492,256,271,850
146,2020-11-04,MARION,78,79,2,-,-,-,0,23,148,48,36,207
74,2020-11-04,MCDUFFIE,244,283,2,-,-,-,0,28,434,197,264,726
124,2020-11-04,MCINTOSH,167,130,0,-,-,-,0,3,279,28,43,325
71,2020-11-04,MERIWETHER,206,344,3,-,-,-,1,3,506,51,96,605
17,2020-11-04,MILLER,171,133,0,-,-,-,0,10,289,27,32,331
147,2020-11-04,MITCHELL,320,447,3,-,-,-,0,62,627,91,172,861
18,2020-11-04,MONROE,378,264,1,-,-,-,1,15,593,157,193,801
148,2020-11-04,MONTGOMERY,255,87,0,-,-,-,0,33,307,28,30,370
159,2020-11-04,MORGAN,270,184,0,-,-,-,1,8,367,98,178,553
125,2020-11-04,MURRAY,887,8,1,-,-,-,0,329,616,306,257,1202
72,2020-11-04,MUSCOGEE,2020,2853,71,-,-,-,8,440,4367,1563,1708,6515
149,2020-11-04,NEWTON,964,1303,13,-,-,-,3,223,1925,739,874,3022
73,2020-11-04,OCONEE,650,46,14,-,-,-,0,58,586,197,263,907
75,2020-11-04,OGLETHORPE,235,107,1,-,-,-,0,31,302,102,112,445
80,2020-11-04,PAULDING,1775,766,18,-,-,-,9,307,1594,825,1492,3393
76,2020-11-04,PEACH,236,388,4,-,-,-,0,41,558,201,230,829
7,2020-11-04,PICKENS,743,7,2,-,-,-,0,24,663,107,172,859
116,2020-11-04,PIERCE,472,91,0,-,-,-,0,33,521,148,157,711
112,2020-11-04,PIKE,279,44,1,-,-,-,0,15,297,81,93,405
153,2020-11-04,POLK,860,169,8,-,-,-,6,345,761,759,696,1802
12,2020-11-04,PULASKI,155,167,2,-,-,-,1,5,268,22,74,347
131,2020-11-04,PUTNAM,341,290,4,-,-,-,0,77,496,215,277,850
113,2020-11-04,QUITMAN,4,33,0,-,-,-,0,0,37,5,5,42
77,2020-11-04,RABUN,351,8,0,-,-,-,0,52,302,92,97,451
15,2020-11-04,RANDOLPH,63,197,1,-,-,-,1,5,281,79,55,341
78,2020-11-04,RICHMOND,2171,4271,70,-,-,-,2,255,5962,1855,2152,8369
79,2020-11-04,ROCKDALE,548,1170,27,-,-,-,1,271,1320,515,670,2261
81,2020-11-04,SCHLEY,61,44,1,-,-,-,0,2,107,9,6,115
82,2020-11-04,SCREVEN,169,200,6,-,-,-,0,8,357,83,93,458
87,2020-11-04,SEMINOLE,217,165,0,-,-,-,0,8,366,27,35,409
85,2020-11-04,SPALDING,772,565,12,-,-,-,1,84,1107,344,503,1694
155,2020-11-04,STEPHENS,954,133,9,-,-,-,0,24,1053,222,241,1318
86,2020-11-04,STEWART,49,131,4,-,-,-,0,299,180,388,93,572
11,2020-11-04,SUMTER,266,472,3,-,-,-,0,57,730,235,189,976
83,2020-11-04,TALBOT,51,115,0,-,-,-,0,0,162,19,23,185
84,2020-11-04,TALIAFERRO,11,19,0,-,-,-,0,1,28,1,2,31
88,2020-11-04,TATTNALL,487,144,1,-,-,-,0,128,529,339,314,971
156,2020-11-04,TAYLOR,89,117,0,-,-,-,1,3,211,38,31,245
94,2020-11-04,TELFAIR,303,125,1,-,-,-,1,32,367,76,107,506
157,2020-11-04,TERRELL,60,259,2,-,-,-,0,4,294,23,46,344
90,2020-11-04,THOMAS,757,787,9,-,-,-,2,59,1405,91,182,1646
91,2020-11-04,TIFT,904,568,12,-,-,-,1,303,1417,527,292,2012
93,2020-11-04,TOOMBS,606,273,7,-,-,-,2,160,861,656,523,1544
92,2020-11-04,TOWNS,417,4,4,-,-,-,1,16,401,55,64,481
89,2020-11-04,TREUTLEN,175,125,4,-,-,-,0,1,281,13,35,317
95,2020-11-04,TROUP,979,1466,14,-,-,-,1,96,2039,653,978,3113
128,2020-11-04,TURNER,114,162,4,-,-,-,0,12,269,66,65,346
96,2020-11-04,TWIGGS,50,145,1,-,-,-,0,3,172,34,55,230
123,2020-11-04,UNION,850,6,1,-,-,-,1,15,806,90,127,948
98,2020-11-04,UPSON,380,310,1,-,-,-,0,17,683,162,153,853
158,2020-11-04,WALKER,1322,104,12,-,-,-,1,65,1135,648,887,2087
23,2020-11-04,WALTON,1321,488,31,-,-,-,4,110,1583,607,758,2451
99,2020-11-04,WARE,799,535,8,-,-,-,1,75,1196,446,518,1789
108,2020-11-04,WARREN,31,108,0,-,-,-,0,1,127,32,43,171
160,2020-11-04,WASHINGTON,258,403,0,-,-,-,0,16,567,202,280,863
161,2020-11-04,WAYNE,610,158,6,-,-,-,1,48,692,521,556,1296
118,2020-11-04,WEBSTER,14,29,0,-,-,-,0,0,43,1,1,44
154,2020-11-04,WHEELER,148,71,2,-,-,-,0,6,205,148,158,369
16,2020-11-04,WHITE,915,20,1,-,-,-,0,17,868,113,164,1049
97,2020-11-04,WHITFIELD,3796,161,42,-,-,-,0,2884,1785,2065,1395,6064
8,2020-11-04,WILCOX,132,113,1,-,-,-,0,6,229,16,27,262
100,2020-11-04,WILKES,142,143,0,-,-,-,0,24,262,43,42,328
109,2020-11-04,WILKINSON,142,171,0,-,-,-,0,4,281,69,97,382
120,2020-11-04,WORTH,283,292,1,-,-,-,0,9,537,38,68,614
