,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
31,2020-12-11,CLAYTON,1364,6336,370,-,-,-,8,1633,6306,3199,3338,11277
32,2020-12-11,CLINCH,233,147,0,-,-,-,1,20,370,122,113,503
33,2020-12-11,COBB,13514,7517,802,-,-,-,28,6345,17297,8424,6643,30285
34,2020-12-11,COFFEE,1358,850,9,-,-,-,2,332,1872,745,760,2964
35,2020-12-11,COLQUITT,1324,455,14,-,-,-,1,768,1328,590,288,2384
36,2020-12-11,COLUMBIA,3216,1292,159,-,-,-,5,235,4111,1459,1785,6131
37,2020-12-11,COOK,444,234,1,-,-,-,0,53,659,178,145,857
38,2020-12-11,COWETA,2278,913,34,-,-,-,2,374,2786,937,1004,4164
39,2020-12-11,CRAWFORD,135,85,0,-,-,-,0,2,205,49,62,269
40,2020-12-11,CRISP,286,368,8,-,-,-,1,40,599,157,181,820
41,2020-12-11,DADE,412,8,5,-,-,-,0,16,369,169,209,594
42,2020-12-11,DAWSON,1116,9,6,-,-,-,1,72,1041,199,218,1331
43,2020-12-11,DECATUR,649,602,2,-,-,-,1,130,1061,218,281,1472
44,2020-12-11,DEKALB,7226,13643,1384,-,-,-,18,3852,18044,7363,7738,29634
45,2020-12-11,DODGE,437,261,2,-,-,-,0,11,632,58,115,758
46,2020-12-11,DOOLY,174,238,2,-,-,-,0,33,378,56,59,470
47,2020-12-11,DOUGHERTY,670,2616,19,-,-,-,1,83,3000,316,539,3622
48,2020-12-11,DOUGLAS,1890,2634,99,-,-,-,3,785,3928,1073,986,5699
49,2020-12-11,EARLY,174,386,1,-,-,-,0,6,526,89,118,650
50,2020-12-11,ECHOLS,132,7,2,-,-,-,0,132,95,154,68,295
51,2020-12-11,EFFINGHAM,1476,383,13,-,-,-,1,105,1715,332,385,2205
52,2020-12-11,ELBERT,473,356,6,-,-,-,0,52,749,178,212,1013
53,2020-12-11,EMANUEL,581,387,9,-,-,-,1,35,899,335,379,1313
54,2020-12-11,EVANS,240,139,1,-,-,-,0,86,345,153,102,533
55,2020-12-11,FANNIN,963,1,0,-,-,-,1,47,883,160,195,1125
56,2020-12-11,FAYETTE,1321,819,53,-,-,-,6,223,1889,903,990,3102
57,2020-12-11,FLOYD,2973,728,39,-,-,-,7,743,2808,1995,2191,5742
58,2020-12-11,FORSYTH,4854,244,328,-,-,-,6,1034,4356,1960,2002,7392
59,2020-12-11,FRANKLIN,965,111,9,-,-,-,0,73,972,247,287,1332
60,2020-12-11,FULTON,14293,16593,1097,-,-,-,41,4408,27343,10438,10711,42462
61,2020-12-11,GILMER,1163,6,7,-,-,-,0,243,911,191,213,1367
62,2020-12-11,GLASCOCK,46,11,0,-,-,-,0,0,52,12,17,69
63,2020-12-11,GLYNN,2443,1082,49,-,-,-,2,582,3138,759,615,4335
64,2020-12-11,GORDON,2016,130,46,-,-,-,8,686,1568,1263,1209,3463
65,2020-12-11,GRADY,536,299,0,-,-,-,2,237,625,124,99,961
66,2020-12-11,GREENE,287,285,1,-,-,-,0,44,449,140,220,713
67,2020-12-11,GWINNETT,15130,7797,2419,-,-,-,39,10833,17693,16909,13768,42294
68,2020-12-11,HABERSHAM,2034,69,36,-,-,-,0,491,1676,617,589,2756
69,2020-12-11,HALL,8508,835,104,-,-,-,1,4187,7092,4849,3018,14297
70,2020-12-11,HANCOCK,86,300,0,-,-,-,0,3,351,142,174,528
71,2020-12-11,HARALSON,832,26,2,-,-,-,0,10,502,171,519,1031
72,2020-12-11,HARRIS,637,241,6,-,-,-,0,29,800,159,214,1043
73,2020-12-11,HART,533,195,11,-,-,-,1,42,680,135,153,875
74,2020-12-11,HEARD,264,51,1,-,-,-,0,2,267,46,93,362
75,2020-12-11,HENRY,2590,3931,170,-,-,-,16,584,5578,2220,2765,8927
76,2020-12-11,HOUSTON,1957,1552,79,-,-,-,7,249,3265,1233,1314,4828
77,2020-12-11,IRWIN,210,130,1,-,-,-,0,26,334,114,95,455
78,2020-12-11,JACKSON,2644,221,84,-,-,-,7,316,2448,906,1098,3862
79,2020-12-11,JASPER,194,75,0,-,-,-,0,5,248,60,76,329
80,2020-12-11,JEFF DAVIS,608,85,4,-,-,-,0,117,596,177,161,874
81,2020-12-11,JEFFERSON,285,608,1,-,-,-,3,26,797,126,200,1023
82,2020-12-11,JENKINS,220,231,1,-,-,-,0,24,416,42,54,494
83,2020-12-11,JOHNSON,270,193,0,-,-,-,0,7,417,23,62,486
84,2020-12-11,JONES,491,232,4,-,-,-,0,7,655,110,175,837
85,2020-12-11,LAMAR,325,179,2,-,-,-,1,8,447,136,188,643
86,2020-12-11,LANIER,147,74,0,-,-,-,0,34,214,135,108,356
87,2020-12-11,LAURENS,1246,954,13,-,-,-,2,38,2040,174,311,2389
88,2020-12-11,LEE,458,304,5,-,-,-,1,20,695,127,180,895
89,2020-12-11,LIBERTY,503,799,23,-,-,-,1,105,1122,295,394,1621
90,2020-12-11,LINCOLN,132,100,0,-,-,-,0,3,203,67,93,299
91,2020-12-11,LONG,195,98,1,-,-,-,0,24,261,59,68,353
92,2020-12-11,LOWNDES,2140,1987,52,-,-,-,4,329,3977,1434,1311,5617
93,2020-12-11,LUMPKIN,1246,28,4,-,-,-,1,51,1221,204,211,1483
94,2020-12-11,MACON,70,165,1,-,-,-,0,25,233,93,71,329
95,2020-12-11,MADISON,780,139,9,-,-,-,0,104,735,314,403,1242
96,2020-12-11,MARION,87,86,2,-,-,-,0,23,167,48,33,223
97,2020-12-11,MCDUFFIE,329,373,2,-,-,-,0,35,600,169,238,873
98,2020-12-11,MCINTOSH,206,157,0,-,-,-,0,4,338,42,63,405
99,2020-12-11,MERIWETHER,245,372,3,-,-,-,1,7,568,71,117,692
100,2020-12-11,MILLER,185,150,1,-,-,-,0,12,322,39,41,375
101,2020-12-11,MITCHELL,358,509,3,-,-,-,0,64,747,100,159,970
102,2020-12-11,MONROE,504,325,3,-,-,-,3,18,775,196,238,1031
103,2020-12-11,MONTGOMERY,282,99,0,-,-,-,0,38,343,36,36,417
104,2020-12-11,MORGAN,337,204,0,-,-,-,1,9,446,98,185,640
105,2020-12-11,MURRAY,1579,14,2,-,-,-,0,433,1217,518,463,2113
106,2020-12-11,MUSCOGEE,2422,3342,90,-,-,-,9,490,5188,1731,1916,7594
107,2020-12-11,NEWTON,1289,1895,18,-,-,-,3,275,2670,700,960,3905
109,2020-12-11,OCONEE,891,63,16,-,-,-,0,76,819,237,312,1207
110,2020-12-11,OGLETHORPE,316,137,1,-,-,-,0,38,399,117,134,571
111,2020-12-11,PAULDING,2554,987,24,-,-,-,10,377,2364,1149,1983,4724
112,2020-12-11,PEACH,326,474,4,-,-,-,0,52,733,226,245,1030
113,2020-12-11,PICKENS,1042,12,2,-,-,-,1,41,918,155,253,1212
114,2020-12-11,PIERCE,523,103,1,-,-,-,0,34,578,148,163,775
115,2020-12-11,PIKE,372,52,1,-,-,-,0,16,388,95,116,520
116,2020-12-11,POLK,1118,217,9,-,-,-,6,371,1048,817,748,2167
117,2020-12-11,PULASKI,189,184,3,-,-,-,1,5,305,24,91,401
118,2020-12-11,PUTNAM,438,332,4,-,-,-,0,81,619,215,289,989
119,2020-12-11,QUITMAN,5,34,0,-,-,-,0,0,40,7,6,46
120,2020-12-11,RABUN,625,11,1,-,-,-,0,72,542,133,156,770
121,2020-12-11,RANDOLPH,66,210,1,-,-,-,1,4,296,69,47,347
122,2020-12-11,RICHMOND,3100,5691,108,-,-,-,4,333,8061,1972,2481,10875
123,2020-12-11,ROCKDALE,748,1649,38,-,-,-,4,346,1947,574,720,3013
124,2020-12-11,SCHLEY,77,49,1,-,-,-,0,3,124,13,13,140
125,2020-12-11,SCREVEN,184,211,6,-,-,-,0,8,387,85,91,486
126,2020-12-11,SEMINOLE,280,196,0,-,-,-,0,8,456,32,44,508
127,2020-12-11,SPALDING,991,714,14,-,-,-,1,94,1390,431,667,2151
128,2020-12-11,STEPHENS,1331,172,13,-,-,-,0,28,1434,258,312,1774
129,2020-12-11,STEWART,51,136,4,-,-,-,0,299,187,398,103,589
130,2020-12-11,SUMTER,318,573,3,-,-,-,1,63,870,249,211,1144
131,2020-12-11,TALBOT,55,131,0,-,-,-,0,0,185,31,32,217
132,2020-12-11,TALIAFERRO,12,26,0,-,-,-,0,1,36,3,4,41
133,2020-12-11,TATTNALL,563,168,1,-,-,-,0,152,609,371,342,1103
134,2020-12-11,TAYLOR,103,149,0,-,-,-,1,5,256,48,40,301
135,2020-12-11,TELFAIR,323,137,1,-,-,-,1,33,399,77,107,539
136,2020-12-11,TERRELL,71,289,2,-,-,-,0,5,336,33,54,395
137,2020-12-11,THOMAS,862,928,11,-,-,-,2,75,1651,129,206,1932
138,2020-12-11,TIFT,1197,779,13,-,-,-,1,375,1897,601,319,2591
139,2020-12-11,TOOMBS,725,346,7,-,-,-,3,179,1037,674,539,1755
140,2020-12-11,TOWNS,550,4,4,-,-,-,1,17,526,66,82,625
141,2020-12-11,TREUTLEN,190,134,4,-,-,-,0,1,306,12,33,340
142,2020-12-11,TROUP,1189,1638,17,-,-,-,2,108,2365,693,1066,3539
143,2020-12-11,TURNER,137,188,4,-,-,-,0,14,325,75,65,404
144,2020-12-11,TWIGGS,73,169,1,-,-,-,0,3,219,37,58,280
145,2020-12-11,UNION,1059,6,6,-,-,-,0,21,1011,122,161,1193
147,2020-12-11,UPSON,450,356,3,-,-,-,0,17,797,177,172,986
148,2020-12-11,WALKER,1934,134,13,-,-,-,2,80,1710,959,1252,3042
149,2020-12-11,WALTON,1921,683,49,-,-,-,4,147,2344,803,969,3460
150,2020-12-11,WARE,915,591,9,-,-,-,1,82,1339,456,551,1972
151,2020-12-11,WARREN,42,130,0,-,-,-,1,2,158,28,41,201
152,2020-12-11,WASHINGTON,342,521,0,-,-,-,0,18,752,191,284,1054
153,2020-12-11,WAYNE,772,214,9,-,-,-,0,54,905,579,615,1574
154,2020-12-11,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
155,2020-12-11,WHEELER,151,73,2,-,-,-,0,7,210,148,157,374
156,2020-12-11,WHITE,1324,26,1,-,-,-,0,31,1268,220,272,1571
157,2020-12-11,WHITFIELD,5367,260,57,-,-,-,3,3681,2991,3352,2367,9039
158,2020-12-11,WILCOX,172,129,1,-,-,-,0,7,277,18,36,320
159,2020-12-11,WILKES,170,184,0,-,-,-,0,24,326,47,51,401
160,2020-12-11,WILKINSON,181,212,0,-,-,-,0,5,354,58,92,451
161,2020-12-11,WORTH,342,310,1,-,-,-,0,10,623,64,84,717
