,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
28,2020-12-09,CHEROKEE,7200,539,105,-,-,-,6,1654,6053,2494,2637,10344
29,2020-12-09,CLARKE,4209,1333,272,-,-,-,5,892,4854,1576,1649,7395
30,2020-12-09,CLAY,27,82,0,-,-,-,1,4,107,22,21,132
31,2020-12-09,CLAYTON,1343,6275,367,-,-,-,8,1606,6232,3153,3308,11146
32,2020-12-09,CLINCH,233,147,0,-,-,-,1,20,370,122,113,503
33,2020-12-09,COBB,13452,7461,797,-,-,-,27,6303,17189,8266,6511,30003
34,2020-12-09,COFFEE,1357,847,9,-,-,-,2,329,1870,742,758,2957
35,2020-12-09,COLQUITT,1321,451,14,-,-,-,1,767,1320,587,287,2374
36,2020-12-09,COLUMBIA,3183,1280,156,-,-,-,4,232,4071,1444,1764,6067
37,2020-12-09,COOK,443,233,1,-,-,-,0,53,657,178,145,855
38,2020-12-09,COWETA,2262,903,34,-,-,-,2,372,2761,925,993,4126
39,2020-12-09,CRAWFORD,135,85,0,-,-,-,0,2,205,48,61,268
40,2020-12-09,CRISP,280,364,8,-,-,-,1,40,593,151,171,804
41,2020-12-09,DADE,412,8,5,-,-,-,0,16,369,167,207,592
42,2020-12-09,DAWSON,1114,9,6,-,-,-,1,72,1039,191,210,1321
43,2020-12-09,DECATUR,647,600,2,-,-,-,1,128,1059,212,275,1462
44,2020-12-09,DEKALB,7159,13524,1379,-,-,-,18,3835,17870,7247,7622,29327
45,2020-12-09,DODGE,436,260,2,-,-,-,0,11,630,58,115,756
46,2020-12-09,DOOLY,173,238,2,-,-,-,0,33,378,56,58,469
47,2020-12-09,DOUGHERTY,669,2601,19,-,-,-,1,82,2984,314,538,3604
48,2020-12-09,DOUGLAS,1882,2614,99,-,-,-,3,779,3903,1057,973,5655
49,2020-12-09,EARLY,173,385,1,-,-,-,0,6,524,87,116,646
50,2020-12-09,ECHOLS,130,7,2,-,-,-,0,132,93,154,68,293
51,2020-12-09,EFFINGHAM,1472,383,13,-,-,-,1,105,1708,326,382,2195
52,2020-12-09,ELBERT,469,355,6,-,-,-,0,52,745,177,210,1007
53,2020-12-09,EMANUEL,581,387,9,-,-,-,1,35,899,334,378,1312
54,2020-12-09,EVANS,240,139,1,-,-,-,0,86,345,152,101,532
55,2020-12-09,FANNIN,963,1,0,-,-,-,1,47,883,158,193,1123
56,2020-12-09,FAYETTE,1312,814,53,-,-,-,6,222,1875,897,985,3082
57,2020-12-09,FLOYD,2966,726,39,-,-,-,7,743,2806,1980,2169,5718
58,2020-12-09,FORSYTH,4830,243,327,-,-,-,6,1030,4331,1923,1968,7329
59,2020-12-09,FRANKLIN,961,111,9,-,-,-,0,72,968,245,286,1326
60,2020-12-09,FULTON,14244,16512,1096,-,-,-,41,4392,27222,10285,10564,42178
61,2020-12-09,GILMER,1161,6,7,-,-,-,0,243,910,190,211,1364
62,2020-12-09,GLASCOCK,46,11,0,-,-,-,0,0,52,11,16,68
63,2020-12-09,GLYNN,2438,1079,49,-,-,-,2,582,3131,752,607,4320
64,2020-12-09,GORDON,2012,130,46,-,-,-,8,686,1563,1252,1199,3448
65,2020-12-09,GRADY,536,298,0,-,-,-,2,237,624,124,99,960
66,2020-12-09,GREENE,285,283,1,-,-,-,0,44,445,140,220,709
67,2020-12-09,GWINNETT,15061,7740,2409,-,-,-,39,10791,17555,16597,13500,41846
68,2020-12-09,HABERSHAM,2011,69,36,-,-,-,0,487,1654,610,585,2726
69,2020-12-09,HALL,8489,834,104,-,-,-,1,4179,7073,4811,2987,14239
70,2020-12-09,HANCOCK,86,300,0,-,-,-,0,3,351,142,174,528
71,2020-12-09,HARALSON,831,26,2,-,-,-,0,10,502,166,513,1025
72,2020-12-09,HARRIS,632,241,6,-,-,-,0,29,795,157,212,1036
73,2020-12-09,HART,528,195,11,-,-,-,1,42,675,133,151,868
74,2020-12-09,HEARD,261,51,1,-,-,-,0,2,264,45,92,358
75,2020-12-09,HENRY,2558,3898,170,-,-,-,15,581,5517,2194,2737,8835
76,2020-12-09,HOUSTON,1952,1548,79,-,-,-,7,249,3261,1225,1301,4811
77,2020-12-09,IRWIN,207,129,1,-,-,-,0,25,330,113,95,450
78,2020-12-09,JACKSON,2621,220,83,-,-,-,7,315,2431,893,1078,3824
79,2020-12-09,JASPER,192,75,0,-,-,-,0,5,246,58,74,325
80,2020-12-09,JEFF DAVIS,606,85,4,-,-,-,0,117,594,175,159,870
81,2020-12-09,JEFFERSON,284,606,1,-,-,-,3,26,795,126,199,1020
82,2020-12-09,JENKINS,220,231,1,-,-,-,0,24,416,42,54,494
83,2020-12-09,JOHNSON,270,193,0,-,-,-,0,7,417,23,62,486
84,2020-12-09,JONES,486,227,4,-,-,-,0,7,645,109,174,826
85,2020-12-09,LAMAR,324,179,2,-,-,-,1,8,446,130,182,636
86,2020-12-09,LANIER,147,73,0,-,-,-,0,34,214,134,106,354
87,2020-12-09,LAURENS,1242,954,13,-,-,-,2,38,2036,173,310,2384
88,2020-12-09,LEE,457,304,5,-,-,-,1,20,694,126,179,893
89,2020-12-09,LIBERTY,501,794,23,-,-,-,1,105,1119,291,386,1610
90,2020-12-09,LINCOLN,131,99,0,-,-,-,0,3,201,67,93,297
91,2020-12-09,LONG,194,98,1,-,-,-,0,24,261,59,67,352
92,2020-12-09,LOWNDES,2129,1982,51,-,-,-,4,327,3962,1427,1304,5593
93,2020-12-09,LUMPKIN,1244,28,4,-,-,-,1,51,1218,197,205,1474
94,2020-12-09,MACON,70,165,1,-,-,-,0,25,233,90,68,326
95,2020-12-09,MADISON,767,136,9,-,-,-,0,103,726,312,395,1224
96,2020-12-09,MARION,87,86,2,-,-,-,0,23,167,48,33,223
97,2020-12-09,MCDUFFIE,322,371,2,-,-,-,0,35,592,169,237,864
98,2020-12-09,MCINTOSH,202,157,0,-,-,-,0,3,335,41,62,400
99,2020-12-09,MERIWETHER,244,372,3,-,-,-,1,7,567,66,112,686
100,2020-12-09,MILLER,185,149,1,-,-,-,0,12,321,38,40,373
101,2020-12-09,MITCHELL,355,506,3,-,-,-,0,64,742,98,156,962
102,2020-12-09,MONROE,501,323,3,-,-,-,3,18,770,192,234,1022
103,2020-12-09,MONTGOMERY,282,98,0,-,-,-,0,38,342,35,35,415
104,2020-12-09,MORGAN,334,203,0,-,-,-,1,9,442,97,184,635
105,2020-12-09,MURRAY,1574,14,2,-,-,-,0,432,1212,499,445,2089
106,2020-12-09,MUSCOGEE,2411,3321,90,-,-,-,9,490,5151,1688,1878,7519
107,2020-12-09,NEWTON,1272,1875,18,-,-,-,3,275,2635,681,939,3849
109,2020-12-09,OCONEE,876,63,15,-,-,-,0,76,803,234,309,1188
110,2020-12-09,OGLETHORPE,311,134,1,-,-,-,0,38,392,116,132,562
111,2020-12-09,PAULDING,2546,984,24,-,-,-,10,377,2350,1125,1962,4689
112,2020-12-09,PEACH,326,473,4,-,-,-,0,52,731,222,242,1025
113,2020-12-09,PICKENS,1028,12,2,-,-,-,1,41,906,152,248,1195
114,2020-12-09,PIERCE,523,103,1,-,-,-,0,34,578,146,161,773
115,2020-12-09,PIKE,372,52,1,-,-,-,0,16,388,92,113,517
116,2020-12-09,POLK,1117,217,9,-,-,-,6,370,1048,806,737,2155
117,2020-12-09,PULASKI,187,184,3,-,-,-,1,5,303,24,91,399
118,2020-12-09,PUTNAM,433,330,4,-,-,-,0,81,613,212,285,979
119,2020-12-09,QUITMAN,5,34,0,-,-,-,0,0,40,7,6,46
120,2020-12-09,RABUN,622,11,1,-,-,-,0,71,540,129,152,763
121,2020-12-09,RANDOLPH,66,210,1,-,-,-,1,4,296,69,47,347
122,2020-12-09,RICHMOND,3060,5619,105,-,-,-,4,329,7959,1942,2442,10730
123,2020-12-09,ROCKDALE,736,1635,38,-,-,-,4,341,1931,568,709,2981
124,2020-12-09,SCHLEY,74,49,1,-,-,-,0,3,121,13,13,137
125,2020-12-09,SCREVEN,183,209,6,-,-,-,0,8,382,83,91,481
126,2020-12-09,SEMINOLE,280,196,0,-,-,-,0,8,456,31,43,507
127,2020-12-09,SPALDING,984,713,14,-,-,-,1,94,1383,421,656,2133
128,2020-12-09,STEPHENS,1315,172,13,-,-,-,0,28,1419,258,311,1758
129,2020-12-09,STEWART,51,135,4,-,-,-,0,299,186,398,103,588
130,2020-12-09,SUMTER,316,568,3,-,-,-,1,63,864,249,210,1137
131,2020-12-09,TALBOT,55,131,0,-,-,-,0,0,185,30,31,216
132,2020-12-09,TALIAFERRO,12,26,0,-,-,-,0,1,36,3,4,41
133,2020-12-09,TATTNALL,560,168,1,-,-,-,0,152,606,365,336,1094
134,2020-12-09,TAYLOR,103,149,0,-,-,-,1,5,256,46,38,299
135,2020-12-09,TELFAIR,322,137,1,-,-,-,1,33,398,77,107,538
136,2020-12-09,TERRELL,71,286,2,-,-,-,0,5,333,32,53,391
137,2020-12-09,THOMAS,860,915,11,-,-,-,2,75,1636,127,204,1915
138,2020-12-09,TIFT,1190,770,13,-,-,-,1,375,1879,597,317,2571
139,2020-12-09,TOOMBS,724,345,7,-,-,-,3,179,1035,668,533,1747
140,2020-12-09,TOWNS,549,4,4,-,-,-,1,17,525,66,82,624
141,2020-12-09,TREUTLEN,190,134,4,-,-,-,0,1,306,11,32,339
142,2020-12-09,TROUP,1186,1636,17,-,-,-,1,108,2360,681,1053,3521
143,2020-12-09,TURNER,136,188,4,-,-,-,0,14,324,75,65,403
144,2020-12-09,TWIGGS,72,167,1,-,-,-,0,3,216,36,57,276
145,2020-12-09,UNION,1058,6,6,-,-,-,0,21,1010,121,160,1191
147,2020-12-09,UPSON,450,355,3,-,-,-,0,17,796,174,169,982
148,2020-12-09,WALKER,1930,134,13,-,-,-,2,80,1706,942,1235,3021
149,2020-12-09,WALTON,1883,679,47,-,-,-,4,147,2298,775,943,3388
150,2020-12-09,WARE,912,591,9,-,-,-,1,82,1338,445,538,1958
151,2020-12-09,WARREN,42,130,0,-,-,-,1,2,158,28,41,201
152,2020-12-09,WASHINGTON,341,521,0,-,-,-,0,18,751,190,283,1052
153,2020-12-09,WAYNE,771,214,9,-,-,-,0,54,904,577,613,1571
154,2020-12-09,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
155,2020-12-09,WHEELER,151,73,2,-,-,-,0,7,210,148,157,374
156,2020-12-09,WHITE,1322,26,1,-,-,-,0,31,1265,214,267,1563
157,2020-12-09,WHITFIELD,5322,259,57,-,-,-,3,3671,2978,3247,2239,8888
158,2020-12-09,WILCOX,169,129,1,-,-,-,0,7,276,18,34,317
159,2020-12-09,WILKES,170,182,0,-,-,-,0,24,325,47,50,399
160,2020-12-09,WILKINSON,180,212,0,-,-,-,0,5,354,58,91,450
161,2020-12-09,WORTH,339,308,1,-,-,-,0,10,617,61,82,709
