,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
132,2020-12-01,CHEROKEE,6414,489,84,-,-,-,5,1504,5324,2255,2419,9247
2,2020-12-01,CLARKE,3877,1157,239,-,-,-,2,821,4378,1450,1526,6725
135,2020-12-01,CLAY,27,80,0,-,-,-,1,4,106,18,16,126
41,2020-12-01,CLAYTON,1177,5548,306,-,-,-,8,1446,5377,2844,3060,9883
45,2020-12-01,CLINCH,222,143,0,-,-,-,0,20,354,125,116,490
46,2020-12-01,COBB,11940,6694,713,-,-,-,23,5712,15372,7235,5521,26605
7,2020-12-01,COFFEE,1217,700,8,-,-,-,2,307,1611,725,734,2652
44,2020-12-01,COLQUITT,1246,421,12,-,-,-,1,750,1203,545,272,2225
14,2020-12-01,COLUMBIA,2801,1136,144,-,-,-,4,207,3551,1326,1653,5411
103,2020-12-01,COOK,398,210,1,-,-,-,0,51,591,169,136,778
43,2020-12-01,COWETA,1980,826,31,-,-,-,2,337,2418,836,920,3675
107,2020-12-01,CRAWFORD,116,77,0,-,-,-,0,2,176,38,53,231
42,2020-12-01,CRISP,236,330,8,-,-,-,1,40,536,146,145,721
50,2020-12-01,DADE,331,8,5,-,-,-,0,15,296,152,185,496
134,2020-12-01,DAWSON,974,9,6,-,-,-,1,68,900,148,170,1138
51,2020-12-01,DECATUR,624,553,2,-,-,-,1,127,992,204,265,1384
116,2020-12-01,DEKALB,6351,12005,1297,-,-,-,16,3595,15524,6505,7055,26174
114,2020-12-01,DODGE,414,247,2,-,-,-,0,8,600,53,108,716
52,2020-12-01,DOOLY,144,223,1,-,-,-,0,32,337,56,55,424
48,2020-12-01,DOUGHERTY,634,2504,19,-,-,-,0,79,2781,294,591,3451
129,2020-12-01,DOUGLAS,1668,2319,86,-,-,-,2,713,3451,953,864,5028
49,2020-12-01,EARLY,162,370,1,-,-,-,0,6,493,83,117,616
47,2020-12-01,ECHOLS,103,7,2,-,-,-,0,121,77,152,66,264
104,2020-12-01,EFFINGHAM,1386,370,12,-,-,-,1,97,1616,330,386,2099
22,2020-12-01,ELBERT,422,346,6,-,-,-,0,51,696,156,183,930
54,2020-12-01,EMANUEL,566,377,9,-,-,-,1,33,875,328,373,1281
58,2020-12-01,EVANS,232,134,1,-,-,-,0,80,333,153,107,520
136,2020-12-01,FANNIN,874,1,0,-,-,-,0,38,802,123,158,998
137,2020-12-01,FAYETTE,1162,740,49,-,-,-,4,189,1648,787,905,2742
141,2020-12-01,FLOYD,2612,639,34,-,-,-,5,702,2474,1800,1914,5090
55,2020-12-01,FORSYTH,4197,213,256,-,-,-,6,925,3678,1630,1699,6302
105,2020-12-01,FRANKLIN,852,101,7,-,-,-,0,65,866,228,257,1188
15,2020-12-01,FULTON,12557,14963,885,-,-,-,39,3952,24065,9340,9767,37784
56,2020-12-01,GILMER,1045,5,6,-,-,-,0,224,807,165,190,1221
57,2020-12-01,GLASCOCK,41,8,0,-,-,-,0,0,45,14,18,63
53,2020-12-01,GLYNN,2310,1020,48,-,-,-,2,568,2952,776,636,4156
64,2020-12-01,GORDON,1780,119,34,-,-,-,8,632,1359,1168,1118,3109
62,2020-12-01,GRADY,512,286,0,-,-,-,2,232,588,118,98,918
102,2020-12-01,GREENE,262,258,1,-,-,-,0,38,407,125,201,646
60,2020-12-01,GWINNETT,13678,6852,2094,-,-,-,39,9938,15441,14398,11682,37061
61,2020-12-01,HABERSHAM,1715,60,33,-,-,-,0,455,1389,552,516,2360
138,2020-12-01,HALL,7432,736,82,-,-,-,0,3816,6145,4291,2580,12541
110,2020-12-01,HANCOCK,84,292,0,-,-,-,0,3,339,139,173,515
59,2020-12-01,HARALSON,741,21,2,-,-,-,0,8,440,130,446,894
140,2020-12-01,HARRIS,585,227,6,-,-,-,0,27,742,143,192,961
111,2020-12-01,HART,445,161,10,-,-,-,1,41,560,125,141,742
63,2020-12-01,HEARD,215,47,0,-,-,-,0,2,226,29,63,291
8,2020-12-01,HENRY,2250,3463,154,-,-,-,12,505,4768,1864,2470,7743
139,2020-12-01,HOUSTON,1740,1415,70,-,-,-,5,232,2950,1112,1160,4342
70,2020-12-01,IRWIN,184,120,1,-,-,-,0,24,294,112,99,417
126,2020-12-01,JACKSON,2254,190,66,-,-,-,5,283,2088,698,842,3213
143,2020-12-01,JASPER,173,68,0,-,-,-,0,5,216,46,66,287
144,2020-12-01,JEFF DAVIS,576,81,4,-,-,-,0,114,560,179,166,840
17,2020-12-01,JEFFERSON,262,563,1,-,-,-,3,26,737,126,192,955
65,2020-12-01,JENKINS,216,227,1,-,-,-,0,24,407,43,56,487
146,2020-12-01,JOHNSON,263,182,0,-,-,-,0,7,401,21,58,466
147,2020-12-01,JONES,455,198,3,-,-,-,0,5,584,95,162,751
145,2020-12-01,LAMAR,292,155,1,-,-,-,1,7,390,111,163,560
67,2020-12-01,LANIER,135,68,0,-,-,-,0,34,197,135,107,338
68,2020-12-01,LAURENS,1153,910,13,-,-,-,3,38,1932,155,264,2234
142,2020-12-01,LEE,426,286,5,-,-,-,1,18,642,107,165,825
148,2020-12-01,LIBERTY,446,741,23,-,-,-,1,96,1033,282,364,1493
119,2020-12-01,LINCOLN,116,95,0,-,-,-,0,2,182,71,98,282
69,2020-12-01,LONG,177,96,1,-,-,-,0,23,243,45,53,319
6,2020-12-01,LOWNDES,1966,1856,40,-,-,-,4,298,3667,1375,1276,5241
66,2020-12-01,LUMPKIN,1095,23,4,-,-,-,0,48,1057,164,181,1286
10,2020-12-01,MACON,64,144,1,-,-,-,0,23,211,87,62,296
106,2020-12-01,MADISON,628,112,9,-,-,-,0,99,601,283,332,1032
149,2020-12-01,MARION,87,84,2,-,-,-,0,23,162,47,35,220
73,2020-12-01,MCDUFFIE,281,334,2,-,-,-,0,33,512,174,246,791
128,2020-12-01,MCINTOSH,192,142,0,-,-,-,0,3,313,29,47,363
74,2020-12-01,MERIWETHER,226,359,3,-,-,-,1,3,540,49,95,638
11,2020-12-01,MILLER,183,143,1,-,-,-,0,11,311,30,35,357
152,2020-12-01,MITCHELL,332,472,3,-,-,-,0,62,663,89,171,896
16,2020-12-01,MONROE,461,300,3,-,-,-,1,17,706,154,196,919
150,2020-12-01,MONTGOMERY,268,93,0,-,-,-,0,38,325,32,30,393
154,2020-12-01,MORGAN,308,192,0,-,-,-,1,9,409,88,171,589
127,2020-12-01,MURRAY,1330,11,1,-,-,-,0,405,985,448,400,1790
71,2020-12-01,MUSCOGEE,2225,3062,83,-,-,-,8,459,4752,1580,1747,6958
151,2020-12-01,NEWTON,1122,1610,17,-,-,-,3,252,2298,663,865,3415
72,2020-12-01,OCONEE,778,58,14,-,-,-,0,67,712,206,277,1056
75,2020-12-01,OGLETHORPE,283,117,1,-,-,-,0,38,354,102,111,503
76,2020-12-01,PAULDING,2208,884,23,-,-,-,9,337,1985,950,1752,4074
80,2020-12-01,PEACH,298,449,4,-,-,-,0,47,679,199,224,950
5,2020-12-01,PICKENS,898,11,2,-,-,-,0,29,788,131,225,1042
123,2020-12-01,PIERCE,506,94,1,-,-,-,0,34,555,140,152,741
108,2020-12-01,PIKE,337,50,1,-,-,-,0,15,352,84,105,472
153,2020-12-01,POLK,1027,205,8,-,-,-,6,362,945,778,717,2024
12,2020-12-01,PULASKI,177,179,2,-,-,-,1,5,289,23,88,382
130,2020-12-01,PUTNAM,382,314,4,-,-,-,0,80,555,208,273,908
109,2020-12-01,QUITMAN,4,34,0,-,-,-,0,0,38,6,6,44
82,2020-12-01,RABUN,483,9,0,-,-,-,0,61,417,101,115,593
18,2020-12-01,RANDOLPH,68,199,1,-,-,-,1,5,287,78,55,347
81,2020-12-01,RICHMOND,2695,4987,91,-,-,-,4,295,7005,1792,2269,9569
77,2020-12-01,ROCKDALE,649,1421,35,-,-,-,4,293,1648,497,665,2606
78,2020-12-01,SCHLEY,69,47,1,-,-,-,0,3,116,10,8,127
79,2020-12-01,SCREVEN,179,204,6,-,-,-,0,8,370,80,91,469
88,2020-12-01,SEMINOLE,264,184,0,-,-,-,0,8,428,33,45,481
87,2020-12-01,SPALDING,910,667,13,-,-,-,1,89,1258,364,608,1955
155,2020-12-01,STEPHENS,1145,160,12,-,-,-,0,28,1249,226,266,1543
83,2020-12-01,STEWART,50,132,4,-,-,-,0,299,181,389,95,575
9,2020-12-01,SUMTER,285,520,3,-,-,-,0,57,791,235,195,1043
85,2020-12-01,TALBOT,54,123,0,-,-,-,0,0,173,24,28,201
86,2020-12-01,TALIAFERRO,11,24,0,-,-,-,0,1,33,2,3,37
84,2020-12-01,TATTNALL,526,151,1,-,-,-,0,142,562,339,313,1017
156,2020-12-01,TAYLOR,101,137,0,-,-,-,1,5,241,42,35,281
93,2020-12-01,TELFAIR,309,133,1,-,-,-,1,32,381,77,108,521
157,2020-12-01,TERRELL,59,266,2,-,-,-,0,4,304,24,43,351
94,2020-12-01,THOMAS,805,832,9,-,-,-,2,66,1498,104,188,1752
89,2020-12-01,TIFT,1067,692,12,-,-,-,1,328,1694,551,301,2323
91,2020-12-01,TOOMBS,670,304,7,-,-,-,2,173,945,669,534,1652
92,2020-12-01,TOWNS,488,4,4,-,-,-,1,17,470,66,76,563
90,2020-12-01,TREUTLEN,187,130,4,-,-,-,0,1,298,10,32,331
99,2020-12-01,TROUP,1100,1566,17,-,-,-,1,102,2227,632,987,3316
125,2020-12-01,TURNER,128,173,4,-,-,-,0,13,299,73,66,378
98,2020-12-01,TWIGGS,63,155,1,-,-,-,0,3,192,33,57,252
124,2020-12-01,UNION,961,6,4,-,-,-,0,18,912,118,159,1089
100,2020-12-01,UPSON,429,344,3,-,-,-,0,17,762,170,167,946
158,2020-12-01,WALKER,1679,123,12,-,-,-,2,75,1467,783,1057,2599
20,2020-12-01,WALTON,1631,595,42,-,-,-,4,127,1976,641,810,2913
96,2020-12-01,WARE,882,581,9,-,-,-,1,79,1302,438,530,1911
118,2020-12-01,WARREN,35,124,0,-,-,-,1,1,145,27,41,187
160,2020-12-01,WASHINGTON,311,479,0,-,-,-,0,18,680,194,286,984
161,2020-12-01,WAYNE,708,199,8,-,-,-,0,52,830,559,592,1474
122,2020-12-01,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
159,2020-12-01,WHEELER,151,71,2,-,-,-,0,7,208,147,156,371
19,2020-12-01,WHITE,1137,23,1,-,-,-,0,25,1083,158,211,1319
97,2020-12-01,WHITFIELD,4674,209,50,-,-,-,1,3324,2470,2761,1901,7695
13,2020-12-01,WILCOX,150,121,1,-,-,-,0,7,251,18,32,290
95,2020-12-01,WILKES,162,165,0,-,-,-,0,24,301,43,45,370
115,2020-12-01,WILKINSON,161,195,0,-,-,-,0,4,322,57,87,413
113,2020-12-01,WORTH,311,292,1,-,-,-,0,9,565,46,76,650
