date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-16,Adams,1325.0,86.0,0.0,0.0,0.0,-,0.0,4155.0,9.0,-,-,5594.0
2020-12-16,Alexander,126.0,74.0,0.0,-,0.0,-,0.0,106.0,0.0,-,-,313.0
2020-12-16,Bond,528.0,17.0,0.0,0.0,0.0,-,21.0,807.0,0.0,-,-,1384.0
2020-12-16,Boone,2138.0,67.0,31.0,6.0,0.0,-,65.0,652.0,1668.0,-,-,4635.0
2020-12-16,Brown,222.0,49.0,0.0,0.0,-,-,0.0,109.0,10.0,-,-,393.0
2020-12-16,Bureau,1101.0,6.0,0.0,0.0,0.0,-,49.0,1183.0,201.0,-,-,2549.0
2020-12-16,Calhoun,270.0,0.0,-,0.0,-,-,0.0,66.0,0.0,-,-,348.0
2020-12-16,Carroll,604.0,55.0,0.0,6.0,0.0,-,11.0,532.0,20.0,-,-,1232.0
2020-12-16,Cass,678.0,50.0,10.0,0.0,0.0,-,7.0,177.0,442.0,-,-,1368.0
2020-12-16,Champaign,7856.0,1828.0,621.0,0.0,7.0,-,351.0,378.0,1583.0,-,-,12631.0
2020-12-16,Christian,1004.0,69.0,0.0,0.0,0.0,-,29.0,1160.0,64.0,-,-,2336.0
2020-12-16,Clark,746.0,0.0,0.0,0.0,-,-,8.0,258.0,7.0,-,-,1027.0
2020-12-16,Clay,965.0,0.0,0.0,0.0,0.0,-,6.0,128.0,0.0,-,-,1110.0
2020-12-16,Clinton,2074.0,68.0,0.0,0.0,0.0,-,92.0,1749.0,52.0,-,-,4040.0
2020-12-16,Coles,3019.0,129.0,16.0,0.0,0.0,-,72.0,535.0,89.0,-,-,3865.0
2020-12-16,Cook,44628.0,17011.0,5492.0,290.0,251.0,-,9322.0,61153.0,33673.0,-,-,171828.0
2020-12-16,Crawford,1007.0,152.0,0.0,0.0,0.0,-,16.0,184.0,36.0,-,-,1404.0
2020-12-16,Cumberland,598.0,0.0,0.0,-,-,-,13.0,207.0,0.0,-,-,823.0
2020-12-16,De Witt,518.0,0.0,0.0,0.0,0.0,-,6.0,236.0,7.0,-,-,782.0
