date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-11-02,Adams,777.0,75.0,0.0,0.0,0.0,-,0.0,1437.0,0.0,-,-,2302.0
2020-11-02,Alexander,60.0,41.0,0.0,-,-,-,0.0,51.0,0.0,-,-,154.0
2020-11-02,Bond,209.0,10.0,0.0,0.0,-,-,14.0,310.0,0.0,-,-,546.0
2020-11-02,Boone,938.0,34.0,18.0,0.0,0.0,-,38.0,295.0,874.0,-,-,2206.0
2020-11-02,Brown,68.0,20.0,-,-,-,-,0.0,35.0,7.0,-,-,130.0
2020-11-02,Bureau,463.0,0.0,0.0,0.0,0.0,-,11.0,403.0,155.0,-,-,1038.0
2020-11-02,Calhoun,39.0,0.0,-,0.0,-,-,0.0,40.0,0.0,-,-,85.0
2020-11-02,Carroll,260.0,30.0,0.0,0.0,0.0,-,0.0,211.0,12.0,-,-,521.0
2020-11-02,Cass,251.0,23.0,0.0,0.0,0.0,-,0.0,29.0,169.0,-,-,476.0
2020-11-02,Champaign,4245.0,980.0,362.0,0.0,6.0,-,204.0,150.0,956.0,-,-,6906.0
2020-11-02,Christian,385.0,21.0,0.0,0.0,0.0,-,14.0,490.0,13.0,-,-,924.0
2020-11-02,Clark,221.0,0.0,0.0,0.0,-,-,7.0,103.0,0.0,-,-,336.0
2020-11-02,Clay,304.0,0.0,0.0,0.0,0.0,-,6.0,45.0,0.0,-,-,355.0
2020-11-02,Clinton,1019.0,39.0,0.0,0.0,0.0,-,66.0,772.0,38.0,-,-,1936.0
2020-11-02,Coles,1678.0,91.0,14.0,0.0,0.0,-,45.0,300.0,63.0,-,-,2192.0
2020-11-02,Cook,22205.0,10945.0,2651.0,174.0,210.0,-,4887.0,28457.0,20212.0,-,-,89741.0
2020-11-02,Crawford,387.0,151.0,0.0,0.0,0.0,-,13.0,97.0,36.0,-,-,686.0
2020-11-02,Cumberland,236.0,0.0,0.0,-,-,-,7.0,80.0,0.0,-,-,326.0
2020-11-02,De Witt,231.0,0.0,0.0,0.0,0.0,-,0.0,65.0,0.0,-,-,307.0
2020-11-02,DeKalb,1462.0,289.0,39.0,0.0,0.0,-,34.0,393.0,623.0,-,-,2843.0
2020-11-02,Douglas,440.0,0.0,0.0,0.0,0.0,-,28.0,186.0,181.0,-,-,842.0
2020-11-02,DuPage,10148.0,1085.0,1393.0,38.0,37.0,-,859.0,6977.0,5528.0,-,-,26065.0
2020-11-02,Edgar,141.0,0.0,0.0,0.0,0.0,-,0.0,33.0,0.0,-,-,178.0
2020-11-02,Edwards,96.0,0.0,0.0,-,-,-,0.0,21.0,0.0,-,-,118.0
2020-11-02,Effingham,550.0,0.0,0.0,0.0,0.0,-,99.0,693.0,9.0,-,-,1356.0
2020-11-02,Fayette,439.0,0.0,0.0,0.0,0.0,-,37.0,270.0,0.0,-,-,750.0
2020-11-02,Ford,166.0,0.0,0.0,0.0,0.0,-,6.0,41.0,8.0,-,-,224.0
2020-11-02,Franklin,794.0,0.0,0.0,0.0,-,-,10.0,303.0,7.0,-,-,1122.0
2020-11-02,Fulton,173.0,9.0,0.0,0.0,0.0,-,0.0,490.0,0.0,-,-,681.0
2020-11-02,Gallatin,102.0,0.0,0.0,-,-,-,0.0,15.0,0.0,-,-,119.0
2020-11-02,Greene,136.0,0.0,0.0,0.0,0.0,-,0.0,208.0,0.0,-,-,349.0
2020-11-02,Grundy,666.0,10.0,0.0,0.0,0.0,-,38.0,338.0,100.0,-,-,1154.0
2020-11-02,Hamilton,96.0,0.0,0.0,-,0.0,-,0.0,51.0,0.0,-,-,150.0
2020-11-02,Hancock,165.0,0.0,0.0,0.0,0.0,-,6.0,214.0,0.0,-,-,388.0
2020-11-02,Hardin,45.0,0.0,0.0,0.0,-,-,0.0,14.0,0.0,-,-,59.0
2020-11-02,Henderson,98.0,-,-,0.0,-,-,0.0,46.0,0.0,-,-,144.0
2020-11-02,Henry,312.0,15.0,0.0,0.0,0.0,-,13.0,537.0,32.0,-,-,911.0
2020-11-02,Iroquois,430.0,10.0,0.0,0.0,0.0,-,11.0,80.0,60.0,-,-,593.0
2020-11-02,Jackson,974.0,284.0,8.0,0.0,0.0,-,27.0,227.0,149.0,-,-,1672.0
2020-11-02,Jasper,223.0,0.0,0.0,-,-,-,0.0,66.0,0.0,-,-,295.0
2020-11-02,Jefferson,607.0,30.0,0.0,0.0,0.0,-,23.0,334.0,25.0,-,-,1024.0
2020-11-02,Jersey,272.0,7.0,0.0,0.0,0.0,-,18.0,209.0,0.0,-,-,507.0
2020-11-02,Jo Daviess,334.0,0.0,0.0,0.0,0.0,-,0.0,257.0,12.0,-,-,606.0
2020-11-02,Johnson,270.0,33.0,0.0,-,0.0,-,0.0,77.0,27.0,-,-,409.0
2020-11-02,Kane,5188.0,664.0,357.0,13.0,15.0,-,397.0,5335.0,7003.0,-,-,18972.0
2020-11-02,Kankakee,1830.0,595.0,16.0,0.0,0.0,-,104.0,763.0,620.0,-,-,3930.0
2020-11-02,Kendall,1204.0,244.0,57.0,0.0,0.0,-,74.0,688.0,865.0,-,-,3138.0
