date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-11-07,Adams,852.0,77.0,0.0,0.0,0.0,-,0.0,1791.0,0.0,-,-,2733.0
2020-11-07,Alexander,69.0,50.0,0.0,-,0.0,-,0.0,56.0,0.0,-,-,178.0
2020-11-07,Bond,241.0,12.0,0.0,0.0,-,-,14.0,372.0,0.0,-,-,644.0
2020-11-07,Boone,1090.0,37.0,22.0,0.0,0.0,-,41.0,340.0,954.0,-,-,2494.0
2020-11-07,Brown,88.0,30.0,-,-,-,-,0.0,40.0,7.0,-,-,171.0
2020-11-07,Bureau,517.0,0.0,0.0,0.0,0.0,-,13.0,525.0,163.0,-,-,1226.0
2020-11-07,Calhoun,69.0,0.0,-,0.0,-,-,0.0,40.0,0.0,-,-,117.0
2020-11-07,Carroll,321.0,30.0,0.0,0.0,0.0,-,6.0,292.0,13.0,-,-,670.0
2020-11-07,Cass,298.0,24.0,0.0,0.0,0.0,-,0.0,40.0,194.0,-,-,564.0
2020-11-07,Champaign,4770.0,1076.0,397.0,0.0,6.0,-,234.0,218.0,1037.0,-,-,7744.0
2020-11-07,Christian,461.0,34.0,0.0,0.0,0.0,-,15.0,577.0,35.0,-,-,1129.0
2020-11-07,Clark,340.0,0.0,0.0,0.0,-,-,7.0,119.0,0.0,-,-,472.0
2020-11-07,Clay,358.0,0.0,0.0,0.0,0.0,-,6.0,56.0,0.0,-,-,422.0
2020-11-07,Clinton,1149.0,44.0,0.0,0.0,0.0,-,69.0,839.0,39.0,-,-,2142.0
2020-11-07,Coles,1885.0,99.0,16.0,0.0,0.0,-,49.0,331.0,65.0,-,-,2451.0
2020-11-07,Cook,25262.0,11628.0,2972.0,190.0,215.0,-,5364.0,31658.0,21999.0,-,-,99289.0
2020-11-07,Crawford,430.0,151.0,0.0,0.0,0.0,-,14.0,100.0,36.0,-,-,739.0
2020-11-07,Cumberland,292.0,0.0,0.0,-,-,-,8.0,106.0,0.0,-,-,410.0
2020-11-07,De Witt,310.0,0.0,0.0,0.0,0.0,-,0.0,84.0,6.0,-,-,412.0
2020-11-07,DeKalb,1698.0,308.0,41.0,0.0,0.0,-,39.0,463.0,696.0,-,-,3251.0
2020-11-07,Douglas,516.0,0.0,0.0,0.0,0.0,-,32.0,212.0,196.0,-,-,966.0
2020-11-07,DuPage,11548.0,1202.0,1551.0,37.0,40.0,-,953.0,8070.0,6136.0,-,-,29541.0
2020-11-07,Edgar,432.0,0.0,0.0,0.0,0.0,-,0.0,44.0,0.0,-,-,481.0
2020-11-07,Edwards,109.0,0.0,0.0,-,-,-,0.0,21.0,0.0,-,-,135.0
2020-11-07,Effingham,639.0,0.0,0.0,0.0,0.0,-,101.0,893.0,9.0,-,-,1647.0
2020-11-07,Fayette,535.0,0.0,0.0,0.0,0.0,-,39.0,359.0,0.0,-,-,938.0
2020-11-07,Ford,286.0,0.0,0.0,0.0,0.0,-,6.0,64.0,8.0,-,-,375.0
2020-11-07,Franklin,900.0,0.0,0.0,0.0,-,-,13.0,335.0,9.0,-,-,1265.0
2020-11-07,Fulton,198.0,11.0,0.0,0.0,0.0,-,6.0,600.0,0.0,-,-,819.0
2020-11-07,Gallatin,109.0,0.0,0.0,-,-,-,0.0,19.0,0.0,-,-,132.0
2020-11-07,Greene,223.0,0.0,0.0,0.0,0.0,-,7.0,254.0,0.0,-,-,485.0
2020-11-07,Grundy,897.0,15.0,0.0,0.0,0.0,-,49.0,403.0,108.0,-,-,1476.0
2020-11-07,Hamilton,113.0,0.0,0.0,-,0.0,-,0.0,68.0,0.0,-,-,186.0
2020-11-07,Hancock,194.0,0.0,0.0,0.0,0.0,-,6.0,313.0,0.0,-,-,518.0
2020-11-07,Hardin,50.0,0.0,0.0,0.0,-,-,0.0,18.0,0.0,-,-,68.0
2020-11-07,Henderson,108.0,-,-,0.0,-,-,0.0,60.0,0.0,-,-,169.0
2020-11-07,Henry,392.0,15.0,0.0,0.0,0.0,-,15.0,848.0,32.0,-,-,1304.0
2020-11-07,Iroquois,564.0,11.0,0.0,0.0,0.0,-,15.0,144.0,83.0,-,-,820.0
2020-11-07,Jackson,1086.0,289.0,9.0,0.0,0.0,-,31.0,244.0,154.0,-,-,1818.0
2020-11-07,Jasper,263.0,0.0,0.0,-,-,-,0.0,146.0,0.0,-,-,415.0
2020-11-07,Jefferson,658.0,32.0,0.0,0.0,0.0,-,27.0,425.0,30.0,-,-,1177.0
2020-11-07,Jersey,464.0,7.0,0.0,0.0,0.0,-,18.0,233.0,0.0,-,-,724.0
2020-11-07,Jo Daviess,385.0,0.0,0.0,0.0,0.0,-,0.0,269.0,14.0,-,-,676.0
2020-11-07,Johnson,310.0,39.0,0.0,-,0.0,-,0.0,92.0,30.0,-,-,478.0
2020-11-07,Kane,6008.0,725.0,389.0,14.0,15.0,-,455.0,6417.0,7750.0,-,-,21780.0
2020-11-07,Kankakee,2362.0,673.0,17.0,0.0,0.0,-,124.0,934.0,670.0,-,-,4784.0
2020-11-07,Kendall,1510.0,265.0,62.0,0.0,0.0,-,90.0,828.0,1039.0,-,-,3801.0
2020-11-07,Knox,777.0,123.0,0.0,0.0,0.0,-,23.0,744.0,48.0,-,-,1727.0
2020-11-07,LaSalle,2217.0,52.0,7.0,0.0,0.0,-,144.0,754.0,311.0,-,-,3490.0
2020-11-07,Lake,7992.0,1746.0,607.0,47.0,70.0,-,1128.0,4469.0,9699.0,-,-,25758.0
2020-11-07,Lawrence,318.0,8.0,0.0,0.0,-,-,0.0,106.0,0.0,-,-,437.0
2020-11-07,Lee,660.0,40.0,0.0,0.0,0.0,-,29.0,347.0,20.0,-,-,1103.0
2020-11-07,Livingston,631.0,37.0,0.0,0.0,0.0,-,20.0,325.0,42.0,-,-,1060.0
2020-11-07,Logan,625.0,86.0,0.0,0.0,0.0,-,6.0,100.0,20.0,-,-,842.0
2020-11-07,Macon,2180.0,849.0,15.0,0.0,0.0,-,64.0,1153.0,55.0,-,-,4322.0
2020-11-07,Macoupin,672.0,10.0,0.0,0.0,0.0,-,27.0,338.0,6.0,-,-,1054.0
2020-11-07,Madison,4293.0,776.0,37.0,7.0,0.0,-,597.0,2995.0,257.0,-,-,8976.0
2020-11-07,Marion,1104.0,35.0,0.0,0.0,0.0,-,15.0,204.0,14.0,-,-,1376.0
