date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-28,Adams,1434.0,98.0,0.0,0.0,0.0,-,0.0,4596.0,9.0,-,-,6152.0
2020-12-28,Alexander,134.0,74.0,0.0,-,0.0,-,0.0,117.0,0.0,-,-,335.0
2020-12-28,Bond,590.0,17.0,0.0,0.0,0.0,-,21.0,850.0,0.0,-,-,1491.0
2020-12-28,Boone,2378.0,72.0,31.0,6.0,0.0,-,67.0,626.0,1798.0,-,-,4987.0
2020-12-28,Brown,248.0,64.0,0.0,0.0,-,-,0.0,110.0,11.0,-,-,436.0
2020-12-28,Bureau,1247.0,7.0,0.0,0.0,0.0,-,55.0,1203.0,208.0,-,-,2729.0
2020-12-28,Calhoun,284.0,0.0,-,0.0,-,-,0.0,73.0,0.0,-,-,366.0
2020-12-28,Carroll,656.0,79.0,0.0,7.0,0.0,-,11.0,530.0,25.0,-,-,1314.0
2020-12-28,Cass,745.0,53.0,10.0,0.0,0.0,-,6.0,192.0,494.0,-,-,1506.0
2020-12-28,Champaign,8309.0,2006.0,671.0,0.0,7.0,-,379.0,456.0,1689.0,-,-,13521.0
2020-12-28,Christian,1126.0,69.0,0.0,0.0,0.0,-,30.0,1225.0,64.0,-,-,2525.0
2020-12-28,Clark,847.0,0.0,0.0,0.0,-,-,8.0,268.0,7.0,-,-,1138.0
2020-12-28,Clay,1034.0,7.0,0.0,0.0,0.0,-,6.0,123.0,0.0,-,-,1177.0
2020-12-28,Clinton,2242.0,73.0,0.0,0.0,0.0,-,97.0,1880.0,54.0,-,-,4352.0
2020-12-28,Coles,3299.0,132.0,17.0,0.0,0.0,-,77.0,576.0,91.0,-,-,4200.0
2020-12-28,Cook,48635.0,18101.0,5955.0,317.0,261.0,-,10077.0,65299.0,36376.0,-,-,185026.0
2020-12-28,Crawford,1127.0,152.0,0.0,0.0,0.0,-,16.0,195.0,36.0,-,-,1536.0
2020-12-28,Cumberland,657.0,0.0,0.0,-,-,-,15.0,231.0,0.0,-,-,909.0
2020-12-28,De Witt,598.0,0.0,0.0,0.0,0.0,-,6.0,255.0,7.0,-,-,879.0
2020-12-28,DeKalb,3047.0,443.0,72.0,0.0,0.0,-,80.0,1761.0,1073.0,-,-,6491.0
2020-12-28,Douglas,1148.0,0.0,0.0,0.0,0.0,-,56.0,335.0,248.0,-,-,1804.0
2020-12-28,DuPage,23415.0,2114.0,3261.0,66.0,58.0,-,2076.0,18917.0,10561.0,-,-,60473.0
2020-12-28,Edgar,1158.0,0.0,0.0,0.0,0.0,-,0.0,146.0,0.0,-,-,1316.0
2020-12-28,Edwards,330.0,0.0,0.0,-,-,-,0.0,32.0,0.0,-,-,370.0
2020-12-28,Effingham,1623.0,0.0,0.0,0.0,0.0,-,113.0,1991.0,25.0,-,-,3763.0
2020-12-28,Fayette,1524.0,113.0,6.0,0.0,0.0,-,56.0,876.0,22.0,-,-,2602.0
2020-12-28,Ford,911.0,0.0,0.0,0.0,0.0,-,17.0,223.0,31.0,-,-,1196.0
2020-12-28,Franklin,2245.0,10.0,0.0,0.0,-,-,20.0,931.0,23.0,-,-,3234.0
2020-12-28,Fulton,520.0,79.0,0.0,0.0,0.0,-,16.0,1621.0,33.0,-,-,2279.0
2020-12-28,Gallatin,237.0,0.0,0.0,0.0,-,-,0.0,64.0,9.0,-,-,315.0
2020-12-28,Greene,574.0,0.0,0.0,0.0,0.0,-,7.0,513.0,0.0,-,-,1096.0
2020-12-28,Grundy,2043.0,28.0,8.0,0.0,0.0,-,254.0,1245.0,187.0,-,-,3770.0
2020-12-28,Hamilton,364.0,0.0,0.0,0.0,0.0,-,0.0,190.0,6.0,-,-,564.0
2020-12-28,Hancock,415.0,0.0,0.0,0.0,0.0,-,11.0,825.0,9.0,-,-,1269.0
2020-12-28,Hardin,126.0,0.0,0.0,0.0,-,-,0.0,75.0,0.0,-,-,209.0
2020-12-28,Henderson,248.0,-,-,0.0,-,-,0.0,145.0,0.0,-,-,395.0
2020-12-28,Henry,1659.0,44.0,0.0,0.0,0.0,-,82.0,1716.0,110.0,-,-,3617.0
2020-12-28,Iroquois,1673.0,16.0,0.0,0.0,0.0,-,50.0,324.0,198.0,-,-,2267.0
2020-12-28,Jackson,2196.0,462.0,22.0,0.0,0.0,-,62.0,594.0,211.0,-,-,3551.0
2020-12-28,Jasper,600.0,0.0,0.0,0.0,-,-,0.0,262.0,0.0,-,-,873.0
2020-12-28,Jefferson,1534.0,117.0,9.0,0.0,0.0,-,52.0,1068.0,66.0,-,-,2850.0
2020-12-28,Jersey,1430.0,10.0,0.0,0.0,0.0,-,25.0,460.0,0.0,-,-,1935.0
2020-12-28,Jo Daviess,842.0,0.0,0.0,0.0,0.0,-,6.0,482.0,36.0,-,-,1371.0
2020-12-28,Johnson,603.0,97.0,0.0,0.0,0.0,-,0.0,193.0,57.0,-,-,960.0
2020-12-28,Kane,11274.0,1332.0,858.0,27.0,26.0,-,992.0,13301.0,12863.0,-,-,40678.0
2020-12-28,Kankakee,5358.0,1341.0,35.0,0.0,0.0,-,281.0,2468.0,1029.0,-,-,10523.0
2020-12-28,Kendall,3113.0,487.0,123.0,8.0,0.0,-,215.0,2415.0,1889.0,-,-,8258.0
