date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-15,Adams,1322.0,85.0,0.0,0.0,0.0,-,0.0,4124.0,9.0,-,-,5559.0
2020-12-15,Alexander,123.0,73.0,0.0,-,0.0,-,0.0,107.0,0.0,-,-,310.0
2020-12-15,Bond,515.0,17.0,0.0,0.0,0.0,-,21.0,789.0,0.0,-,-,1353.0
2020-12-15,Boone,2111.0,67.0,31.0,6.0,0.0,-,64.0,635.0,1655.0,-,-,4577.0
2020-12-15,Brown,217.0,48.0,0.0,0.0,-,-,0.0,110.0,10.0,-,-,388.0
2020-12-15,Bureau,1087.0,6.0,0.0,0.0,0.0,-,48.0,1158.0,200.0,-,-,2508.0
2020-12-15,Calhoun,266.0,0.0,-,0.0,-,-,0.0,66.0,0.0,-,-,344.0
2020-12-15,Carroll,593.0,48.0,0.0,0.0,0.0,-,11.0,555.0,15.0,-,-,1230.0
2020-12-15,Cass,668.0,47.0,10.0,0.0,0.0,-,7.0,177.0,432.0,-,-,1345.0
2020-12-15,Champaign,7813.0,1815.0,618.0,0.0,7.0,-,346.0,382.0,1574.0,-,-,12562.0
2020-12-15,Christian,993.0,69.0,0.0,0.0,0.0,-,29.0,1157.0,64.0,-,-,2322.0
2020-12-15,Clark,736.0,0.0,0.0,0.0,-,-,8.0,252.0,7.0,-,-,1011.0
2020-12-15,Clay,959.0,0.0,0.0,0.0,0.0,-,6.0,127.0,0.0,-,-,1103.0
2020-12-15,Clinton,2058.0,67.0,0.0,0.0,0.0,-,92.0,1705.0,52.0,-,-,3979.0
2020-12-15,Coles,2994.0,129.0,16.0,0.0,0.0,-,72.0,530.0,86.0,-,-,3832.0
2020-12-15,Cook,44393.0,16924.0,5445.0,287.0,251.0,-,9286.0,60786.0,33554.0,-,-,170934.0
2020-12-15,Crawford,990.0,152.0,0.0,0.0,0.0,-,16.0,184.0,36.0,-,-,1387.0
2020-12-15,Cumberland,593.0,0.0,0.0,-,-,-,13.0,203.0,0.0,-,-,814.0
2020-12-15,De Witt,507.0,0.0,0.0,0.0,0.0,-,6.0,228.0,7.0,-,-,763.0
2020-12-15,DeKalb,2758.0,421.0,68.0,0.0,0.0,-,74.0,1633.0,1016.0,-,-,5981.0
2020-12-15,Douglas,981.0,0.0,0.0,0.0,0.0,-,56.0,325.0,243.0,-,-,1622.0
2020-12-15,DuPage,19991.0,1865.0,2705.0,53.0,54.0,-,1838.0,19710.0,9276.0,-,-,55495.0
2020-12-15,Edgar,1013.0,0.0,0.0,0.0,0.0,-,0.0,128.0,0.0,-,-,1152.0
2020-12-15,Edwards,282.0,0.0,0.0,-,-,-,0.0,32.0,0.0,-,-,321.0
2020-12-15,Effingham,1437.0,0.0,0.0,0.0,0.0,-,112.0,1891.0,20.0,-,-,3474.0
2020-12-15,Fayette,1402.0,109.0,0.0,0.0,0.0,-,53.0,816.0,21.0,-,-,2410.0
2020-12-15,Ford,767.0,0.0,0.0,0.0,0.0,-,17.0,202.0,27.0,-,-,1024.0
2020-12-15,Franklin,1880.0,9.0,0.0,0.0,-,-,18.0,773.0,16.0,-,-,2701.0
2020-12-15,Fulton,463.0,68.0,0.0,0.0,0.0,-,13.0,1327.0,28.0,-,-,1906.0
2020-12-15,Gallatin,194.0,0.0,0.0,0.0,-,-,0.0,43.0,8.0,-,-,249.0
2020-12-15,Greene,517.0,0.0,0.0,0.0,0.0,-,7.0,495.0,0.0,-,-,1021.0
2020-12-15,Grundy,1850.0,28.0,0.0,0.0,0.0,-,225.0,1186.0,166.0,-,-,3463.0
2020-12-15,Hamilton,310.0,0.0,0.0,0.0,0.0,-,0.0,165.0,6.0,-,-,484.0
2020-12-15,Hancock,334.0,0.0,0.0,0.0,0.0,-,10.0,789.0,8.0,-,-,1150.0
2020-12-15,Hardin,116.0,0.0,0.0,0.0,-,-,0.0,61.0,0.0,-,-,179.0
2020-12-15,Henderson,226.0,-,-,0.0,-,-,0.0,136.0,0.0,-,-,363.0
2020-12-15,Henry,1398.0,39.0,0.0,0.0,0.0,-,74.0,1703.0,104.0,-,-,3324.0
2020-12-15,Iroquois,1530.0,16.0,0.0,0.0,0.0,-,48.0,303.0,190.0,-,-,2092.0
2020-12-15,Jackson,2017.0,435.0,21.0,0.0,0.0,-,59.0,504.0,206.0,-,-,3246.0
2020-12-15,Jasper,544.0,0.0,0.0,0.0,-,-,0.0,250.0,0.0,-,-,804.0
2020-12-15,Jefferson,1299.0,91.0,6.0,0.0,0.0,-,47.0,932.0,51.0,-,-,2429.0
2020-12-15,Jersey,1220.0,9.0,0.0,0.0,0.0,-,25.0,415.0,0.0,-,-,1675.0
2020-12-15,Jo Daviess,764.0,0.0,0.0,0.0,0.0,-,0.0,450.0,34.0,-,-,1258.0
2020-12-15,Johnson,552.0,90.0,0.0,0.0,0.0,-,0.0,170.0,57.0,-,-,878.0
2020-12-15,Kane,10024.0,1219.0,743.0,25.0,23.0,-,874.0,12853.0,11772.0,-,-,37534.0
2020-12-15,Kankakee,5061.0,1265.0,32.0,0.0,0.0,-,272.0,2310.0,996.0,-,-,9945.0
2020-12-15,Kendall,2785.0,451.0,106.0,8.0,0.0,-,189.0,2250.0,1722.0,-,-,7516.0
2020-12-15,Knox,1548.0,215.0,0.0,0.0,0.0,-,33.0,1572.0,99.0,-,-,3476.0
2020-12-15,LaSalle,4484.0,91.0,15.0,0.0,0.0,-,332.0,2030.0,578.0,-,-,7542.0
2020-12-15,Lake,13081.0,2367.0,1047.0,55.0,83.0,-,1941.0,11677.0,13510.0,-,-,43764.0
2020-12-15,Lawrence,819.0,324.0,0.0,0.0,0.0,-,0.0,285.0,13.0,-,-,1454.0
2020-12-15,Lee,1393.0,97.0,10.0,0.0,0.0,-,68.0,787.0,54.0,-,-,2412.0
2020-12-15,Livingston,1773.0,63.0,0.0,0.0,0.0,-,67.0,802.0,70.0,-,-,2779.0
2020-12-15,Logan,1585.0,277.0,0.0,0.0,0.0,-,17.0,458.0,68.0,-,-,2421.0
2020-12-15,Macon,3399.0,1131.0,34.0,0.0,0.0,-,97.0,2658.0,66.0,-,-,7398.0
2020-12-15,Macoupin,1785.0,30.0,0.0,0.0,0.0,-,44.0,961.0,11.0,-,-,2840.0
2020-12-15,Madison,9062.0,1159.0,59.0,11.0,0.0,-,795.0,6714.0,358.0,-,-,18164.0
2020-12-15,Marion,2275.0,89.0,0.0,6.0,0.0,-,36.0,640.0,32.0,-,-,3086.0
2020-12-15,Marshall,283.0,0.0,0.0,0.0,0.0,-,0.0,209.0,0.0,-,-,509.0
2020-12-15,Mason,494.0,0.0,0.0,0.0,-,-,0.0,362.0,6.0,-,-,870.0
2020-12-15,Massac,355.0,18.0,0.0,0.0,-,-,0.0,397.0,0.0,-,-,776.0
2020-12-15,McDonough,1271.0,146.0,30.0,0.0,0.0,-,19.0,235.0,89.0,-,-,1798.0
2020-12-15,McHenry,7539.0,166.0,237.0,21.0,17.0,-,311.0,5949.0,2666.0,-,-,16908.0
2020-12-15,McLean,4111.0,550.0,81.0,0.0,0.0,-,114.0,5010.0,378.0,-,-,10254.0
2020-12-15,Menard,266.0,0.0,0.0,0.0,0.0,-,0.0,357.0,0.0,-,-,630.0
2020-12-15,Mercer,387.0,0.0,0.0,-,0.0,-,0.0,544.0,9.0,-,-,946.0
2020-12-15,Monroe,1132.0,6.0,0.0,0.0,0.0,-,17.0,1441.0,19.0,-,-,2622.0
2020-12-15,Montgomery,672.0,47.0,0.0,0.0,0.0,-,14.0,762.0,6.0,-,-,1507.0
2020-12-15,Morgan,1048.0,284.0,8.0,0.0,0.0,-,17.0,1300.0,54.0,-,-,2721.0
2020-12-15,Moultrie,773.0,11.0,0.0,0.0,0.0,-,12.0,296.0,9.0,-,-,1101.0
2020-12-15,Ogle,1632.0,20.0,0.0,0.0,0.0,-,57.0,1522.0,313.0,-,-,3552.0
2020-12-15,Peoria,6435.0,1784.0,127.0,10.0,6.0,-,300.0,2035.0,768.0,-,-,11466.0
2020-12-15,Perry,1098.0,47.0,6.0,0.0,0.0,-,9.0,301.0,16.0,-,-,1485.0
2020-12-15,Piatt,687.0,6.0,0.0,0.0,0.0,-,19.0,196.0,6.0,-,-,918.0
2020-12-15,Pike,723.0,0.0,0.0,0.0,0.0,-,0.0,472.0,9.0,-,-,1208.0
2020-12-15,Pope,78.0,0.0,-,-,0.0,-,0.0,68.0,0.0,-,-,150.0
2020-12-15,Pulaski,210.0,65.0,0.0,-,0.0,-,0.0,130.0,88.0,-,-,497.0
2020-12-15,Putnam,151.0,0.0,0.0,-,0.0,-,0.0,132.0,7.0,-,-,295.0
2020-12-15,Randolph,1511.0,146.0,0.0,0.0,0.0,-,10.0,1040.0,121.0,-,-,2834.0
2020-12-15,Richland,930.0,8.0,0.0,-,0.0,-,6.0,136.0,8.0,-,-,1092.0
2020-12-15,Rock Island,2635.0,653.0,89.0,6.0,0.0,-,196.0,5649.0,760.0,-,-,9995.0
2020-12-15,Saline,904.0,51.0,0.0,0.0,0.0,-,10.0,428.0,8.0,-,-,1405.0
2020-12-15,Sangamon,4569.0,1319.0,78.0,0.0,24.0,-,125.0,5868.0,122.0,-,-,12117.0
2020-12-15,Schuyler,353.0,17.0,0.0,0.0,-,-,0.0,116.0,0.0,-,-,494.0
2020-12-15,Scott,147.0,0.0,0.0,-,-,-,0.0,132.0,0.0,-,-,285.0
2020-12-15,Shelby,1408.0,7.0,0.0,0.0,0.0,-,8.0,192.0,11.0,-,-,1631.0
2020-12-15,St. Clair,4128.0,3836.0,57.0,13.0,17.0,-,367.0,7780.0,500.0,-,-,16706.0
2020-12-15,Stark,162.0,0.0,0.0,0.0,-,-,0.0,221.0,0.0,-,-,389.0
