date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-02,Adams,1211.0,86.0,0.0,0.0,0.0,-,0.0,3566.0,8.0,-,-,4886.0
2020-12-02,Alexander,100.0,67.0,0.0,-,0.0,-,0.0,95.0,0.0,-,-,266.0
2020-12-02,Bond,426.0,13.0,0.0,0.0,0.0,-,19.0,640.0,0.0,-,-,1108.0
2020-12-02,Boone,1780.0,59.0,25.0,6.0,0.0,-,55.0,652.0,1443.0,-,-,4027.0
2020-12-02,Brown,184.0,45.0,-,0.0,-,-,0.0,96.0,9.0,-,-,336.0
2020-12-02,Bureau,901.0,6.0,0.0,0.0,0.0,-,37.0,1051.0,185.0,-,-,2192.0
2020-12-02,Calhoun,199.0,0.0,-,0.0,-,-,0.0,57.0,0.0,-,-,266.0
2020-12-02,Carroll,510.0,47.0,0.0,0.0,0.0,-,11.0,500.0,13.0,-,-,1090.0
2020-12-02,Cass,534.0,38.0,0.0,0.0,0.0,-,0.0,134.0,312.0,-,-,1030.0
2020-12-02,Champaign,6860.0,1538.0,556.0,0.0,6.0,-,328.0,520.0,1367.0,-,-,11181.0
2020-12-02,Christian,795.0,65.0,0.0,0.0,0.0,-,26.0,991.0,57.0,-,-,1940.0
2020-12-02,Clark,596.0,0.0,0.0,0.0,-,-,7.0,205.0,7.0,-,-,823.0
2020-12-02,Clay,784.0,0.0,0.0,0.0,0.0,-,6.0,112.0,0.0,-,-,909.0
2020-12-02,Clinton,1826.0,56.0,0.0,0.0,0.0,-,85.0,1431.0,50.0,-,-,3453.0
2020-12-02,Coles,2659.0,119.0,17.0,0.0,0.0,-,62.0,479.0,77.0,-,-,3415.0
2020-12-02,Cook,38565.0,15175.0,4646.0,254.0,237.0,-,8053.0,52014.0,30003.0,-,-,148952.0
2020-12-02,Crawford,812.0,150.0,0.0,0.0,0.0,-,16.0,138.0,37.0,-,-,1160.0
2020-12-02,Cumberland,487.0,0.0,0.0,-,-,-,10.0,165.0,0.0,-,-,667.0
2020-12-02,De Witt,427.0,0.0,0.0,0.0,0.0,-,0.0,193.0,6.0,-,-,644.0
2020-12-02,DeKalb,2462.0,380.0,61.0,0.0,0.0,-,66.0,1290.0,933.0,-,-,5201.0
2020-12-02,Douglas,814.0,0.0,0.0,0.0,0.0,-,52.0,293.0,235.0,-,-,1406.0
2020-12-02,DuPage,17072.0,1638.0,2302.0,43.0,50.0,-,1554.0,16749.0,8333.0,-,-,47742.0
2020-12-02,Edgar,778.0,0.0,0.0,0.0,0.0,-,0.0,80.0,0.0,-,-,867.0
2020-12-02,Edwards,203.0,0.0,0.0,-,-,-,0.0,26.0,0.0,-,-,234.0
2020-12-02,Effingham,1149.0,0.0,0.0,0.0,0.0,-,111.0,1647.0,14.0,-,-,2933.0
2020-12-02,Fayette,1131.0,76.0,0.0,0.0,0.0,-,45.0,583.0,18.0,-,-,1860.0
2020-12-02,Ford,610.0,0.0,0.0,0.0,0.0,-,10.0,147.0,22.0,-,-,805.0
2020-12-02,Franklin,1497.0,7.0,0.0,0.0,-,-,14.0,610.0,12.0,-,-,2145.0
2020-12-02,Fulton,387.0,41.0,0.0,0.0,0.0,-,11.0,1114.0,15.0,-,-,1571.0
2020-12-02,Gallatin,161.0,0.0,0.0,0.0,-,-,0.0,34.0,0.0,-,-,202.0
2020-12-02,Greene,437.0,0.0,0.0,0.0,0.0,-,7.0,426.0,0.0,-,-,872.0
2020-12-02,Grundy,1575.0,19.0,0.0,0.0,0.0,-,175.0,1002.0,149.0,-,-,2927.0
2020-12-02,Hamilton,255.0,0.0,0.0,0.0,0.0,-,0.0,143.0,0.0,-,-,405.0
2020-12-02,Hancock,273.0,0.0,0.0,0.0,0.0,-,8.0,704.0,0.0,-,-,994.0
2020-12-02,Hardin,106.0,0.0,0.0,0.0,-,-,0.0,53.0,0.0,-,-,160.0
2020-12-02,Henderson,186.0,-,-,0.0,-,-,0.0,113.0,0.0,-,-,303.0
2020-12-02,Henry,1136.0,34.0,0.0,0.0,0.0,-,54.0,1485.0,94.0,-,-,2809.0
2020-12-02,Iroquois,1278.0,16.0,0.0,0.0,0.0,-,42.0,276.0,160.0,-,-,1782.0
2020-12-02,Jackson,1697.0,386.0,20.0,0.0,0.0,-,58.0,433.0,186.0,-,-,2788.0
2020-12-02,Jasper,459.0,0.0,0.0,0.0,-,-,0.0,217.0,0.0,-,-,685.0
2020-12-02,Jefferson,1034.0,60.0,0.0,0.0,0.0,-,37.0,810.0,42.0,-,-,1991.0
2020-12-02,Jersey,941.0,7.0,0.0,0.0,0.0,-,24.0,386.0,0.0,-,-,1361.0
2020-12-02,Jo Daviess,651.0,0.0,0.0,0.0,0.0,-,0.0,434.0,30.0,-,-,1123.0
2020-12-02,Johnson,476.0,73.0,0.0,0.0,0.0,-,0.0,148.0,47.0,-,-,751.0
2020-12-02,Kane,8876.0,1090.0,626.0,24.0,18.0,-,732.0,10957.0,10582.0,-,-,32910.0
2020-12-02,Kankakee,4613.0,1138.0,27.0,0.0,0.0,-,248.0,2013.0,929.0,-,-,8975.0
2020-12-02,Kendall,2417.0,411.0,102.0,8.0,0.0,-,157.0,1949.0,1533.0,-,-,6580.0
2020-12-02,Knox,1268.0,180.0,0.0,0.0,0.0,-,32.0,1364.0,83.0,-,-,2933.0
2020-12-02,LaSalle,3871.0,68.0,13.0,0.0,0.0,-,272.0,1614.0,512.0,-,-,6358.0
2020-12-02,Lake,11586.0,2172.0,932.0,52.0,76.0,-,1672.0,10014.0,12128.0,-,-,38638.0
2020-12-02,Lawrence,700.0,200.0,0.0,0.0,-,-,0.0,230.0,7.0,-,-,1147.0
2020-12-02,Lee,1162.0,87.0,9.0,0.0,0.0,-,60.0,692.0,48.0,-,-,2059.0
2020-12-02,Livingston,1483.0,58.0,0.0,0.0,0.0,-,51.0,692.0,61.0,-,-,2348.0
2020-12-02,Logan,1275.0,173.0,0.0,0.0,0.0,-,12.0,291.0,36.0,-,-,1798.0
2020-12-02,Macon,3149.0,1060.0,31.0,0.0,0.0,-,90.0,2335.0,65.0,-,-,6738.0
2020-12-02,Macoupin,1446.0,27.0,0.0,0.0,0.0,-,42.0,854.0,8.0,-,-,2385.0
2020-12-02,Madison,7524.0,1012.0,49.0,11.0,0.0,-,756.0,5453.0,314.0,-,-,15129.0
2020-12-02,Marion,1947.0,81.0,0.0,6.0,0.0,-,31.0,517.0,25.0,-,-,2613.0
2020-12-02,Marshall,231.0,0.0,0.0,-,0.0,-,0.0,182.0,0.0,-,-,427.0
2020-12-02,Mason,416.0,0.0,0.0,0.0,-,-,0.0,333.0,0.0,-,-,759.0
2020-12-02,Massac,284.0,17.0,0.0,0.0,-,-,0.0,316.0,0.0,-,-,626.0
2020-12-02,McDonough,1144.0,140.0,21.0,0.0,0.0,-,18.0,213.0,84.0,-,-,1625.0
2020-12-02,McHenry,6822.0,150.0,203.0,19.0,17.0,-,278.0,4866.0,2458.0,-,-,14817.0
