date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-11-16,Adams,998.0,82.0,0.0,0.0,0.0,-,0.0,2544.0,6.0,-,-,3638.0
2020-11-16,Alexander,87.0,55.0,0.0,-,0.0,-,0.0,71.0,0.0,-,-,217.0
2020-11-16,Bond,321.0,12.0,0.0,0.0,-,-,17.0,463.0,0.0,-,-,818.0
2020-11-16,Boone,1358.0,46.0,24.0,0.0,0.0,-,50.0,530.0,1123.0,-,-,3143.0
2020-11-16,Brown,125.0,38.0,-,-,-,-,0.0,51.0,7.0,-,-,222.0
2020-11-16,Bureau,668.0,0.0,0.0,0.0,0.0,-,19.0,772.0,169.0,-,-,1646.0
2020-11-16,Calhoun,110.0,0.0,-,0.0,-,-,0.0,44.0,0.0,-,-,163.0
2020-11-16,Carroll,411.0,31.0,0.0,0.0,0.0,-,8.0,427.0,13.0,-,-,898.0
2020-11-16,Cass,379.0,27.0,0.0,0.0,0.0,-,0.0,69.0,232.0,-,-,718.0
2020-11-16,Champaign,5544.0,1235.0,478.0,0.0,6.0,-,286.0,382.0,1180.0,-,-,9117.0
2020-11-16,Christian,631.0,57.0,0.0,0.0,0.0,-,18.0,755.0,51.0,-,-,1524.0
2020-11-16,Clark,448.0,0.0,0.0,0.0,-,-,7.0,155.0,0.0,-,-,619.0
2020-11-16,Clay,492.0,0.0,0.0,0.0,0.0,-,7.0,93.0,0.0,-,-,597.0
2020-11-16,Clinton,1407.0,47.0,0.0,0.0,0.0,-,77.0,1004.0,42.0,-,-,2579.0
2020-11-16,Coles,2210.0,111.0,16.0,0.0,0.0,-,54.0,398.0,69.0,-,-,2864.0
2020-11-16,Cook,30971.0,13139.0,3542.0,218.0,226.0,-,6395.0,39470.0,25330.0,-,-,119292.0
2020-11-16,Crawford,528.0,151.0,0.0,0.0,0.0,-,15.0,124.0,36.0,-,-,859.0
2020-11-16,Cumberland,349.0,0.0,0.0,-,-,-,8.0,133.0,0.0,-,-,494.0
2020-11-16,De Witt,363.0,0.0,0.0,0.0,0.0,-,0.0,119.0,6.0,-,-,503.0
2020-11-16,DeKalb,2104.0,338.0,57.0,0.0,0.0,-,47.0,722.0,800.0,-,-,4076.0
2020-11-16,Douglas,601.0,0.0,0.0,0.0,0.0,-,38.0,239.0,218.0,-,-,1114.0
2020-11-16,DuPage,13735.0,1381.0,1828.0,40.0,40.0,-,1166.0,10715.0,6972.0,-,-,35878.0
2020-11-16,Edgar,519.0,0.0,0.0,0.0,0.0,-,0.0,59.0,0.0,-,-,585.0
2020-11-16,Edwards,141.0,0.0,0.0,-,-,-,0.0,23.0,0.0,-,-,166.0
2020-11-16,Effingham,801.0,0.0,0.0,0.0,0.0,-,104.0,1155.0,11.0,-,-,2077.0
2020-11-16,Fayette,716.0,0.0,0.0,0.0,0.0,-,41.0,421.0,0.0,-,-,1187.0
2020-11-16,Ford,399.0,0.0,0.0,0.0,0.0,-,9.0,100.0,10.0,-,-,531.0
2020-11-16,Franklin,1153.0,6.0,0.0,0.0,-,-,13.0,456.0,11.0,-,-,1642.0
2020-11-16,Fulton,260.0,14.0,0.0,0.0,0.0,-,6.0,777.0,0.0,-,-,1063.0
2020-11-16,Gallatin,133.0,0.0,0.0,-,-,-,0.0,26.0,0.0,-,-,164.0
2020-11-16,Greene,319.0,0.0,0.0,0.0,0.0,-,7.0,310.0,0.0,-,-,637.0
2020-11-16,Grundy,1154.0,18.0,0.0,0.0,0.0,-,98.0,657.0,120.0,-,-,2053.0
2020-11-16,Hamilton,180.0,0.0,0.0,0.0,0.0,-,0.0,99.0,0.0,-,-,294.0
2020-11-16,Hancock,240.0,0.0,0.0,0.0,0.0,-,6.0,517.0,0.0,-,-,771.0
2020-11-16,Hardin,68.0,0.0,0.0,0.0,-,-,0.0,29.0,0.0,-,-,97.0
2020-11-16,Henderson,133.0,-,-,0.0,-,-,0.0,93.0,0.0,-,-,229.0
2020-11-16,Henry,634.0,23.0,0.0,0.0,0.0,-,23.0,1097.0,40.0,-,-,1825.0
2020-11-16,Iroquois,871.0,13.0,0.0,0.0,0.0,-,24.0,195.0,112.0,-,-,1219.0
2020-11-16,Jackson,1300.0,332.0,13.0,0.0,0.0,-,37.0,322.0,171.0,-,-,2185.0
2020-11-16,Jasper,317.0,0.0,0.0,-,-,-,0.0,176.0,0.0,-,-,500.0
2020-11-16,Jefferson,770.0,46.0,0.0,0.0,0.0,-,29.0,578.0,33.0,-,-,1463.0
2020-11-16,Jersey,635.0,7.0,0.0,0.0,0.0,-,21.0,278.0,0.0,-,-,943.0
2020-11-16,Jo Daviess,508.0,0.0,0.0,0.0,0.0,-,0.0,367.0,19.0,-,-,899.0
2020-11-16,Johnson,385.0,47.0,0.0,-,0.0,-,0.0,108.0,34.0,-,-,580.0
2020-11-16,Kane,7295.0,862.0,473.0,18.0,15.0,-,557.0,8037.0,8844.0,-,-,26105.0
2020-11-16,Kankakee,3470.0,859.0,21.0,0.0,0.0,-,165.0,1330.0,807.0,-,-,6657.0
2020-11-16,Kendall,1877.0,321.0,75.0,7.0,0.0,-,109.0,1244.0,1273.0,-,-,4913.0
2020-11-16,Knox,968.0,134.0,0.0,0.0,0.0,-,24.0,943.0,63.0,-,-,2145.0
2020-11-16,LaSalle,2991.0,57.0,10.0,0.0,0.0,-,188.0,1122.0,403.0,-,-,4775.0
2020-11-16,Lake,9710.0,1980.0,737.0,49.0,73.0,-,1340.0,6057.0,11132.0,-,-,31079.0
2020-11-16,Lawrence,445.0,13.0,0.0,0.0,-,-,0.0,144.0,0.0,-,-,608.0
2020-11-16,Lee,865.0,50.0,7.0,0.0,0.0,-,42.0,475.0,28.0,-,-,1470.0
2020-11-16,Livingston,1015.0,44.0,0.0,0.0,0.0,-,33.0,508.0,54.0,-,-,1661.0
2020-11-16,Logan,873.0,102.0,0.0,0.0,0.0,-,9.0,186.0,21.0,-,-,1201.0
2020-11-16,Macon,2594.0,931.0,18.0,0.0,0.0,-,73.0,1649.0,57.0,-,-,5330.0
2020-11-16,Macoupin,916.0,17.0,0.0,0.0,0.0,-,39.0,539.0,6.0,-,-,1518.0
2020-11-16,Madison,5504.0,860.0,45.0,9.0,0.0,-,695.0,3876.0,269.0,-,-,11271.0
2020-11-16,Marion,1413.0,56.0,0.0,0.0,0.0,-,20.0,331.0,23.0,-,-,1848.0
2020-11-16,Marshall,131.0,0.0,0.0,-,-,-,0.0,129.0,0.0,-,-,268.0
2020-11-16,Mason,275.0,0.0,0.0,0.0,-,-,0.0,214.0,0.0,-,-,501.0
2020-11-16,Massac,175.0,13.0,0.0,0.0,-,-,0.0,136.0,0.0,-,-,327.0
2020-11-16,McDonough,904.0,124.0,18.0,0.0,0.0,-,15.0,167.0,72.0,-,-,1303.0
2020-11-16,McHenry,5782.0,120.0,174.0,16.0,15.0,-,215.0,3025.0,2137.0,-,-,11494.0
2020-11-16,McLean,2612.0,410.0,48.0,0.0,0.0,-,76.0,3312.0,292.0,-,-,6759.0
2020-11-16,Menard,152.0,0.0,0.0,0.0,0.0,-,0.0,165.0,0.0,-,-,325.0
2020-11-16,Mercer,241.0,0.0,0.0,-,0.0,-,0.0,320.0,7.0,-,-,577.0
2020-11-16,Monroe,787.0,0.0,0.0,0.0,0.0,-,11.0,774.0,17.0,-,-,1597.0
2020-11-16,Montgomery,402.0,18.0,0.0,0.0,0.0,-,7.0,487.0,0.0,-,-,925.0
2020-11-16,Morgan,650.0,233.0,0.0,0.0,0.0,-,14.0,734.0,47.0,-,-,1685.0
2020-11-16,Moultrie,509.0,8.0,0.0,0.0,0.0,-,11.0,175.0,8.0,-,-,711.0
2020-11-16,Ogle,1001.0,13.0,0.0,0.0,0.0,-,38.0,949.0,255.0,-,-,2262.0
2020-11-16,Peoria,3870.0,1203.0,77.0,7.0,0.0,-,214.0,1253.0,516.0,-,-,7147.0
2020-11-16,Perry,592.0,18.0,0.0,0.0,0.0,-,6.0,141.0,15.0,-,-,778.0
2020-11-16,Piatt,456.0,0.0,0.0,0.0,0.0,-,10.0,120.0,0.0,-,-,597.0
2020-11-16,Pike,454.0,0.0,0.0,0.0,0.0,-,0.0,383.0,0.0,-,-,843.0
2020-11-16,Pope,40.0,0.0,-,-,-,-,0.0,20.0,0.0,-,-,63.0
2020-11-16,Pulaski,109.0,49.0,0.0,-,0.0,-,0.0,77.0,82.0,-,-,324.0
2020-11-16,Putnam,85.0,0.0,0.0,-,0.0,-,0.0,71.0,6.0,-,-,169.0
2020-11-16,Randolph,954.0,118.0,0.0,0.0,0.0,-,7.0,617.0,116.0,-,-,1815.0
2020-11-16,Richland,453.0,0.0,0.0,-,0.0,-,0.0,49.0,7.0,-,-,520.0
2020-11-16,Rock Island,1858.0,515.0,83.0,0.0,0.0,-,117.0,3732.0,613.0,-,-,6927.0
2020-11-16,Saline,592.0,32.0,0.0,0.0,0.0,-,8.0,269.0,0.0,-,-,907.0
2020-11-16,Sangamon,3229.0,963.0,54.0,0.0,20.0,-,78.0,3370.0,89.0,-,-,7808.0
2020-11-16,Schuyler,121.0,12.0,-,-,-,-,0.0,36.0,0.0,-,-,174.0
2020-11-16,Scott,63.0,0.0,0.0,-,-,-,0.0,113.0,0.0,-,-,181.0
2020-11-16,Shelby,911.0,7.0,0.0,0.0,0.0,-,6.0,142.0,10.0,-,-,1077.0
2020-11-16,St. Clair,2605.0,2841.0,27.0,6.0,12.0,-,319.0,4468.0,414.0,-,-,10692.0
2020-11-16,Stark,54.0,0.0,0.0,-,-,-,0.0,101.0,0.0,-,-,161.0
