date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-11-30,Adams,1195.0,85.0,0.0,0.0,0.0,-,0.0,3474.0,7.0,-,-,4775.0
2020-11-30,Alexander,95.0,65.0,0.0,-,0.0,-,0.0,97.0,0.0,-,-,261.0
2020-11-30,Bond,411.0,13.0,0.0,0.0,0.0,-,19.0,597.0,0.0,-,-,1050.0
2020-11-30,Boone,1705.0,57.0,25.0,6.0,0.0,-,54.0,716.0,1392.0,-,-,3962.0
2020-11-30,Brown,177.0,43.0,-,-,-,-,0.0,91.0,9.0,-,-,322.0
2020-11-30,Bureau,868.0,6.0,0.0,0.0,0.0,-,35.0,1041.0,183.0,-,-,2145.0
2020-11-30,Calhoun,186.0,0.0,-,0.0,-,-,0.0,55.0,0.0,-,-,251.0
2020-11-30,Carroll,504.0,47.0,0.0,0.0,0.0,-,10.0,486.0,13.0,-,-,1073.0
2020-11-30,Cass,491.0,38.0,0.0,0.0,0.0,-,0.0,126.0,299.0,-,-,966.0
2020-11-30,Champaign,6650.0,1484.0,540.0,0.0,6.0,-,337.0,554.0,1329.0,-,-,10906.0
2020-11-30,Christian,784.0,65.0,0.0,0.0,0.0,-,26.0,966.0,57.0,-,-,1903.0
2020-11-30,Clark,578.0,0.0,0.0,0.0,-,-,7.0,205.0,7.0,-,-,805.0
2020-11-30,Clay,724.0,0.0,0.0,0.0,0.0,-,6.0,106.0,0.0,-,-,844.0
2020-11-30,Clinton,1778.0,54.0,0.0,0.0,0.0,-,85.0,1365.0,50.0,-,-,3337.0
2020-11-30,Coles,2589.0,118.0,16.0,0.0,0.0,-,61.0,461.0,75.0,-,-,3327.0
2020-11-30,Cook,37297.0,14913.0,4476.0,249.0,235.0,-,7752.0,50324.0,29342.0,-,-,144593.0
2020-11-30,Crawford,776.0,150.0,0.0,0.0,0.0,-,16.0,137.0,36.0,-,-,1122.0
2020-11-30,Cumberland,444.0,0.0,0.0,-,-,-,10.0,162.0,0.0,-,-,621.0
2020-11-30,De Witt,416.0,0.0,0.0,0.0,0.0,-,0.0,189.0,6.0,-,-,628.0
2020-11-30,DeKalb,2400.0,374.0,60.0,0.0,0.0,-,63.0,1205.0,917.0,-,-,5028.0
2020-11-30,Douglas,784.0,0.0,0.0,0.0,0.0,-,50.0,284.0,233.0,-,-,1369.0
2020-11-30,DuPage,15927.0,1572.0,2174.0,41.0,46.0,-,1428.0,16175.0,8082.0,-,-,45446.0
2020-11-30,Edgar,731.0,0.0,0.0,0.0,0.0,-,0.0,81.0,0.0,-,-,820.0
2020-11-30,Edwards,196.0,0.0,0.0,-,-,-,0.0,26.0,0.0,-,-,227.0
2020-11-30,Effingham,1086.0,0.0,0.0,0.0,0.0,-,108.0,1582.0,13.0,-,-,2801.0
2020-11-30,Fayette,1027.0,64.0,0.0,0.0,0.0,-,44.0,567.0,13.0,-,-,1722.0
2020-11-30,Ford,568.0,0.0,0.0,0.0,0.0,-,9.0,146.0,21.0,-,-,760.0
2020-11-30,Franklin,1450.0,7.0,0.0,0.0,-,-,14.0,590.0,12.0,-,-,2077.0
2020-11-30,Fulton,371.0,36.0,0.0,0.0,0.0,-,11.0,1053.0,12.0,-,-,1485.0
2020-11-30,Gallatin,154.0,0.0,0.0,0.0,-,-,0.0,33.0,0.0,-,-,193.0
2020-11-30,Greene,422.0,0.0,0.0,0.0,0.0,-,7.0,398.0,0.0,-,-,829.0
2020-11-30,Grundy,1504.0,19.0,0.0,0.0,0.0,-,169.0,973.0,141.0,-,-,2813.0
2020-11-30,Hamilton,240.0,0.0,0.0,0.0,0.0,-,0.0,141.0,0.0,-,-,387.0
2020-11-30,Hancock,270.0,0.0,0.0,0.0,0.0,-,7.0,678.0,0.0,-,-,964.0
2020-11-30,Hardin,105.0,0.0,0.0,0.0,-,-,0.0,51.0,0.0,-,-,156.0
2020-11-30,Henderson,175.0,-,-,0.0,-,-,0.0,111.0,0.0,-,-,290.0
2020-11-30,Henry,1081.0,33.0,0.0,0.0,0.0,-,53.0,1466.0,89.0,-,-,2728.0
2020-11-30,Iroquois,1229.0,15.0,0.0,0.0,0.0,-,39.0,272.0,154.0,-,-,1719.0
2020-11-30,Jackson,1637.0,384.0,19.0,0.0,0.0,-,55.0,426.0,182.0,-,-,2711.0
