date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-11-04,Adams,798.0,75.0,0.0,0.0,0.0,-,0.0,1540.0,0.0,-,-,2426.0
2020-11-04,Alexander,61.0,42.0,0.0,-,-,-,0.0,52.0,0.0,-,-,157.0
2020-11-04,Bond,218.0,11.0,0.0,0.0,-,-,14.0,330.0,0.0,-,-,576.0
2020-11-04,Boone,991.0,35.0,19.0,0.0,0.0,-,39.0,287.0,906.0,-,-,2285.0
2020-11-04,Brown,74.0,26.0,-,-,-,-,0.0,36.0,7.0,-,-,144.0
2020-11-04,Bureau,481.0,0.0,0.0,0.0,0.0,-,12.0,422.0,157.0,-,-,1079.0
2020-11-04,Calhoun,48.0,0.0,-,0.0,-,-,0.0,40.0,0.0,-,-,94.0
2020-11-04,Carroll,276.0,30.0,0.0,0.0,0.0,-,0.0,245.0,12.0,-,-,571.0
2020-11-04,Cass,251.0,24.0,0.0,0.0,0.0,-,0.0,33.0,169.0,-,-,481.0
2020-11-04,Champaign,4402.0,1011.0,373.0,0.0,6.0,-,209.0,121.0,989.0,-,-,7114.0
2020-11-04,Christian,402.0,24.0,0.0,0.0,0.0,-,14.0,524.0,13.0,-,-,978.0
2020-11-04,Clark,227.0,0.0,0.0,0.0,-,-,7.0,109.0,0.0,-,-,349.0
2020-11-04,Clay,313.0,0.0,0.0,0.0,0.0,-,6.0,47.0,0.0,-,-,366.0
2020-11-04,Clinton,1051.0,41.0,0.0,0.0,0.0,-,67.0,788.0,39.0,-,-,1988.0
2020-11-04,Coles,1744.0,94.0,14.0,0.0,0.0,-,47.0,308.0,63.0,-,-,2271.0
2020-11-04,Cook,23119.0,11141.0,2766.0,182.0,211.0,-,5032.0,29362.0,20793.0,-,-,92606.0
2020-11-04,Crawford,390.0,151.0,0.0,0.0,0.0,-,13.0,98.0,36.0,-,-,690.0
2020-11-04,Cumberland,241.0,0.0,0.0,-,-,-,8.0,81.0,0.0,-,-,333.0
2020-11-04,De Witt,235.0,0.0,0.0,0.0,0.0,-,0.0,68.0,0.0,-,-,314.0
2020-11-04,DeKalb,1537.0,295.0,40.0,0.0,0.0,-,34.0,403.0,641.0,-,-,2954.0
2020-11-04,Douglas,458.0,0.0,0.0,0.0,0.0,-,30.0,191.0,181.0,-,-,868.0
2020-11-04,DuPage,10568.0,1112.0,1426.0,38.0,37.0,-,895.0,7284.0,5705.0,-,-,27065.0
2020-11-04,Edgar,152.0,0.0,0.0,0.0,0.0,-,0.0,34.0,0.0,-,-,190.0
2020-11-04,Edwards,98.0,0.0,0.0,-,-,-,0.0,20.0,0.0,-,-,119.0
2020-11-04,Effingham,572.0,0.0,0.0,0.0,0.0,-,99.0,718.0,9.0,-,-,1403.0
2020-11-04,Fayette,449.0,0.0,0.0,0.0,0.0,-,38.0,292.0,0.0,-,-,783.0
2020-11-04,Ford,173.0,0.0,0.0,0.0,0.0,-,6.0,41.0,8.0,-,-,231.0
2020-11-04,Franklin,815.0,0.0,0.0,0.0,-,-,11.0,309.0,8.0,-,-,1151.0
2020-11-04,Fulton,186.0,9.0,0.0,0.0,0.0,-,6.0,523.0,0.0,-,-,728.0
2020-11-04,Gallatin,105.0,0.0,0.0,-,-,-,0.0,16.0,0.0,-,-,123.0
2020-11-04,Greene,141.0,0.0,0.0,0.0,0.0,-,7.0,217.0,0.0,-,-,365.0
2020-11-04,Grundy,722.0,11.0,0.0,0.0,0.0,-,39.0,350.0,103.0,-,-,1227.0
2020-11-04,Hamilton,99.0,0.0,0.0,-,0.0,-,0.0,53.0,0.0,-,-,155.0
2020-11-04,Hancock,171.0,0.0,0.0,0.0,0.0,-,6.0,228.0,0.0,-,-,408.0
2020-11-04,Hardin,46.0,0.0,0.0,0.0,-,-,0.0,16.0,0.0,-,-,62.0
2020-11-04,Henderson,101.0,-,-,0.0,-,-,0.0,52.0,0.0,-,-,153.0
2020-11-04,Henry,319.0,15.0,0.0,0.0,0.0,-,13.0,545.0,32.0,-,-,926.0
2020-11-04,Iroquois,465.0,10.0,0.0,0.0,0.0,-,12.0,83.0,61.0,-,-,633.0
2020-11-04,Jackson,1011.0,286.0,8.0,0.0,0.0,-,27.0,228.0,150.0,-,-,1713.0
2020-11-04,Jasper,231.0,0.0,0.0,-,-,-,0.0,69.0,0.0,-,-,306.0
2020-11-04,Jefferson,623.0,30.0,0.0,0.0,0.0,-,24.0,342.0,28.0,-,-,1052.0
2020-11-04,Jersey,283.0,7.0,0.0,0.0,0.0,-,18.0,212.0,0.0,-,-,521.0
2020-11-04,Jo Daviess,348.0,0.0,0.0,0.0,0.0,-,0.0,252.0,13.0,-,-,617.0
2020-11-04,Johnson,275.0,36.0,0.0,-,0.0,-,0.0,79.0,28.0,-,-,420.0
2020-11-04,Kane,5467.0,677.0,366.0,14.0,15.0,-,419.0,5473.0,7268.0,-,-,19699.0
2020-11-04,Kankakee,1950.0,608.0,17.0,0.0,0.0,-,108.0,797.0,634.0,-,-,4116.0
2020-11-04,Kendall,1299.0,251.0,58.0,0.0,0.0,-,79.0,714.0,924.0,-,-,3331.0
2020-11-04,Knox,701.0,118.0,0.0,0.0,0.0,-,23.0,652.0,46.0,-,-,1543.0
2020-11-04,LaSalle,1899.0,48.0,0.0,0.0,0.0,-,132.0,634.0,279.0,-,-,2997.0
2020-11-04,Lake,7353.0,1669.0,559.0,45.0,70.0,-,1013.0,3824.0,9119.0,-,-,23652.0
2020-11-04,Lawrence,282.0,7.0,0.0,0.0,-,-,0.0,100.0,0.0,-,-,393.0
2020-11-04,Lee,610.0,38.0,0.0,0.0,0.0,-,26.0,301.0,19.0,-,-,997.0
2020-11-04,Livingston,516.0,29.0,0.0,0.0,0.0,-,16.0,227.0,37.0,-,-,827.0
2020-11-04,Logan,537.0,83.0,0.0,0.0,0.0,-,0.0,79.0,19.0,-,-,724.0
2020-11-04,Macon,1948.0,812.0,15.0,0.0,0.0,-,60.0,998.0,53.0,-,-,3890.0
2020-11-04,Macoupin,606.0,10.0,0.0,0.0,0.0,-,23.0,274.0,0.0,-,-,919.0
2020-11-04,Madison,3895.0,748.0,33.0,7.0,0.0,-,583.0,2585.0,253.0,-,-,8108.0
2020-11-04,Marion,1019.0,32.0,0.0,0.0,0.0,-,16.0,181.0,13.0,-,-,1263.0
2020-11-04,Marshall,86.0,0.0,0.0,-,-,-,0.0,91.0,0.0,-,-,184.0
2020-11-04,Mason,208.0,0.0,0.0,0.0,-,-,0.0,160.0,0.0,-,-,374.0
2020-11-04,Massac,113.0,9.0,0.0,0.0,-,-,0.0,60.0,0.0,-,-,184.0
2020-11-04,McDonough,610.0,91.0,17.0,0.0,0.0,-,8.0,98.0,51.0,-,-,876.0
2020-11-04,McHenry,4138.0,95.0,142.0,11.0,13.0,-,167.0,1475.0,1715.0,-,-,7756.0
2020-11-04,McLean,1795.0,332.0,39.0,0.0,0.0,-,49.0,2206.0,237.0,-,-,4662.0
2020-11-04,Menard,115.0,0.0,0.0,0.0,0.0,-,0.0,80.0,0.0,-,-,198.0
2020-11-04,Mercer,169.0,0.0,0.0,-,0.0,-,0.0,187.0,7.0,-,-,368.0
2020-11-04,Monroe,591.0,0.0,0.0,-,0.0,-,7.0,497.0,13.0,-,-,1112.0
2020-11-04,Montgomery,326.0,18.0,0.0,0.0,0.0,-,6.0,370.0,0.0,-,-,725.0
2020-11-04,Morgan,424.0,212.0,0.0,0.0,0.0,-,7.0,419.0,44.0,-,-,1110.0
2020-11-04,Moultrie,392.0,8.0,0.0,0.0,0.0,-,7.0,120.0,7.0,-,-,534.0
2020-11-04,Ogle,669.0,7.0,0.0,0.0,0.0,-,25.0,637.0,212.0,-,-,1555.0
2020-11-04,Peoria,2869.0,968.0,64.0,0.0,0.0,-,179.0,822.0,427.0,-,-,5337.0
2020-11-04,Perry,407.0,9.0,0.0,0.0,0.0,-,0.0,99.0,14.0,-,-,536.0
2020-11-04,Piatt,258.0,0.0,0.0,0.0,0.0,-,6.0,39.0,0.0,-,-,311.0
2020-11-04,Pike,297.0,0.0,0.0,0.0,0.0,-,0.0,183.0,0.0,-,-,486.0
2020-11-04,Pope,34.0,0.0,-,-,-,-,0.0,13.0,0.0,-,-,49.0
2020-11-04,Pulaski,79.0,38.0,0.0,-,-,-,0.0,64.0,73.0,-,-,255.0
2020-11-04,Putnam,69.0,0.0,0.0,-,0.0,-,0.0,43.0,0.0,-,-,118.0
2020-11-04,Randolph,768.0,114.0,0.0,0.0,0.0,-,6.0,444.0,116.0,-,-,1450.0
2020-11-04,Richland,329.0,0.0,0.0,-,0.0,-,0.0,24.0,0.0,-,-,365.0
2020-11-04,Rock Island,1336.0,444.0,79.0,0.0,0.0,-,86.0,2345.0,505.0,-,-,4799.0
2020-11-04,Saline,444.0,30.0,0.0,0.0,0.0,-,6.0,196.0,0.0,-,-,682.0
2020-11-04,Sangamon,2351.0,716.0,40.0,0.0,15.0,-,42.0,1764.0,73.0,-,-,5002.0
2020-11-04,Schuyler,81.0,8.0,-,-,-,-,0.0,18.0,0.0,-,-,109.0
2020-11-04,Scott,36.0,0.0,0.0,-,-,-,0.0,85.0,0.0,-,-,122.0
2020-11-04,Shelby,688.0,0.0,0.0,0.0,0.0,-,6.0,95.0,9.0,-,-,803.0
2020-11-04,St. Clair,2016.0,2539.0,25.0,0.0,10.0,-,269.0,3397.0,358.0,-,-,8618.0
2020-11-04,Stark,36.0,0.0,0.0,-,-,-,0.0,64.0,0.0,-,-,102.0
2020-11-04,Stephenson,880.0,69.0,7.0,0.0,0.0,-,10.0,343.0,82.0,-,-,1395.0
2020-11-04,Tazewell,1379.0,27.0,9.0,0.0,0.0,-,32.0,1740.0,25.0,-,-,3213.0
2020-11-04,Union,602.0,38.0,0.0,-,0.0,-,0.0,134.0,60.0,-,-,837.0
2020-11-04,Vermilion,1391.0,314.0,0.0,0.0,0.0,-,70.0,217.0,84.0,-,-,2081.0
2020-11-04,Wabash,173.0,7.0,0.0,-,0.0,-,0.0,76.0,12.0,-,-,271.0
2020-11-04,Warren,350.0,16.0,18.0,0.0,0.0,-,6.0,147.0,72.0,-,-,610.0
2020-11-04,Washington,260.0,0.0,0.0,0.0,0.0,-,0.0,91.0,8.0,-,-,365.0
2020-11-04,Wayne,478.0,0.0,0.0,-,0.0,-,0.0,61.0,14.0,-,-,555.0
2020-11-04,White,219.0,0.0,0.0,-,0.0,-,0.0,78.0,0.0,-,-,305.0
2020-11-04,Whiteside,1158.0,78.0,0.0,0.0,0.0,-,76.0,525.0,133.0,-,-,1975.0
2020-11-04,Will,6630.0,2266.0,394.0,51.0,20.0,-,742.0,7805.0,3887.0,-,-,21795.0
2020-11-04,Williamson,1580.0,60.0,8.0,0.0,0.0,-,17.0,491.0,23.0,-,-,2180.0
2020-11-04,Winnebago,5674.0,1507.0,243.0,7.0,0.0,-,218.0,1977.0,2627.0,-,-,12258.0
2020-11-04,Woodford,298.0,0.0,0.0,0.0,0.0,-,9.0,535.0,0.0,-,-,844.0
