date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-07,Adams,1255.0,84.0,0.0,0.0,0.0,-,0.0,3704.0,9.0,-,-,5071.0
2020-12-07,Alexander,105.0,69.0,0.0,-,0.0,-,0.0,98.0,0.0,-,-,276.0
2020-12-07,Bond,457.0,16.0,0.0,0.0,0.0,-,20.0,701.0,0.0,-,-,1205.0
2020-12-07,Boone,1898.0,63.0,28.0,6.0,0.0,-,56.0,639.0,1530.0,-,-,4227.0
2020-12-07,Brown,194.0,45.0,0.0,0.0,-,-,0.0,97.0,10.0,-,-,348.0
2020-12-07,Bureau,982.0,7.0,0.0,0.0,0.0,-,45.0,1104.0,187.0,-,-,2338.0
2020-12-07,Calhoun,223.0,0.0,-,0.0,-,-,0.0,61.0,0.0,-,-,294.0
2020-12-07,Carroll,558.0,47.0,0.0,0.0,0.0,-,11.0,521.0,14.0,-,-,1162.0
2020-12-07,Cass,574.0,41.0,6.0,0.0,0.0,-,0.0,158.0,332.0,-,-,1122.0
2020-12-07,Champaign,7262.0,1660.0,577.0,0.0,7.0,-,332.0,485.0,1459.0,-,-,11788.0
2020-12-07,Christian,855.0,65.0,0.0,0.0,0.0,-,26.0,1047.0,57.0,-,-,2056.0
2020-12-07,Clark,636.0,0.0,0.0,0.0,-,-,7.0,222.0,7.0,-,-,880.0
2020-12-07,Clay,860.0,0.0,0.0,0.0,0.0,-,6.0,119.0,0.0,-,-,994.0
2020-12-07,Clinton,1913.0,60.0,0.0,0.0,0.0,-,89.0,1531.0,51.0,-,-,3649.0
2020-12-07,Coles,2759.0,124.0,17.0,0.0,0.0,-,67.0,497.0,81.0,-,-,3547.0
2020-12-07,Cook,40649.0,15853.0,4938.0,266.0,241.0,-,8558.0,56094.0,31513.0,-,-,158120.0
2020-12-07,Crawford,879.0,151.0,0.0,0.0,0.0,-,16.0,145.0,36.0,-,-,1235.0
2020-12-07,Cumberland,530.0,0.0,0.0,-,-,-,11.0,182.0,0.0,-,-,728.0
2020-12-07,De Witt,452.0,0.0,0.0,0.0,0.0,-,0.0,211.0,6.0,-,-,687.0
2020-12-07,DeKalb,2557.0,396.0,63.0,0.0,0.0,-,68.0,1486.0,966.0,-,-,5546.0
2020-12-07,Douglas,894.0,0.0,0.0,0.0,0.0,-,55.0,309.0,240.0,-,-,1510.0
2020-12-07,DuPage,18173.0,1736.0,2454.0,46.0,50.0,-,1686.0,18145.0,8759.0,-,-,51051.0
2020-12-07,Edgar,845.0,0.0,0.0,0.0,0.0,-,0.0,106.0,0.0,-,-,960.0
2020-12-07,Edwards,230.0,0.0,0.0,-,-,-,0.0,30.0,0.0,-,-,266.0
2020-12-07,Effingham,1264.0,0.0,0.0,0.0,0.0,-,111.0,1757.0,19.0,-,-,3163.0
2020-12-07,Fayette,1230.0,93.0,0.0,0.0,0.0,-,45.0,645.0,21.0,-,-,2041.0
2020-12-07,Ford,668.0,0.0,0.0,0.0,0.0,-,10.0,157.0,22.0,-,-,873.0
2020-12-07,Franklin,1640.0,7.0,0.0,0.0,-,-,16.0,663.0,13.0,-,-,2344.0
2020-12-07,Fulton,409.0,56.0,0.0,0.0,0.0,-,12.0,1215.0,24.0,-,-,1722.0
2020-12-07,Gallatin,171.0,0.0,0.0,0.0,-,-,0.0,36.0,8.0,-,-,223.0
2020-12-07,Greene,469.0,0.0,0.0,0.0,0.0,-,7.0,462.0,0.0,-,-,940.0
2020-12-07,Grundy,1691.0,23.0,0.0,0.0,0.0,-,207.0,1060.0,158.0,-,-,3147.0
2020-12-07,Hamilton,277.0,0.0,0.0,0.0,0.0,-,0.0,152.0,6.0,-,-,437.0
2020-12-07,Hancock,298.0,0.0,0.0,0.0,0.0,-,9.0,736.0,0.0,-,-,1057.0
2020-12-07,Hardin,108.0,0.0,0.0,0.0,-,-,0.0,57.0,0.0,-,-,166.0
2020-12-07,Henderson,206.0,-,-,0.0,-,-,0.0,120.0,0.0,-,-,330.0
2020-12-07,Henry,1228.0,35.0,0.0,0.0,0.0,-,57.0,1587.0,96.0,-,-,3009.0
2020-12-07,Iroquois,1394.0,16.0,0.0,0.0,0.0,-,43.0,288.0,176.0,-,-,1927.0
2020-12-07,Jackson,1825.0,414.0,20.0,0.0,0.0,-,59.0,470.0,196.0,-,-,2988.0
2020-12-07,Jasper,489.0,0.0,0.0,0.0,-,-,0.0,231.0,0.0,-,-,729.0
2020-12-07,Jefferson,1145.0,69.0,0.0,0.0,0.0,-,43.0,840.0,45.0,-,-,2150.0
2020-12-07,Jersey,1059.0,9.0,0.0,0.0,0.0,-,25.0,399.0,0.0,-,-,1496.0
2020-12-07,Jo Daviess,700.0,0.0,0.0,0.0,0.0,-,0.0,440.0,31.0,-,-,1179.0
2020-12-07,Johnson,504.0,80.0,0.0,0.0,0.0,-,0.0,164.0,51.0,-,-,807.0
2020-12-07,Kane,9293.0,1146.0,667.0,23.0,19.0,-,791.0,11796.0,11114.0,-,-,34854.0
2020-12-07,Kankakee,4798.0,1194.0,29.0,0.0,0.0,-,257.0,2167.0,954.0,-,-,9406.0
2020-12-07,Kendall,2564.0,427.0,104.0,8.0,0.0,-,169.0,2090.0,1602.0,-,-,6967.0
2020-12-07,Knox,1372.0,192.0,0.0,0.0,0.0,-,33.0,1452.0,89.0,-,-,3145.0
2020-12-07,LaSalle,4123.0,82.0,14.0,0.0,0.0,-,292.0,1823.0,540.0,-,-,6885.0
2020-12-07,Lake,12143.0,2244.0,972.0,53.0,77.0,-,1787.0,11057.0,12595.0,-,-,40932.0
2020-12-07,Lawrence,749.0,257.0,0.0,0.0,0.0,-,0.0,252.0,8.0,-,-,1279.0
2020-12-07,Lee,1271.0,93.0,10.0,0.0,0.0,-,67.0,724.0,50.0,-,-,2217.0
2020-12-07,Livingston,1596.0,59.0,0.0,0.0,0.0,-,57.0,736.0,64.0,-,-,2515.0
2020-12-07,Logan,1377.0,215.0,0.0,0.0,0.0,-,15.0,340.0,49.0,-,-,2009.0
2020-12-07,Macon,3268.0,1095.0,30.0,0.0,0.0,-,94.0,2450.0,66.0,-,-,7015.0
2020-12-07,Macoupin,1565.0,30.0,0.0,0.0,0.0,-,46.0,890.0,10.0,-,-,2547.0
2020-12-07,Madison,8190.0,1067.0,50.0,10.0,0.0,-,777.0,5908.0,336.0,-,-,16348.0
2020-12-07,Marion,2073.0,85.0,0.0,6.0,0.0,-,33.0,566.0,28.0,-,-,2798.0
2020-12-07,Marshall,252.0,0.0,0.0,-,0.0,-,0.0,192.0,0.0,-,-,459.0
2020-12-07,Mason,443.0,0.0,0.0,0.0,-,-,0.0,344.0,0.0,-,-,799.0
2020-12-07,Massac,317.0,17.0,0.0,0.0,-,-,0.0,364.0,0.0,-,-,708.0
2020-12-07,McDonough,1201.0,142.0,25.0,0.0,0.0,-,18.0,221.0,87.0,-,-,1699.0
2020-12-07,McHenry,7055.0,158.0,210.0,20.0,17.0,-,286.0,5321.0,2546.0,-,-,15618.0
2020-12-07,McLean,3721.0,514.0,74.0,0.0,0.0,-,106.0,4616.0,354.0,-,-,9394.0
2020-12-07,Menard,230.0,0.0,0.0,0.0,0.0,-,0.0,319.0,0.0,-,-,554.0
2020-12-07,Mercer,349.0,0.0,0.0,-,0.0,-,0.0,498.0,8.0,-,-,860.0
