date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-17,Adams,1336.0,86.0,0.0,0.0,0.0,-,0.0,4219.0,10.0,-,-,5670.0
2020-12-17,Alexander,128.0,75.0,0.0,-,0.0,-,0.0,108.0,0.0,-,-,318.0
2020-12-17,Bond,528.0,17.0,0.0,0.0,0.0,-,21.0,813.0,0.0,-,-,1390.0
2020-12-17,Boone,2184.0,68.0,31.0,6.0,0.0,-,65.0,633.0,1682.0,-,-,4677.0
2020-12-17,Brown,228.0,49.0,0.0,0.0,-,-,0.0,105.0,10.0,-,-,395.0
2020-12-17,Bureau,1123.0,6.0,0.0,0.0,0.0,-,51.0,1184.0,202.0,-,-,2575.0
2020-12-17,Calhoun,271.0,0.0,-,0.0,-,-,0.0,67.0,0.0,-,-,350.0
2020-12-17,Carroll,611.0,55.0,0.0,6.0,0.0,-,11.0,537.0,21.0,-,-,1245.0
2020-12-17,Cass,687.0,52.0,10.0,0.0,0.0,-,7.0,181.0,454.0,-,-,1395.0
2020-12-17,Champaign,7881.0,1849.0,624.0,0.0,7.0,-,352.0,388.0,1586.0,-,-,12694.0
2020-12-17,Christian,1015.0,69.0,0.0,0.0,0.0,-,29.0,1170.0,64.0,-,-,2357.0
2020-12-17,Clark,764.0,0.0,0.0,0.0,-,-,8.0,258.0,7.0,-,-,1045.0
2020-12-17,Clay,977.0,0.0,0.0,0.0,0.0,-,6.0,127.0,0.0,-,-,1121.0
2020-12-17,Clinton,2095.0,68.0,0.0,0.0,0.0,-,92.0,1757.0,53.0,-,-,4070.0
2020-12-17,Coles,3056.0,130.0,16.0,0.0,0.0,-,73.0,539.0,90.0,-,-,3909.0
2020-12-17,Cook,45078.0,17105.0,5545.0,293.0,251.0,-,9433.0,61568.0,33863.0,-,-,173143.0
2020-12-17,Crawford,1022.0,152.0,0.0,0.0,0.0,-,16.0,189.0,36.0,-,-,1424.0
2020-12-17,Cumberland,614.0,0.0,0.0,-,-,-,14.0,214.0,0.0,-,-,847.0
2020-12-17,De Witt,527.0,0.0,0.0,0.0,0.0,-,6.0,239.0,7.0,-,-,794.0
2020-12-17,DeKalb,2812.0,424.0,70.0,0.0,0.0,-,76.0,1670.0,1025.0,-,-,6089.0
2020-12-17,Douglas,1008.0,0.0,0.0,0.0,0.0,-,57.0,331.0,245.0,-,-,1658.0
