date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-27,Adams,1423.0,97.0,0.0,0.0,0.0,-,0.0,4588.0,9.0,-,-,6132.0
2020-12-27,Alexander,134.0,74.0,0.0,-,0.0,-,0.0,117.0,0.0,-,-,335.0
2020-12-27,Bond,586.0,17.0,0.0,0.0,0.0,-,21.0,850.0,0.0,-,-,1487.0
2020-12-27,Boone,2357.0,72.0,31.0,6.0,0.0,-,66.0,617.0,1782.0,-,-,4939.0
2020-12-27,Brown,247.0,63.0,0.0,0.0,-,-,0.0,110.0,11.0,-,-,434.0
2020-12-27,Bureau,1239.0,7.0,0.0,0.0,0.0,-,55.0,1204.0,208.0,-,-,2722.0
2020-12-27,Calhoun,274.0,0.0,-,0.0,-,-,0.0,74.0,0.0,-,-,356.0
2020-12-27,Carroll,653.0,79.0,0.0,7.0,0.0,-,11.0,525.0,25.0,-,-,1306.0
2020-12-27,Cass,742.0,53.0,10.0,0.0,0.0,-,6.0,185.0,494.0,-,-,1496.0
2020-12-27,Champaign,8275.0,1995.0,669.0,0.0,7.0,-,375.0,440.0,1684.0,-,-,13449.0
2020-12-27,Christian,1120.0,69.0,0.0,0.0,0.0,-,30.0,1222.0,64.0,-,-,2516.0
2020-12-27,Clark,844.0,0.0,0.0,0.0,-,-,8.0,267.0,7.0,-,-,1134.0
2020-12-27,Clay,1031.0,7.0,0.0,0.0,0.0,-,6.0,125.0,0.0,-,-,1176.0
2020-12-27,Clinton,2236.0,73.0,0.0,0.0,0.0,-,97.0,1876.0,54.0,-,-,4342.0
2020-12-27,Coles,3287.0,131.0,17.0,0.0,0.0,-,76.0,573.0,91.0,-,-,4183.0
2020-12-27,Cook,48305.0,18028.0,5918.0,317.0,259.0,-,10019.0,65150.0,36209.0,-,-,184210.0
2020-12-27,Crawford,1128.0,152.0,0.0,0.0,0.0,-,16.0,195.0,36.0,-,-,1537.0
2020-12-27,Cumberland,657.0,0.0,0.0,-,-,-,15.0,229.0,0.0,-,-,906.0
2020-12-27,De Witt,596.0,0.0,0.0,0.0,0.0,-,6.0,254.0,7.0,-,-,876.0
2020-12-27,DeKalb,3014.0,441.0,71.0,0.0,0.0,-,79.0,1763.0,1070.0,-,-,6453.0
2020-12-27,Douglas,1134.0,0.0,0.0,0.0,0.0,-,56.0,334.0,248.0,-,-,1789.0
2020-12-27,DuPage,22943.0,2083.0,3195.0,65.0,59.0,-,2045.0,19285.0,10397.0,-,-,60077.0
2020-12-27,Edgar,1152.0,0.0,0.0,0.0,0.0,-,0.0,144.0,0.0,-,-,1308.0
2020-12-27,Edwards,328.0,0.0,0.0,-,-,-,0.0,32.0,0.0,-,-,368.0
2020-12-27,Effingham,1613.0,0.0,0.0,0.0,0.0,-,113.0,1991.0,25.0,-,-,3752.0
2020-12-27,Fayette,1517.0,113.0,6.0,0.0,0.0,-,55.0,873.0,22.0,-,-,2591.0
2020-12-27,Ford,903.0,0.0,0.0,0.0,0.0,-,17.0,221.0,31.0,-,-,1185.0
