date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-18,Adams,1338.0,92.0,0.0,0.0,0.0,-,0.0,4257.0,10.0,-,-,5711.0
2020-12-18,Alexander,128.0,74.0,0.0,-,0.0,-,0.0,109.0,0.0,-,-,319.0
2020-12-18,Bond,538.0,17.0,0.0,0.0,0.0,-,21.0,815.0,0.0,-,-,1402.0
2020-12-18,Boone,2203.0,68.0,31.0,6.0,0.0,-,67.0,627.0,1690.0,-,-,4700.0
2020-12-18,Brown,232.0,50.0,0.0,0.0,-,-,0.0,108.0,10.0,-,-,403.0
2020-12-18,Bureau,1130.0,6.0,0.0,0.0,0.0,-,51.0,1185.0,204.0,-,-,2585.0
2020-12-18,Calhoun,270.0,0.0,-,0.0,-,-,0.0,72.0,0.0,-,-,349.0
2020-12-18,Carroll,620.0,55.0,0.0,6.0,0.0,-,11.0,536.0,21.0,-,-,1253.0
2020-12-18,Cass,685.0,52.0,10.0,0.0,0.0,-,7.0,181.0,459.0,-,-,1398.0
2020-12-18,Champaign,7927.0,1876.0,625.0,0.0,7.0,-,352.0,409.0,1598.0,-,-,12802.0
2020-12-18,Christian,1031.0,69.0,0.0,0.0,0.0,-,29.0,1178.0,64.0,-,-,2381.0
2020-12-18,Clark,770.0,0.0,0.0,0.0,-,-,8.0,260.0,7.0,-,-,1053.0
2020-12-18,Clay,984.0,0.0,0.0,0.0,0.0,-,6.0,129.0,0.0,-,-,1130.0
2020-12-18,Clinton,2121.0,68.0,0.0,0.0,0.0,-,93.0,1776.0,53.0,-,-,4117.0
2020-12-18,Coles,3080.0,130.0,16.0,0.0,0.0,-,73.0,541.0,91.0,-,-,3936.0
2020-12-18,Cook,45479.0,17224.0,5588.0,293.0,253.0,-,9503.0,62017.0,34151.0,-,-,174517.0
2020-12-18,Crawford,1030.0,152.0,0.0,0.0,0.0,-,16.0,190.0,36.0,-,-,1433.0
2020-12-18,Cumberland,618.0,0.0,0.0,-,-,-,14.0,216.0,0.0,-,-,853.0
2020-12-18,De Witt,532.0,0.0,0.0,0.0,0.0,-,6.0,246.0,7.0,-,-,802.0
2020-12-18,DeKalb,2842.0,429.0,70.0,0.0,0.0,-,76.0,1688.0,1036.0,-,-,6155.0
2020-12-18,Douglas,1028.0,0.0,0.0,0.0,0.0,-,57.0,335.0,246.0,-,-,1680.0
2020-12-18,DuPage,20705.0,1910.0,2822.0,59.0,53.0,-,1919.0,19905.0,9504.0,-,-,56881.0
2020-12-18,Edgar,1080.0,0.0,0.0,0.0,0.0,-,0.0,128.0,0.0,-,-,1219.0
2020-12-18,Edwards,300.0,0.0,0.0,-,-,-,0.0,33.0,0.0,-,-,341.0
2020-12-18,Effingham,1490.0,0.0,0.0,0.0,0.0,-,112.0,1926.0,25.0,-,-,3563.0
2020-12-18,Fayette,1439.0,110.0,0.0,0.0,0.0,-,53.0,847.0,21.0,-,-,2480.0
2020-12-18,Ford,819.0,0.0,0.0,0.0,0.0,-,17.0,205.0,28.0,-,-,1082.0
2020-12-18,Franklin,1971.0,9.0,0.0,0.0,-,-,18.0,827.0,17.0,-,-,2847.0
2020-12-18,Fulton,474.0,71.0,0.0,0.0,0.0,-,13.0,1439.0,30.0,-,-,2030.0
2020-12-18,Gallatin,204.0,0.0,0.0,0.0,-,-,0.0,47.0,8.0,-,-,268.0
2020-12-18,Greene,538.0,0.0,0.0,0.0,0.0,-,7.0,506.0,0.0,-,-,1053.0
2020-12-18,Grundy,1900.0,27.0,0.0,0.0,0.0,-,228.0,1215.0,172.0,-,-,3552.0
2020-12-18,Hamilton,334.0,0.0,0.0,0.0,0.0,-,0.0,180.0,6.0,-,-,523.0
2020-12-18,Hancock,357.0,0.0,0.0,0.0,0.0,-,10.0,799.0,8.0,-,-,1183.0
2020-12-18,Hardin,115.0,0.0,0.0,0.0,-,-,0.0,67.0,0.0,-,-,188.0
2020-12-18,Henderson,229.0,-,-,0.0,-,-,0.0,138.0,0.0,-,-,368.0
2020-12-18,Henry,1447.0,41.0,0.0,0.0,0.0,-,75.0,1718.0,104.0,-,-,3391.0
2020-12-18,Iroquois,1577.0,16.0,0.0,0.0,0.0,-,49.0,311.0,194.0,-,-,2152.0
2020-12-18,Jackson,2071.0,440.0,22.0,0.0,0.0,-,60.0,529.0,208.0,-,-,3334.0
2020-12-18,Jasper,562.0,0.0,0.0,0.0,-,-,0.0,257.0,0.0,-,-,829.0
2020-12-18,Jefferson,1375.0,99.0,6.0,0.0,0.0,-,49.0,966.0,56.0,-,-,2555.0
2020-12-18,Jersey,1277.0,9.0,0.0,0.0,0.0,-,25.0,422.0,0.0,-,-,1740.0
2020-12-18,Jo Daviess,794.0,0.0,0.0,0.0,0.0,-,6.0,465.0,34.0,-,-,1304.0
2020-12-18,Johnson,563.0,94.0,0.0,0.0,0.0,-,0.0,173.0,58.0,-,-,897.0
2020-12-18,Kane,10267.0,1246.0,770.0,27.0,23.0,-,909.0,13166.0,11997.0,-,-,38407.0
2020-12-18,Kankakee,5148.0,1287.0,33.0,0.0,0.0,-,278.0,2357.0,1005.0,-,-,10117.0
2020-12-18,Kendall,2881.0,470.0,112.0,8.0,0.0,-,200.0,2308.0,1772.0,-,-,7755.0
2020-12-18,Knox,1628.0,227.0,0.0,0.0,0.0,-,34.0,1637.0,99.0,-,-,3634.0
2020-12-18,LaSalle,4600.0,91.0,18.0,0.0,0.0,-,341.0,2077.0,587.0,-,-,7727.0
2020-12-18,Lake,13439.0,2420.0,1075.0,56.0,84.0,-,1988.0,11933.0,13860.0,-,-,44858.0
2020-12-18,Lawrence,856.0,333.0,0.0,0.0,0.0,-,6.0,342.0,13.0,-,-,1558.0
2020-12-18,Lee,1438.0,103.0,10.0,0.0,0.0,-,67.0,805.0,54.0,-,-,2481.0
2020-12-18,Livingston,1834.0,65.0,0.0,0.0,0.0,-,67.0,816.0,74.0,-,-,2860.0
2020-12-18,Logan,1645.0,281.0,0.0,0.0,0.0,-,18.0,469.0,70.0,-,-,2499.0
2020-12-18,Macon,3495.0,1143.0,37.0,0.0,0.0,-,99.0,2681.0,66.0,-,-,7536.0
2020-12-18,Macoupin,1861.0,31.0,0.0,0.0,0.0,-,45.0,995.0,10.0,-,-,2952.0
2020-12-18,Madison,9481.0,1196.0,59.0,13.0,0.0,-,801.0,7013.0,363.0,-,-,18933.0
2020-12-18,Marion,2349.0,91.0,0.0,6.0,0.0,-,36.0,684.0,34.0,-,-,3209.0
2020-12-18,Marshall,302.0,0.0,0.0,0.0,0.0,-,0.0,213.0,0.0,-,-,532.0
2020-12-18,Mason,509.0,0.0,0.0,0.0,-,-,6.0,372.0,6.0,-,-,896.0
2020-12-18,Massac,367.0,19.0,0.0,0.0,-,-,0.0,408.0,0.0,-,-,800.0
