date,county_name,white,black,asian,ai/an**,nh/pi*,two_plus,other,left blank,hispanic,non_hispanic,eth_unknown,total
2020-12-10,Adams,1289.0,85.0,0.0,0.0,0.0,-,0.0,3859.0,9.0,-,-,5261.0
2020-12-10,Alexander,113.0,71.0,0.0,-,0.0,-,0.0,103.0,0.0,-,-,291.0
2020-12-10,Bond,487.0,16.0,0.0,0.0,0.0,-,21.0,738.0,0.0,-,-,1272.0
2020-12-10,Boone,1980.0,64.0,27.0,6.0,0.0,-,63.0,643.0,1576.0,-,-,4367.0
2020-12-10,Brown,208.0,48.0,0.0,0.0,-,-,0.0,104.0,10.0,-,-,372.0
2020-12-10,Bureau,1042.0,6.0,0.0,0.0,0.0,-,47.0,1127.0,191.0,-,-,2427.0
2020-12-10,Calhoun,248.0,0.0,-,0.0,-,-,0.0,63.0,0.0,-,-,321.0
2020-12-10,Carroll,573.0,47.0,0.0,0.0,0.0,-,11.0,542.0,14.0,-,-,1200.0
2020-12-10,Cass,626.0,42.0,9.0,0.0,0.0,-,0.0,165.0,395.0,-,-,1246.0
2020-12-10,Champaign,7563.0,1736.0,589.0,0.0,7.0,-,343.0,383.0,1524.0,-,-,12151.0
2020-12-10,Christian,900.0,65.0,0.0,0.0,0.0,-,29.0,1071.0,58.0,-,-,2130.0
2020-12-10,Clark,661.0,0.0,0.0,0.0,-,-,8.0,228.0,7.0,-,-,912.0
2020-12-10,Clay,920.0,0.0,0.0,0.0,0.0,-,6.0,120.0,0.0,-,-,1056.0
2020-12-10,Clinton,1977.0,65.0,0.0,0.0,0.0,-,91.0,1607.0,51.0,-,-,3796.0
2020-12-10,Coles,2804.0,124.0,17.0,0.0,0.0,-,68.0,516.0,81.0,-,-,3613.0
2020-12-10,Cook,42395.0,16302.0,5142.0,277.0,244.0,-,8868.0,57928.0,32332.0,-,-,163495.0
2020-12-10,Crawford,940.0,152.0,0.0,0.0,0.0,-,16.0,151.0,37.0,-,-,1304.0
2020-12-10,Cumberland,544.0,0.0,0.0,-,-,-,13.0,188.0,0.0,-,-,750.0
2020-12-10,De Witt,480.0,0.0,0.0,0.0,0.0,-,0.0,221.0,6.0,-,-,726.0
2020-12-10,DeKalb,2665.0,410.0,64.0,0.0,0.0,-,71.0,1517.0,991.0,-,-,5728.0
2020-12-10,Douglas,929.0,0.0,0.0,0.0,0.0,-,55.0,315.0,240.0,-,-,1556.0
2020-12-10,DuPage,18969.0,1788.0,2539.0,50.0,51.0,-,1754.0,18747.0,8982.0,-,-,52882.0
2020-12-10,Edgar,914.0,0.0,0.0,0.0,0.0,-,0.0,121.0,0.0,-,-,1046.0
2020-12-10,Edwards,249.0,0.0,0.0,-,-,-,0.0,30.0,0.0,-,-,286.0
2020-12-10,Effingham,1321.0,0.0,0.0,0.0,0.0,-,113.0,1802.0,18.0,-,-,3267.0
2020-12-10,Fayette,1305.0,99.0,0.0,0.0,0.0,-,51.0,695.0,21.0,-,-,2176.0
2020-12-10,Ford,719.0,0.0,0.0,0.0,0.0,-,10.0,165.0,25.0,-,-,935.0
2020-12-10,Franklin,1736.0,9.0,0.0,0.0,-,-,18.0,702.0,15.0,-,-,2485.0
2020-12-10,Fulton,435.0,64.0,0.0,0.0,0.0,-,12.0,1261.0,27.0,-,-,1805.0
2020-12-10,Gallatin,178.0,0.0,0.0,0.0,-,-,0.0,37.0,8.0,-,-,231.0
2020-12-10,Greene,487.0,0.0,0.0,0.0,0.0,-,7.0,476.0,0.0,-,-,972.0
2020-12-10,Grundy,1766.0,23.0,0.0,0.0,0.0,-,216.0,1133.0,162.0,-,-,3308.0
2020-12-10,Hamilton,290.0,0.0,0.0,0.0,0.0,-,0.0,155.0,6.0,-,-,453.0
2020-12-10,Hancock,317.0,0.0,0.0,0.0,0.0,-,10.0,765.0,6.0,-,-,1107.0
2020-12-10,Hardin,111.0,0.0,0.0,0.0,-,-,0.0,58.0,0.0,-,-,170.0
2020-12-10,Henderson,218.0,-,-,0.0,-,-,0.0,122.0,0.0,-,-,344.0
2020-12-10,Henry,1308.0,36.0,0.0,0.0,0.0,-,66.0,1631.0,100.0,-,-,3147.0
2020-12-10,Iroquois,1449.0,16.0,0.0,0.0,0.0,-,48.0,295.0,183.0,-,-,1996.0
2020-12-10,Jackson,1897.0,422.0,21.0,0.0,0.0,-,59.0,481.0,201.0,-,-,3085.0
2020-12-10,Jasper,514.0,0.0,0.0,0.0,-,-,0.0,236.0,0.0,-,-,759.0
2020-12-10,Jefferson,1205.0,75.0,6.0,0.0,0.0,-,45.0,885.0,48.0,-,-,2267.0
2020-12-10,Jersey,1139.0,9.0,0.0,0.0,0.0,-,25.0,402.0,0.0,-,-,1581.0
2020-12-10,Jo Daviess,719.0,0.0,0.0,0.0,0.0,-,0.0,446.0,31.0,-,-,1204.0
2020-12-10,Johnson,524.0,87.0,0.0,0.0,0.0,-,0.0,156.0,55.0,-,-,830.0
2020-12-10,Kane,9652.0,1173.0,695.0,23.0,21.0,-,834.0,12092.0,11382.0,-,-,35872.0
2020-12-10,Kankakee,4907.0,1226.0,30.0,0.0,0.0,-,265.0,2237.0,976.0,-,-,9650.0
2020-12-10,Kendall,2653.0,434.0,106.0,8.0,0.0,-,179.0,2152.0,1655.0,-,-,7191.0
2020-12-10,Knox,1456.0,202.0,0.0,0.0,0.0,-,32.0,1515.0,95.0,-,-,3308.0
2020-12-10,LaSalle,4297.0,87.0,17.0,0.0,0.0,-,311.0,1879.0,554.0,-,-,7157.0
